match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_challengeLost,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_dispossessed,stat_shotOffTarget,player_sofascoreId,stat_keyPass,stat_totalOffside,stat_accurateCross,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_blockedScoringAttempt
10389863,home,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,17.0,14.0,5.0,2.0,13.0,15.0,1.0,2.0,1.0,1.0,2.0,8.0,2.0,4.0,4.0,1.0,90.0,32.0,6.7,3.0,0.0,0.0,0.00037837,0,-1.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389863,home,Angers,Halid Šabanović,,,halid-sabanovic,H. Šabanović,D,,182,68,M,928334,EUR,935280000,D,4,4,False,18.0,13.0,2.0,1.0,9.0,10.0,4.0,9.0,,2.0,,2.0,,,,,34.0,30.0,5.3,8.0,0.0,0.0,0.00565516,0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10389863,home,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,79.0,74.0,7.0,4.0,54.0,55.0,20.0,24.0,1.0,3.0,2.0,3.0,,,,,90.0,91.0,7.0,5.0,0.0,0.0,0.0192011,0,,,2.0,,,3.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10389863,home,Angers,Miha Blažič,,,miha-blazic,M. Blažič,D,16,185,178,M,96552,EUR,736819200,D,5,5,False,86.0,79.0,7.0,5.0,52.0,55.0,27.0,31.0,4.0,4.0,3.0,5.0,,,,,90.0,92.0,6.4,7.0,0.0,0.0,0.00824556,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10389863,home,Angers,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175,136,M,366760,EUR,843523200,D,3,3,False,38.0,28.0,3.0,1.0,17.0,21.0,11.0,18.0,,6.0,2.0,4.0,,,,,90.0,66.0,6.2,15.0,0.0,0.0,0.0102996,0,,1.0,6.0,6.0,3.0,,3.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
10389863,home,Angers,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,65.0,58.0,2.0,,25.0,27.0,33.0,38.0,,11.0,,11.0,,,,,90.0,86.0,7.1,13.0,0.0,0.0,0.0304532,0,,,4.0,4.0,2.0,,6.0,3.0,,,,3.0,2.0,3.0,,,,,,,,,,,,,,
10389863,home,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,False,23.0,20.0,,,9.0,9.0,11.0,16.0,,3.0,,5.0,,,,,61.0,33.0,6.3,6.0,0.216,0.7169,0.00824358,2,,2.0,5.0,2.0,1.0,,1.0,,2.0,,,,2.0,1.0,True,1.0,2.0,,,,,,,,,,,
10389863,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,False,24.0,17.0,2.0,,6.0,8.0,11.0,16.0,1.0,5.0,,5.0,,,,,62.0,42.0,6.2,15.0,0.108,0.0,0.0580458,1,,,7.0,,,2.0,2.0,3.0,2.0,,,2.0,2.0,2.0,,,,3.0,1.0,,,,,,,,,
10389863,home,Angers,Azzedine Ounahi,,,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,False,55.0,46.0,3.0,1.0,17.0,19.0,29.0,36.0,,5.0,,4.0,,,,,87.0,68.0,6.6,14.0,0.0669,0.1312,0.0407274,2,,,6.0,3.0,2.0,,1.0,3.0,1.0,3.0,,,1.0,2.0,,,1.0,,1.0,azzedine_ounahi,1.0,,,,,,,
10389863,home,Angers,Adrien Hunou,,,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,M,23,23,False,11.0,9.0,1.0,1.0,6.0,6.0,3.0,5.0,,4.0,,,,,,,42.0,22.0,6.5,6.0,0.0,0.0,0.00142831,0,,,4.0,2.0,1.0,,3.0,2.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
