match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_goals,stat_hitWoodwork
14572818,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196.0,390,M,347726,EUR,770256000,G,1,1,False,True,31.0,24.0,10.0,3.0,0.0,23.0,24.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,8.0,90.0,45.0,6.7,7.0,0.0001931,25.179527115302,6.0,7.035,4.935,0.6395,0,0.1091,0.01,-0.05,-0.47,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572818,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,201,M,794990,EUR,896745600,D,2,2,False,,37.0,31.0,4.0,1.0,0.0,21.0,23.0,10.0,14.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,90.0,52.0,6.1,10.0,0.00240781,50.448112675125,11.0,-7.35,5.355,,3,,0.01,0.04,-0.35,,2.0,1.0,3.0,1.0,1.0,0.2963,-0.43,,,,,,,,,,,,,,,,,,,,
14572818,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198.0,170,M,996992,EUR,1002499200,D,40,40,False,,37.0,32.0,9.0,5.0,0.0,27.0,27.0,5.0,10.0,,2.0,2.0,2.0,6.0,1.0,,,,63.0,44.0,6.7,5.0,0.011992,180.52011395504,25.0,89.145,15.54,,0,,0.18,0.06,-0.08,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14572818,home,FC Utrecht,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,44,44,False,,44.0,43.0,2.0,2.0,0.0,37.0,38.0,6.0,6.0,,1.0,,3.0,6.0,2.0,,,,80.0,56.0,7.9,1.0,0.00198629,126.24835548951,22.0,18.795,12.285,,0,,0.1,0.02,0.32,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14572818,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178.0,3584,M,991679,EUR,971913600,D,16,16,False,,39.0,34.0,4.0,1.0,1.0,28.0,30.0,6.0,9.0,,1.0,1.0,8.0,7.0,5.0,,,,90.0,77.0,7.3,18.0,0.315756,167.59927143894,24.0,14.91,30.45,,1,,0.3,0.07,-0.11,,11.0,,,1.0,6.0,0.0315,0.01,1.0,1.0,3.0,,,3.0,1.0,3.0,2.0,1.0,,,,,,,,,,
14572818,home,FC Utrecht,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183.0,550,M,855854,EUR,885945600,M,20,20,False,,15.0,13.0,,,0.0,10.0,11.0,3.0,4.0,1.0,2.0,5.0,4.0,3.0,1.0,,,,90.0,25.0,6.4,3.0,0.00330892,19.925038961858,5.0,-3.57,4.83,,0,,-0.17,0.07,-0.03,,,,,1.0,2.0,,,,4.0,,,1.0,,,2.0,,,,,,,,,,,,
14572818,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173.0,363,M,1000548,EUR,1043625600,M,27,27,False,,29.0,28.0,1.0,,0.0,17.0,18.0,11.0,11.0,3.0,1.0,4.0,7.0,3.0,,,,,90.0,45.0,7.1,1.0,0.0117798,75.161607530417,13.0,17.325,11.34,,0,,0.12,0.03,0.3,,,,,1.0,5.0,,,,2.0,,,,,,3.0,,1.0,,,,,,,,,,
14572818,home,FC Utrecht,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179.0,685,M,1433802,EUR,1086048000,M,21,21,False,,41.0,36.0,2.0,2.0,0.0,29.0,32.0,7.0,9.0,1.0,,2.0,2.0,1.0,5.0,,,,90.0,48.0,6.6,7.0,0.00831666,175.34761659108,25.0,70.98,17.115,,0,,0.03,0.16,-0.06,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,
14572818,home,FC Utrecht,Miguel Rodríguez,,,miguel-rodriguez,M. Rodríguez,M,22,179.0,648,M,1014118,EUR,1051574400,F,22,22,False,,20.0,10.0,2.0,,0.0,5.0,8.0,5.0,12.0,1.0,,11.0,4.0,,7.0,,,,89.0,43.0,6.1,21.0,0.0127581,235.89720681907,28.0,42.315,34.545,,3,,0.04,0.27,-0.26,,2.0,,1.0,2.0,1.0,0.0852,-0.2,,3.0,1.0,,,,,1.0,5.0,3.0,2.0,,4.0,2.0,2.0,0.0913,,,,
14572818,home,FC Utrecht,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190.0,47132,M,149731,EUR,772243200,F,91,91,False,,16.0,13.0,,,0.0,8.0,10.0,5.0,6.0,9.0,4.0,11.0,10.0,,,,,,90.0,29.0,6.7,7.0,0.00868054,37.910475002321,7.0,3.78,5.775,,0,,-0.01,0.03,-0.01,,,,,,1.0,,,,,,,,,,,2.0,5.0,,,,2.0,,,SebHaller,2.0,,
