match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11451110,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,31.0,25.0,7.0,2.0,24.0,27.0,1.0,4.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,90.0,42.0,7.0,7.0,0.00035867,0,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451110,home,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,35.0,31.0,3.0,1.0,14.0,15.0,17.0,21.0,,6.0,8.0,3.0,,,,90.0,52.0,7.3,7.0,0.0373508,0,,71,1.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11451110,home,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,188,179,M,827934,EUR,886896000,D,5,5,False,46.0,42.0,5.0,5.0,32.0,35.0,10.0,11.0,3.0,4.0,3.0,1.0,,,,90.0,53.0,7.1,4.0,0.0037468,1,,26,,3.0,7.0,,1.0,1.0,,4.0,,,1.0,2.0,0.0153,1.0,,,,,,,,,,,,,,,,,,,
11451110,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,55.0,51.0,8.0,7.0,35.0,37.0,16.0,18.0,,1.0,5.0,,,,,90.0,63.0,7.4,5.0,0.0103835,0,,6,,2.0,3.0,,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11451110,home,Adana Demirspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,172,204,M,256663,EUR,713145600,D,32,32,False,41.0,27.0,9.0,2.0,16.0,21.0,13.0,24.0,,5.0,10.0,1.0,,,,82.0,73.0,7.3,22.0,0.261556,1,,10,4.0,1.0,5.0,,1.0,2.0,1.0,2.0,,,1.0,3.0,0.0302,3.0,2.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,
11451110,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,17.0,14.0,1.0,,8.0,8.0,6.0,9.0,1.0,1.0,,,,,,61.0,22.0,6.6,5.0,0.00690199,0,,21,,2.0,3.0,1.0,,,,,,,,1.0,,,,,,,,1.0,True,,,,,,,,,,,,
11451110,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,8,8,False,43.0,37.0,5.0,1.0,17.0,17.0,20.0,26.0,,4.0,6.0,1.0,,,,90.0,56.0,7.5,8.0,0.392996,1,,8,,,3.0,,1.0,3.0,3.0,,,,,,0.0536,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
11451110,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,M,7,7,False,28.0,25.0,4.0,3.0,10.0,10.0,16.0,26.0,,5.0,2.0,,,,,90.0,50.0,8.8,15.0,0.926376,2,,7,8.0,,2.0,,,3.0,2.0,,,,,,0.3363,3.0,1.0,1.0,3.0,2.0,3.0,2.0,,1.0,3.0,1.0,1.0,0.2131,,,,,,,
11451110,home,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,177,1189,M,72999,EUR,635904000,M,10,10,False,25.0,20.0,1.0,1.0,7.0,7.0,14.0,22.0,,3.0,2.0,1.0,,,,72.0,43.0,7.5,14.0,0.09322,2,,10,4.0,,4.0,1.0,,1.0,1.0,,Younès,Belhanda,1.0,,0.6774,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,1.0,0.9534,1.0,,,,,,
11451110,home,Adana Demirspor,Nani,nani,Nani,F,177,2176,M,17740,EUR,532569600,M,30,30,False,29.0,23.0,2.0,2.0,9.0,10.0,14.0,20.0,,4.0,4.0,2.0,,,,73.0,46.0,6.6,13.0,0.0234142,1,,17,1.0,3.0,8.0,1.0,,1.0,1.0,,,,,,0.0265,,,2.0,3.0,1.0,,2.0,,,,,1.0,0.0147,,,,,,,
