match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_accurateCross,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_aerialWon,captain,stat_hitWoodwork,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
11407480,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,27.0,23.0,1.0,1.0,9.0,10.0,3.0,,90.0,48.0,7.6,0.0531872,4,,14.0,19.0,2.0,,8.0,5.0,3.0,3.0,1.0,,2.0,,2.0,2.0,1.0,,13.0,0.7055,1.0,,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,0.3865,1.0,1.0,True,1.0,1.0,,,,
11407480,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,33.0,31.0,4.0,4.0,19.0,20.0,1.0,,34.0,40.0,7.1,0.00658829,1,,12.0,14.0,1.0,,2.0,4.0,,,,,,1.0,1.0,1.0,,,5.0,0.0144,,1.0,,1.0,,,1.0,2.0,,1.0,,,,0.0199,,3.0,,,,,,,
11407480,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,8.0,7.0,,,3.0,3.0,,,34.0,13.0,6.6,0.0283267,0,,4.0,5.0,,,2.0,1.0,1.0,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,
11407480,home,Inter,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,cuadrado,47743,EUR,580608000,M,7,7,True,17.0,15.0,4.0,4.0,12.0,12.0,,,19.0,23.0,7.0,0.02031,0,,4.0,7.0,2.0,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,4.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11407480,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,32.0,32.0,2.0,2.0,18.0,18.0,2.0,,19.0,34.0,6.8,0.0163031,0,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11407480,home,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,5,5,True,24.0,22.0,2.0,2.0,13.0,13.0,,,11.0,27.0,6.8,0.00611194,0,,9.0,11.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Giacomo Stabile,stabile-giacomo,G. Stabile,D,37,187,221,M,,1397506,EUR,1113264000,D,44,44,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,,960006,EUR,1013212800,M,42,42,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,,43970,EUR,667872000,G,1,1,False,15.0,11.0,8.0,5.0,9.0,11.0,6.0,4.0,90.0,24.0,6.5,0.00026944,0,-0.1917,2.0,4.0,,1.0,1.0,1.0,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,1.0,,
11407480,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,,976401,EUR,985219200,D,13,13,False,28.0,21.0,4.0,,12.0,12.0,3.0,,90.0,41.0,5.9,0.0041209,0,,9.0,16.0,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,8.0,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11407480,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,,58351,EUR,667353600,D,27,27,False,16.0,14.0,1.0,1.0,10.0,11.0,2.0,,90.0,32.0,6.8,0.00100028,0,,4.0,5.0,,1.0,2.0,2.0,,,,,,2.0,2.0,2.0,,,2.0,,,10.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
11407480,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,18,18,False,34.0,32.0,5.0,4.0,26.0,26.0,1.0,,90.0,53.0,6.3,0.00161012,1,,6.0,8.0,,1.0,2.0,4.0,,,,,1.0,1.0,2.0,,1.0,,5.0,0.1383,,4.0,,1.0,,,,,,,,,3.0,,1.0,1.0,,,,,,1.0,1.0
11407480,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,,553686,EUR,796953600,M,11,11,False,35.0,24.0,1.0,1.0,18.0,26.0,8.0,,90.0,58.0,6.2,0.00472011,1,,6.0,9.0,,1.0,6.0,3.0,3.0,2.0,1.0,,,,2.0,1.0,,,18.0,0.0183,1.0,3.0,,,,,1.0,3.0,,,1.0,,2.0,,,,,,,,,,
11407480,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,,983059,EUR,1028246400,M,2,2,False,7.0,7.0,,,3.0,3.0,1.0,,62.0,24.0,6.8,0.147014,0,,6.0,7.0,3.0,,1.0,6.0,1.0,4.0,4.0,,,,,,2.0,,7.0,,1.0,,2.0,,,,,5.0,,,,,,,,,,,,,,,
11407480,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,False,17.0,14.0,2.0,2.0,4.0,6.0,2.0,,62.0,23.0,6.5,0.0653862,1,,10.0,11.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,5.0,0.0353,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,
11407480,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,,895592,EUR,905472000,M,32,32,False,25.0,21.0,1.0,,9.0,10.0,7.0,,86.0,42.0,6.8,0.0163703,2,,12.0,15.0,,,6.0,8.0,1.0,7.0,4.0,,2.0,,2.0,1.0,1.0,,9.0,0.088,2.0,1.0,,1.0,,,2.0,1.0,,,,,2.0,,,1.0,,,,,,,
11407480,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,M,33,33,False,23.0,17.0,3.0,,6.0,10.0,3.0,,86.0,41.0,6.5,0.0311884,0,,11.0,13.0,,,4.0,5.0,2.0,1.0,1.0,,,,4.0,3.0,,,13.0,,1.0,3.0,,2.0,,,,4.0,,,,,1.0,,,,,,,,,,
11407480,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,,962364,EUR,968544000,F,17,17,False,12.0,8.0,,,4.0,7.0,2.0,,75.0,20.0,6.5,0.0250252,1,,4.0,5.0,,,1.0,3.0,1.0,,,,,,1.0,,1.0,1.0,6.0,0.0291,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,
11407480,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,,122701,EUR,663206400,F,37,37,False,23.0,21.0,2.0,1.0,14.0,15.0,4.0,,90.0,36.0,6.5,0.0165438,2,,7.0,9.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,,,,1.0,,7.0,0.389,2.0,,,1.0,,,1.0,2.0,,,1.0,,,,,,True,,,,,,
11407480,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,,1063373,EUR,1011225600,D,31,31,True,15.0,11.0,1.0,1.0,4.0,6.0,3.0,,28.0,19.0,6.6,0.00373455,0,,7.0,9.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,5.0,,,1.0,,,Thomas Kristensen,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,,575852,EUR,891043200,M,4,4,True,10.0,9.0,,,3.0,4.0,,,28.0,21.0,6.9,0.110923,2,,7.0,7.0,1.0,,,2.0,,,,1.0,,,1.0,,1.0,,3.0,0.0719,1.0,,1.0,,,,,,,1.0,1.0,,,0.0272,,,,,,,,,
11407480,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,,148824,EUR,728006400,F,26,26,True,9.0,9.0,,,4.0,4.0,,,15.0,17.0,6.4,0.00179671,0,,5.0,5.0,,1.0,4.0,2.0,1.0,4.0,2.0,,,,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
11407480,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,,609206,EUR,801360000,D,19,19,True,1.0,,,,,1.0,1.0,,8.0,4.0,6.7,,1,,,,,,,1.0,,,,,,,,,1.0,,1.0,0.0265,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11407480,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,,1009661,EUR,915408000,M,6,6,True,6.0,6.0,,,4.0,4.0,,,8.0,7.0,6.4,0.00041088,0,,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11407480,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,,259995,EUR,757468800,D,3,3,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192,119,M,,1136819,EUR,1099699200,D,5,5,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Axel Guessand,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177,518,M,,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,,351434,EUR,762825600,D,12,12,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190,287,M,,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Etienne Camara,,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Simone,Pafundi,,,,,,,,,,,,,,,,,
11407480,away,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
