match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_fouls,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_goals
10352147,home,FC Teutonia 05 Ottensen,Yannick Zummack,Yannick,Zummack,yannick-zummack,Y. Zummack,G,186,5,M,285253,EUR,827798400,G,33,33,False,32.0,18.0,18.0,4.0,15.0,24.0,3.0,8.0,11.0,10.0,11.0,90.0,50.0,7.0,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Kevin Weidlich,,,kevin-weidlich,K. Weidlich,M,184,2,M,163761,EUR,623462400,D,7,7,False,19.0,15.0,3.0,1.0,13.0,15.0,2.0,4.0,4.0,,,72.0,27.0,5.6,4.0,0,True,2.0,1.0,2.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Tjorben Uphoff,,,tjorben-uphoff,T. Uphoff,D,191,1,M,169195,EUR,778982400,D,25,25,False,24.0,16.0,5.0,1.0,13.0,18.0,3.0,6.0,3.0,,,90.0,47.0,6.3,8.0,1,,3.0,1.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Samuel Olayisoye,Samuel Olayisoye,,samuel-olayisoye,S. Olayisoye,D,187,2,M,1391811,EUR,883699200,D,24,24,False,9.0,7.0,1.0,,6.0,7.0,1.0,2.0,1.0,,,59.0,19.0,5.2,3.0,0,,1.0,1.0,1.0,3.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Pascal Steinwender,,,pascal-steinwender,P. Steinwender,F,181,5,M,789711,EUR,838944000,M,21,21,False,22.0,13.0,5.0,1.0,6.0,8.0,7.0,16.0,4.0,,,90.0,37.0,6.0,15.0,1,,4.0,4.0,2.0,1.0,,1.0,1.0,,,,2.0,,,7,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Max Brandt,,,max-brandt,M. Brandt,M,180,41,M,930275,EUR,991440000,M,23,23,False,36.0,28.0,2.0,1.0,16.0,21.0,12.0,17.0,7.0,,,90.0,47.0,5.8,12.0,0,,6.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,,1.0,23,2.0,,,,,,,1.0,4.0,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Gazi Siala,,,gazi-siala,G. Siala,D,185,2,M,179117,EUR,784339200,M,47,47,False,27.0,21.0,1.0,,18.0,22.0,3.0,5.0,4.0,,,90.0,39.0,6.2,8.0,1,,2.0,1.0,,2.0,,1.0,1.0,,1.0,4.0,,,,,,,1.0,,,,,1.0,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Fabian Istefo,,,fabian-istefo,F. Istefo,M,177,14,M,271843,EUR,751852800,M,19,19,False,5.0,2.0,1.0,,2.0,4.0,,1.0,1.0,,,45.0,9.0,6.3,4.0,0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,19,,,,,,,,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Janik Jesgarzewski,,,janik-jesgarzewski,J. Jesgarzewski,D,180,1,M,340095,EUR,759542400,M,22,22,False,9.0,2.0,5.0,,1.0,6.0,1.0,4.0,3.0,,,45.0,21.0,6.4,10.0,0,,,3.0,,1.0,,2.0,2.0,,,1.0,,,,22,1.0,,,,,,1.0,,,,,,,,,,
10352147,home,FC Teutonia 05 Ottensen,Maik Lukowicz,Maik,Lukowicz,maik-lukowicz,M. Lukowicz,F,188,79,M,253521,EUR,791596800,F,16,16,False,21.0,16.0,2.0,1.0,11.0,13.0,5.0,10.0,3.0,,,80.0,39.0,6.3,10.0,1,,11.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,1.0,16,2.0,,2.0,,,,1.0,,5.0,1.0,,,,,,,
