match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
12436952,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,30.0,27.0,1.0,1.0,0.0,4.0,4.0,34.0,,4.0,1.0,3.0,,,,87.0,51.0,7.5,13.0,0.138606,3,,25.0,8.0,2.0,1.0,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,,4.0,1.0,0.1619,2.0,,,,,1.0,,,,True,,,,,
12436952,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,15.0,13.0,1.0,,0.0,4.0,4.0,11.0,,1.0,1.0,2.0,,,,26.0,21.0,6.8,2.0,0.0370911,0,,9.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,True,4.0,4.0,,,0.0,1.0,1.0,4.0,,1.0,1.0,1.0,,,,26.0,12.0,6.7,3.0,0.055146,0,,3.0,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12436952,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,True,1.0,,1.0,,0.0,,1.0,,,,1.0,,,,,12.0,2.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,Archie Gray,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,True,2.0,1.0,,,0.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,,12.0,9.0,6.6,1.0,0.0429111,1,,1.0,1.0,1.0,,,,,,,2.0,,,,,,0.0376,1.0,,,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,True,1.0,1.0,,,0.0,,,1.0,,2.0,,2.0,,,,3.0,6.0,,1.0,0.00037965,0,,1.0,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180,3959,M,,1403192,EUR,1186790400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436952,home,Tottenham Hotspur,Dane Scarlett,scarlett-dane,D. Scarlett,F,44,180,2445,M,,998772,EUR,1080086400,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436952,away,Manchester United,André Onana,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,27.0,19.0,11.0,3.0,0.0,16.0,19.0,8.0,,,,13.0,4.0,6.0,,90.0,40.0,7.8,11.0,0.00081265,0,0.509,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12436952,away,Manchester United,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,48.0,46.0,2.0,,0.0,31.0,33.0,16.0,1.0,7.0,3.0,3.0,,,,90.0,65.0,7.3,2.0,0.166925,0,,16.0,1.0,1.0,,8.0,,,,2.0,5.0,3.0,1.0,3.0,1.0,,,,2.0,,,,,,5.0,,,,,1.0,,
12436952,away,Manchester United,Harry Maguire,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,34.0,31.0,3.0,3.0,0.0,18.0,19.0,15.0,1.0,5.0,3.0,3.0,,,,90.0,44.0,7.1,5.0,0.0144806,0,,13.0,,,1.0,1.0,,,,,3.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,
12436952,away,Manchester United,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,43.0,39.0,4.0,2.0,0.0,28.0,29.0,15.0,3.0,7.0,7.0,5.0,,,,90.0,67.0,8.3,5.0,0.089663,2,,12.0,1.0,1.0,,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,0.1355,1.0,4.0,,,,,,,,,,,,1.0,
12436952,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,20,20,False,51.0,44.0,6.0,4.0,0.0,18.0,22.0,34.0,1.0,3.0,2.0,2.0,,,,90.0,73.0,7.0,13.0,0.0338877,1,,26.0,5.0,,,3.0,1.0,,,,2.0,,,2.0,,1.0,0.3137,,1.0,,,,,,,,,,,,1.0,
12436952,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,71.0,56.0,17.0,13.0,0.0,25.0,33.0,49.0,1.0,8.0,2.0,8.0,,,,90.0,105.0,8.5,28.0,0.170748,1,,35.0,11.0,4.0,,3.0,1.0,,,2.0,6.0,5.0,1.0,,4.0,,0.0189,1.0,,,,,1.0,,2.0,,True,,,1.0,,
12436952,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,52.0,43.0,5.0,3.0,0.0,15.0,19.0,34.0,,11.0,4.0,6.0,,,,89.0,76.0,7.6,12.0,0.190146,2,,29.0,1.0,1.0,,7.0,1.0,,,2.0,7.0,3.0,4.0,2.0,2.0,,0.1966,1.0,1.0,,,1.0,2.0,0.0771,4.0,,,,,,,
12436952,away,Manchester United,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,M,13,13,False,31.0,25.0,1.0,,0.0,7.0,11.0,25.0,2.0,9.0,1.0,2.0,,,,90.0,56.0,7.5,12.0,0.0601689,1,,19.0,5.0,1.0,,1.0,,,,,4.0,4.0,3.0,1.0,2.0,1.0,0.0336,,,,,,1.0,,,,,,,,1.0,
12436952,away,Manchester United,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,False,26.0,21.0,1.0,,0.0,7.0,8.0,18.0,,3.0,2.0,8.0,,,,90.0,48.0,6.5,14.0,0.163419,2,,14.0,,,3.0,10.0,3.0,4.0,2.0,,,,1.0,,1.0,2.0,0.372,,,,,,3.0,,2.0,,,,,,1.0,1.0
12436952,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,False,18.0,13.0,1.0,1.0,0.0,1.0,3.0,15.0,1.0,3.0,,3.0,,,,90.0,40.0,7.2,13.0,0.0685417,4,,12.0,,,,3.0,2.0,1.0,,3.0,2.0,2.0,,,1.0,1.0,0.3768,,,,,3.0,5.0,0.4768,,,,,,,1.0,1.0
12436952,away,Manchester United,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,11.0,7.0,,,0.0,1.0,2.0,9.0,1.0,1.0,,1.0,,,,90.0,23.0,6.7,9.0,0.00321001,3,,6.0,,,5.0,8.0,2.0,,,,,,,1.0,,,0.0814,1.0,,,,2.0,3.0,0.0363,,,,,,,2.0,
12436952,away,Manchester United,Chido Obi-Martin,chido-obi,C. O. Martin,F,9,188,13289,M,,1566204,EUR,1196294400,F,56,56,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436952,away,Manchester United,Elyh Harrison,elyh-harrison,E. Harrison,G,1,182,1110,M,,1394261,EUR,1140307200,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Elyh,Harrison,,,,,,,,,,,
12436952,away,Manchester United,Harry Amass,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Harry Amass,,,,,,,,,,,,
12436952,away,Manchester United,Ayden Heaven,heaven-ayden,A. Heaven,D,26,189,10471,M,,1445799,EUR,1158883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ayden Heaven,,,,,,,,,,,,
12436952,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436952,away,Manchester United,Tyler Fredricson,tyler-fredricson,T. Fredricson,D,33,184,5383,M,,1142182,EUR,1109116800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Tyler,Fredricson,,,,,,,,,,,
12436952,away,Manchester United,Sekou Kone,sekou-kone,S. Kone,D,80,180,4809,M,,1597198,EUR,1138924800,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Sekou,Kone,,,,,,,,,,,
12436952,away,Manchester United,Jack Fletcher,jack-fletcher,J. Fletcher,M,38,180,6070,M,,1402726,EUR,1174262400,M,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jack Fletcher,,,,,,,,,,,,
12436952,away,Manchester United,Jack Moorhouse,jack-lee-moorhouse,J. Moorhouse,M,8,184,1198,M,,1533758,EUR,1133222400,M,64,64,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jack,Moorhouse,,,,,,,,,,,
