match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_wonTackle,stat_bigChanceMissed,stat_goals,stat_goodHighClaim
11369895,home,KAS Eupen,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193.0,5893,M,978787,EUR,1084579200,G,24,24,False,28.0,21.0,12.0,5.0,20.0,25.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,90.0,39.0,7.4,7.0,0.00046731,0,0.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369895,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,58.0,53.0,4.0,3.0,33.0,34.0,20.0,25.0,,,4.0,2.0,,,,90.0,73.0,6.5,9.0,0.0152756,0,,,,1.0,4.0,6.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
11369895,home,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,4,4,False,57.0,52.0,6.0,3.0,33.0,34.0,19.0,23.0,,2.0,6.0,2.0,,,,90.0,67.0,7.0,5.0,0.147591,0,,,,,1.0,1.0,1.0,,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11369895,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,False,67.0,57.0,10.0,6.0,41.0,44.0,16.0,25.0,,1.0,4.0,4.0,,,,90.0,81.0,6.3,15.0,0.192374,1,,,,2.0,4.0,8.0,,1.0,1.0,2.0,,1.0,,1.0,2.0,1.0,1.0,0.0692,0.0784,,,,,,,,,,,
11369895,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,44.0,28.0,11.0,3.0,13.0,17.0,16.0,37.0,2.0,4.0,7.0,11.0,,,,90.0,89.0,7.2,29.0,0.0748291,2,,,,10.0,1.0,5.0,2.0,3.0,1.0,1.0,,1.0,,1.0,3.0,,,0.0798,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,
11369895,home,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170.0,120,M,1145139,EUR,1004227200,M,18,18,False,52.0,44.0,3.0,1.0,17.0,19.0,28.0,35.0,1.0,10.0,,9.0,,,,90.0,70.0,7.3,14.0,0.133396,0,,Amadou Keita,,2.0,,6.0,,,3.0,2.0,,1.0,2.0,2.0,5.0,,3.0,,,1.0,2.0,1.0,4.0,,,1.0,3.0,,,
11369895,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,False,56.0,53.0,2.0,1.0,35.0,36.0,18.0,20.0,,1.0,2.0,6.0,,,,85.0,65.0,6.6,6.0,0.0502029,0,,,,,1.0,5.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
11369895,home,KAS Eupen,Kevin Möhwald,kevin-mohwald,K. Möhwald,M,8,183.0,29,M,168833,EUR,741657600,M,8,8,False,44.0,42.0,2.0,2.0,25.0,25.0,17.0,19.0,,4.0,,5.0,,,,90.0,58.0,6.8,6.0,0.0248352,1,,,,,1.0,3.0,1.0,1.0,3.0,1.0,,,3.0,,,,1.0,0.0094,,,,1.0,,1.0,,,,,,
11369895,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,M,2,2,False,21.0,15.0,,,10.0,11.0,5.0,14.0,,2.0,1.0,3.0,,,,86.0,41.0,6.8,14.0,0.0238113,0,,,,4.0,,,,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,
11369895,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,193,M,1047318,EUR,1001808000,F,7,7,False,9.0,7.0,,,2.0,2.0,5.0,7.0,1.0,2.0,1.0,1.0,,,,68.0,22.0,6.5,5.0,0.0269783,6,,,,,,,,,3.0,,,,,,1.0,2.0,,0.9276,0.8131,,,,1.0,3.0,1.0,,,3.0,1.0,
