match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_goalAssist,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,captain,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_outfielderBlock,stat_ownGoals,stat_penaltyConceded,stat_totalOffside
11352406,home,Manchester City,Ederson,ederson,Ederson,G,31,188.0,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,31.0,29.0,3.0,1.0,27.0,27.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,35.0,6.7,2.0,0.00054931,0,0.2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170.0,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,86.0,84.0,3.0,2.0,35.0,35.0,49.0,51.0,3.0,6.0,1.0,,,,90.0,94.0,7.7,3.0,0.130621,0,,Rico Lewis,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188.0,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,114.0,110.0,4.0,3.0,55.0,56.0,55.0,59.0,9.0,4.0,1.0,,,,90.0,126.0,7.6,7.0,0.0900188,3,,,,6.0,,,2.0,,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,0.1181,0.1073,,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187.0,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,94.0,90.0,4.0,3.0,26.0,27.0,64.0,67.0,3.0,9.0,,,,,90.0,103.0,7.7,5.0,0.172456,1,,,,1.0,,,3.0,2.0,1.0,,2.0,,1.0,,,1.0,,1.0,0.0653,,2.0,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186.0,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,67.0,60.0,3.0,2.0,14.0,15.0,46.0,52.0,5.0,5.0,,,,,90.0,88.0,8.7,10.0,0.136017,4,,,,3.0,,,3.0,,2.0,,2.0,,2.0,2.0,,1.0,2.0,1.0,0.309,0.4344,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11352406,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183.0,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,71.0,59.0,1.0,,9.0,10.0,51.0,65.0,2.0,6.0,1.0,,,,90.0,86.0,6.6,18.0,0.161264,4,,,,10.0,1.0,,1.0,1.0,1.0,2.0,1.0,4.0,2.0,,1.0,1.0,2.0,,0.3875,0.1721,1.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
11352406,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178.0,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,87.0,81.0,2.0,,16.0,16.0,65.0,71.0,7.0,8.0,,,,,90.0,102.0,8.9,8.0,0.214611,5,,,,1.0,1.0,1.0,5.0,4.0,2.0,,4.0,,1.0,1.0,,2.0,1.0,,0.3844,0.3081,,,,2.0,1.0,,,,,,,,,,,,,
11352406,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170.0,224894,M,LaAraña,944656,EUR,949276800,M,19,19,False,61.0,51.0,3.0,1.0,8.0,10.0,45.0,61.0,4.0,6.0,,,,,90.0,89.0,7.9,23.0,0.479159,3,,,,4.0,3.0,1.0,3.0,3.0,2.0,,3.0,10.0,1.0,,1.0,2.0,1.0,,0.5735,0.7073,,1.0,,,,,2.0,1.0,,,,,,,,,,
11352406,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181.0,317675,M,KDB,70996,EUR,678067200,M,17,17,False,61.0,56.0,,,5.0,5.0,53.0,61.0,,2.0,,,,,81.0,76.0,9.1,9.0,1.04491,5,,,,4.0,,,,,1.0,2.0,7.0,5.0,1.0,,,1.0,3.0,,0.2612,0.2307,,,1.0,1.0,,,2.0,,,,True,3.0,,,,,,
11352406,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173.0,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,55.0,53.0,,,5.0,5.0,49.0,55.0,8.0,2.0,1.0,,,,90.0,87.0,9.6,15.0,0.349685,6,,,,7.0,11.0,6.0,1.0,1.0,2.0,,3.0,5.0,1.0,,1.0,2.0,1.0,,0.4795,0.716,,1.0,,3.0,1.0,,1.0,,,,,,1.0,,,,,
11352406,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194.0,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,15.0,12.0,,,2.0,3.0,10.0,12.0,,1.0,,,,,81.0,25.0,7.1,5.0,0.147762,5,,,,1.0,,,,,1.0,,2.0,,,,1.0,2.0,2.0,,1.8332,1.1427,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,
11352406,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171.0,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,13.0,12.0,,,3.0,4.0,10.0,11.0,,,,,,,9.0,16.0,6.4,2.0,0.100462,1,,,,2.0,,,,,,1.0,,2.0,,,,,,,0.0793,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11352406,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174.0,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,8.0,7.0,,,1.0,1.0,6.0,7.0,2.0,1.0,,,,,9.0,12.0,7.2,1.0,0.0657063,0,,Oscar Bobb,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186.0,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180.0,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352406,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183.0,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
