match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_blockedScoringAttempt,stat_penaltyFaced,stat_totalKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
11452966,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,10.0,2.0,6.2,,0,Dhari Al-Enezi,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11452966,home,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174.0,90,M,111719,EUR,743126400,M,6,6,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,,,,,,10.0,5.0,6.4,2.0,0,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
11452966,home,Damac FC,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,home,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,away,Al-Fateh,Jacob Rinne,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,21.0,19.0,5.0,3.0,0.0,19.0,19.0,,2.0,,6.0,,1.0,2.0,90.0,26.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11452966,away,Al-Fateh,Ali Alzubaidi,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,False,33.0,31.0,2.0,2.0,0.0,14.0,14.0,17.0,25.0,,2.0,,,,45.0,43.0,6.1,8.0,0,,,,,1.0,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,1.0,
11452966,away,Al-Fateh,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,75.0,69.0,7.0,5.0,0.0,40.0,43.0,29.0,32.0,2.0,11.0,,,,90.0,88.0,7.3,6.0,2,,,1.0,3.0,2.0,7.0,,5.0,4.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,
11452966,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,42.0,41.0,1.0,,0.0,30.0,30.0,11.0,12.0,1.0,3.0,,,,88.0,46.0,6.4,1.0,1,,,3.0,,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11452966,away,Al-Fateh,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,23,23,False,28.0,24.0,1.0,,0.0,13.0,14.0,12.0,19.0,2.0,4.0,,,,60.0,50.0,7.0,11.0,1,,,1.0,,3.0,1.0,,,1.0,1.0,,,,,5.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0
11452966,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,41.0,30.0,4.0,2.0,0.0,12.0,12.0,18.0,30.0,,2.0,,,,45.0,48.0,6.7,14.0,1,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,
11452966,away,Al-Fateh,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,117.0,104.0,3.0,2.0,0.0,33.0,38.0,71.0,79.0,,9.0,,,,90.0,131.0,7.3,16.0,0,,,,1.0,4.0,6.0,,1.0,3.0,2.0,,,,2.0,,,,,,3.0,2.0,3.0,1.0,,,,,,,,,,
11452966,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,54.0,52.0,3.0,2.0,1.0,7.0,7.0,47.0,54.0,,4.0,,,,90.0,81.0,8.0,15.0,2,,,,1.0,6.0,9.0,,,2.0,1.0,True,,,5.0,7.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,
11452966,away,Al-Fateh,Lucas Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,65.0,56.0,,,0.0,8.0,9.0,50.0,63.0,,2.0,,,,90.0,91.0,7.3,22.0,1,Lucas,Zelarayán,,1.0,5.0,6.0,,,1.0,1.0,,,,3.0,7.0,2.0,1.0,,,,2.0,3.0,4.0,2.0,,2.0,,,1.0,,,,
11452966,away,Al-Fateh,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,42.0,32.0,4.0,3.0,0.0,8.0,9.0,25.0,34.0,,7.0,,,,70.0,55.0,7.4,13.0,3,,,,,2.0,3.0,,1.0,1.0,,,,,,1.0,3.0,2.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,
11452966,away,Al-Fateh,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,False,17.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,13.0,2.0,1.0,,,,90.0,30.0,8.1,8.0,4,,,1.0,3.0,3.0,5.0,,,2.0,1.0,,2.0,,,,1.0,,4.0,,,2.0,1.0,1.0,,,,,2.0,,,,,
11452966,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,True,28.0,24.0,1.0,,0.0,3.0,4.0,22.0,26.0,,3.0,,,,45.0,40.0,6.8,6.0,1,Saeed Baattia,,,,4.0,3.0,,,2.0,,,,1.0,1.0,2.0,,,,3.0,,,,1.0,1.0,,,,,,,,,
11452966,away,Al-Fateh,Abbas Sadiq Alhassan,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,31.0,30.0,3.0,3.0,0.0,10.0,10.0,21.0,23.0,,5.0,,,,45.0,48.0,6.8,9.0,4,Abbas Sadiq Alhassan,,,,4.0,1.0,,,1.0,1.0,,1.0,2.0,,2.0,1.0,,,,,3.0,1.0,3.0,1.0,,,,,2.0,,,,
11452966,away,Al-Fateh,Mohammed Al Saeed,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,23.0,22.0,1.0,,0.0,10.0,11.0,12.0,15.0,1.0,2.0,,,,30.0,35.0,6.8,5.0,0,,,,,,1.0,,,1.0,1.0,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,,,
11452966,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,13.0,11.0,,,0.0,2.0,2.0,9.0,11.0,,2.0,,,,20.0,16.0,6.6,3.0,0,Ali Al Masoud,,,,2.0,2.0,,,1.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,
11452966,away,Al-Fateh,Fahd Mohammed Al-Harbi,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,,,12.0,4.0,6.5,,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
11452966,away,Al-Fateh,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,away,Al-Fateh,Tawfiq Buhumaid,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,away,Al-Fateh,Hassan Al Salis,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200,F,99,99,True,,,,,,,,,,,,,,,,,,,0,Hassan Al Salis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452966,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
