match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,captain,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_wonTackle,stat_goalAssist,stat_shotOffTarget,stat_bigChanceMissed,stat_goals
11388421,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,34.0,22.0,24.0,12.0,17.0,20.0,5.0,14.0,1.0,1.0,10.0,2.0,1.0,2.0,90.0,40.0,7.0,12.0,0.00101945,0,-0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388421,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,False,24.0,20.0,7.0,4.0,16.0,18.0,4.0,6.0,,4.0,4.0,,,,58.0,42.0,6.4,10.0,0.00089699,1,,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0753,,,,,,,,,,,,,,,,,,
11388421,home,FC Utrecht,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,34,34,False,73.0,54.0,18.0,7.0,37.0,49.0,17.0,24.0,3.0,4.0,3.0,,,,90.0,92.0,6.9,19.0,0.0192245,1,,2.0,3.0,1.0,1.0,10.0,,,,,,0.0257,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11388421,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,51.0,42.0,6.0,2.0,29.0,32.0,13.0,19.0,3.0,3.0,2.0,,,,90.0,63.0,6.8,11.0,0.00899066,0,,2.0,3.0,,,3.0,,1.0,,,,,1.0,,1.0,3.0,True,1.0,2.0,,,,,,,,,,,
11388421,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,38.0,26.0,6.0,2.0,13.0,17.0,17.0,27.0,2.0,5.0,4.0,,,,90.0,65.0,7.1,19.0,0.120693,1,,,,,,2.0,1.0,,1.0,,,0.0436,1.0,1.0,,1.0,,,3.0,6.0,4.0,1.0,0.0873,,,,,,,
11388421,home,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,False,20.0,18.0,2.0,2.0,13.0,13.0,5.0,7.0,,3.0,5.0,,,,45.0,33.0,6.8,5.0,0.00200014,0,,1.0,2.0,,,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,zidaneiqbal,1.0,2.0,,,,
11388421,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,34.0,25.0,3.0,1.0,10.0,11.0,15.0,24.0,2.0,6.0,4.0,,,,90.0,45.0,6.7,11.0,0.0677897,1,,1.0,4.0,1.0,1.0,2.0,2.0,,2.0,1.0,,0.079,,,,,,,,1.0,,,,,1.0,1.0,,,,
11388421,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,30.0,20.0,5.0,2.0,5.0,9.0,19.0,27.0,,6.0,4.0,,,,83.0,53.0,8.1,13.0,0.964704,1,,1.0,1.0,,,1.0,5.0,1.0,,,,0.0366,1.0,1.0,,1.0,,1.0,4.0,6.0,4.0,,,,,1.0,1.0,1.0,,
11388421,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,False,18.0,17.0,1.0,1.0,8.0,8.0,9.0,11.0,1.0,4.0,,,,,58.0,30.0,6.8,6.0,0.0164761,0,,2.0,3.0,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,
11388421,home,FC Utrecht,Isac Lidberg,,,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,M,37,37,False,11.0,5.0,1.0,1.0,,4.0,5.0,8.0,2.0,2.0,,,,,70.0,20.0,6.4,10.0,0.00396475,4,,1.0,4.0,,1.0,,,1.0,,1.0,,0.6452,1.0,,,,,,,1.0,,1.0,0.3201,,1.0,,,2.0,1.0,
