match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine
10385365,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,,15.0,13.0,,,3.0,3.0,11.0,17.0,1.0,5.0,1.0,2.0,,1.0,1.0,,,,,,90.0,31.0,6.6,9.0,0.4836,0.0889,0.105835,5,,5.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,2.0,,,2.0,,2.0,,1.0,,
10385365,home,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,True,,9.0,4.0,,,3.0,5.0,2.0,6.0,1.0,4.0,1.0,1.0,,2.0,,,,,,,29.0,22.0,6.5,11.0,0.0676,0.0223,0.0311563,1,,2.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,
10385365,home,Tottenham Hotspur,Lucas Moura,lucas-moura,L. Moura,M,7,172,12483,M,lucasmoura7,149710,EUR,713664000,F,27,27,True,,9.0,7.0,,,2.0,2.0,5.0,8.0,,4.0,6.0,4.0,,1.0,1.0,,,,,,24.0,20.0,6.8,7.0,0.0,0.0,0.0179512,0,,1.0,,1.0,1.0,3.0,1.0,,3.0,,,,,,,,,1.0,,,,2.0,,,,,
10385365,home,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,8.0,7.0,,,5.0,5.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,9.0,13.0,6.6,1.0,0.0,0.0,0.00272754,0,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,
10385365,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,9.0,8.0,1.0,1.0,6.0,6.0,2.0,3.0,,,,,,,,,,,,,9.0,9.0,6.6,1.0,0.0,0.0,0.00075698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,home,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,home,Tottenham Hotspur,Harvey White,harvey-white,H. White,M,18,168,263,M,,966552,EUR,1000857600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,,25.0,11.0,23.0,9.0,5.0,6.0,6.0,19.0,,,,14.0,,,,,2.0,3.0,3.0,3.0,90.0,40.0,6.9,14.0,0.0,0.0,0.00092171,0,-0.4623,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,
10385365,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,True,66.0,55.0,5.0,2.0,23.0,28.0,35.0,48.0,2.0,3.0,9.0,6.0,,1.0,2.0,,,,,,90.0,99.0,8.6,21.0,0.0,0.0,0.0782385,0,,10.0,3.0,3.0,,1.0,1.0,2.0,3.0,1.0,,3.0,,,,1.0,,,,,,3.0,,,,,1.0
10385365,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,,43.0,30.0,15.0,6.0,22.0,25.0,8.0,20.0,1.0,1.0,4.0,5.0,,,,,,,,,90.0,59.0,7.5,15.0,0.0698,0.3351,0.404978,2,,2.0,,2.0,,1.0,1.0,5.0,1.0,,,3.0,,,,,,,,,,,2.0,,,,
10385365,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,,40.0,31.0,7.0,4.0,24.0,28.0,7.0,12.0,4.0,4.0,3.0,5.0,,,,,,,,,90.0,51.0,7.0,10.0,0.0,0.0,0.144584,0,,,,2.0,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10385365,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,,43.0,40.0,2.0,1.0,30.0,30.0,10.0,13.0,2.0,3.0,2.0,4.0,,,,,,,,,90.0,57.0,6.7,5.0,0.0,0.0,0.0316314,0,,,,2.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
10385365,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,,38.0,34.0,1.0,1.0,19.0,19.0,16.0,22.0,2.0,9.0,3.0,5.0,,1.0,2.0,,,,,,90.0,56.0,6.4,12.0,0.0,0.0,0.114966,0,,3.0,1.0,,3.0,3.0,1.0,,,2.0,,,1.0,,1.0,2.0,,,,,,,,,,,
10385365,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,,57.0,49.0,12.0,6.0,23.0,24.0,26.0,34.0,2.0,10.0,5.0,9.0,,1.0,3.0,,,,,,89.0,77.0,6.3,15.0,0.0,0.0,0.0515357,0,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,,3.0,,,2.0,,2.0,,,,1.0,,,,,
10385365,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,False,,19.0,17.0,3.0,2.0,6.0,6.0,11.0,13.0,1.0,7.0,1.0,4.0,,3.0,,,,,,,75.0,30.0,6.4,7.0,0.0466,0.0,0.0200095,1,,,,,,1.0,,,1.0,1.0,1.0,,,,,4.0,1.0,1.0,,,,,,,,,
10385365,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,,36.0,34.0,,,12.0,13.0,23.0,24.0,,3.0,6.0,6.0,,2.0,2.0,,,,,,90.0,60.0,7.5,7.0,0.5595,0.4029,0.0371965,6,,1.0,1.0,,1.0,3.0,2.0,,2.0,,3.0,,1.0,,,,,1.0,,,2.0,2.0,1.0,1.0,,,
10385365,away,Newcastle United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,,10.0,8.0,,,,,8.0,10.0,3.0,4.0,5.0,,,5.0,,,,,,,88.0,25.0,7.2,7.0,0.5289,0.248,0.0219566,4,,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,
10385365,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,,23.0,20.0,1.0,,4.0,4.0,16.0,20.0,1.0,6.0,7.0,4.0,,5.0,1.0,,,,,,90.0,51.0,6.7,14.0,0.0,0.0,0.0352001,0,,1.0,,2.0,3.0,1.0,,1.0,4.0,,,,1.0,1.0,,,,1.0,,,,4.0,,,,,
10385365,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,,3.0,2.0,,,,,2.0,3.0,,,2.0,2.0,,,1.0,,,,,,15.0,6.0,6.7,1.0,0.0,0.0,0.00112393,0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
10385365,away,Newcastle United,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,20,20,True,,2.0,,,,,,,2.0,1.0,2.0,2.0,,,,1.0,,,,,,8.0,5.0,6.5,3.0,0.0,0.0,0.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,8,8,True,,4.0,1.0,4.0,1.0,,,1.0,4.0,,,,1.0,,,,,,,,,1.0,4.0,,3.0,0.0,0.0,0.00065617,0,,,,,,,,,,,,,,,,,,,Jonjo,Shelvey,,,,,,,
10385365,away,Newcastle United,Loris Karius,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Matt Targett,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Jamal Lewis,jamal-lewis,J. Lewis,D,18,178,948,M,,891803,EUR,885686400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385365,away,Newcastle United,Ryan Fraser,ryan-fraser,R. Fraser,M,7,163,555,M,,138261,EUR,762048000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
