match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_wonTackle,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,player_lastName,stat_accurateCross,stat_wasFouled,captain,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalOffside,player_sofascoreId
14053769,home,SC Heerenveen,Dylan Vente,dylan-vente,D. Vente,F,9,181.0,657,M,825843,EUR,926208000,F,9,9,False,22.0,9.0,1.0,,0.0,4.0,8.0,5.0,14.0,1.0,1.0,,,,,90.0,34.0,6.0,15.0,0.00265847,24.572297339333,4.0,14.07,11.865,,4,,-0.33,0.04,0.0,,,,2.0,,2.0,1.0,,,2.0,,2.0,,0.4016,,,,-0.64,,,,1.0,,0.1196,,,1.0,,,,1.0,,,,,
14053769,home,SC Heerenveen,Maxence Rivera,rivera-maxence,M. Rivera,M,7,168.0,135,M,1014408,EUR,1022716800,M,7,7,True,22.0,15.0,,,0.0,3.0,4.0,12.0,18.0,,2.0,,,,,77.0,40.0,6.0,14.0,0.092688,99.680788760165,13.0,28.875,13.86,,4,,-0.12,0.03,-0.28,,,3.0,2.0,,6.0,3.0,3.0,4.0,,,3.0,,0.2457,21.855302422982,1.0,,-0.35,,,3.0,1.0,,0.1114,,,,,,,3.0,,,,,
14053769,home,SC Heerenveen,Luca Oyen,luca-oyen,L. Oyen,M,11,172.0,406,M,996986,EUR,1047600000,F,11,11,True,7.0,3.0,,,0.0,,,3.0,7.0,,2.0,,,,,15.0,11.0,6.4,7.0,0.0171569,77.725447770593,7.0,38.43,18.9,,1,,-0.06,0.13,-0.01,,,2.0,,,1.0,,,1.0,,,,,0.0341,21.394826904559,2.0,1.0,-0.08,,,,,,,,,,,,,1.0,,,,,
14053769,home,SC Heerenveen,Lasse Selvåg Nordås,lasse-selvag-nordas,L. S. Nordås,F,18,194.0,317,M,1028070,EUR,1013299200,F,18,18,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,14.0,9.0,6.7,1.0,0.0571397,,,,,,1,,0.09,,-0.03,,,,,,1.0,2.0,1.0,,,2.0,1.0,,0.0978,,,1.0,-0.17,,1.0,,1.0,,0.1378,,,,,,,,,,,,
14053769,home,SC Heerenveen,Amourricho van Axel-Dongen,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,175.0,482,M,1022376,EUR,1096416000,F,26,26,True,,,,,0.0,,,,0.0,,,,,,,8.0,5.0,7.6,3.0,,35.937173186142,3.0,27.09,17.745,,1,,-0.03,0.08,0.16,,,1.0,,,1.0,,,1.0,,,1.0,,0.0396,20.886294094453,1.0,,0.54,,,,1.0,,0.3336,,,,,1.0,,,1.0,,,,
14053769,home,SC Heerenveen,Timo Schreuder,timo-schreuder,T. Schreuder,G,30,,4,M,2213235,EUR,1159142400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Timo Schreuder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203.0,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184.0,322,M,1129996,EUR,1024876800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186.0,224,M,1121247,EUR,1090627200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Mats Egbring,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194.0,794,M,286097,EUR,822960000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Isaiah Ahmed,isaiah-ahmed,I. Ahmed,M,35,186.0,37,M,1801303,EUR,1135728000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Isaiah Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,home,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182.0,193,M,1586644,EUR,1173139200,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eser Gürbüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186.0,588,M,253875,EUR,817948800,G,22,22,False,49.0,32.0,33.0,16.0,0.0,24.0,27.0,8.0,22.0,,15.0,,5.0,1.0,,90.0,64.0,7.5,18.0,0.00461997,76.132325333821,13.0,24.045,6.615,0.6099,0,-0.2933,0.27,0.01,-0.11,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,2.0,,
14053769,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175.0,1865,M,1388535,EUR,1149206400,D,26,26,False,41.0,31.0,3.0,2.0,0.0,20.0,28.0,11.0,13.0,3.0,6.0,,,,,89.0,68.0,6.6,16.0,0.0175771,156.8893169544,21.0,43.47,18.69,,1,,-0.29,0.15,-0.23,,,1.0,,,1.0,5.0,,1.0,,3.0,1.0,,0.0207,29.835509648739,1.0,,-0.05,,2.0,,,1.0,,,,2.0,,,,1.0,,,,,
14053769,away,Feyenoord,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1550,M,825899,EUR,922406400,D,21,21,False,48.0,45.0,2.0,1.0,0.0,29.0,32.0,16.0,16.0,4.0,3.0,,,,,90.0,60.0,6.5,4.0,0.0193019,141.60261541361,14.0,50.61,14.175,,0,,0.18,0.15,-0.16,,,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
14053769,away,Feyenoord,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1372,M,942213,EUR,855100800,D,4,4,False,56.0,48.0,6.0,2.0,0.0,31.0,34.0,17.0,22.0,8.0,4.0,,,,,90.0,68.0,6.4,8.0,0.0357181,95.903247485797,14.0,47.25,19.005,,0,,0.03,0.14,-0.19,,,,1.0,,1.0,1.0,,,,,,,,19.438014944947,1.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,,
14053769,away,Feyenoord,Jordan Bos,jordan-bos,J. Bos,D,15,180.0,747,M,1144138,EUR,1035849600,D,15,15,False,50.0,41.0,2.0,,1.0,24.0,26.0,17.0,24.0,4.0,8.0,,,,,90.0,73.0,7.1,16.0,0.193554,171.1011966644,16.0,69.72,25.095,,0,,0.19,0.26,-0.24,,Jordan Bos,1.0,,4.0,7.0,9.0,3.0,5.0,,1.0,,2.0,,68.175470567313,3.0,2.0,,1.0,1.0,4.0,,2.0,,,1.0,,,,1.0,,1.0,,,,
14053769,away,Feyenoord,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184.0,1088,M,979221,EUR,985824000,M,11,11,False,18.0,13.0,1.0,,0.0,7.0,8.0,6.0,10.0,1.0,7.0,,,,,90.0,34.0,6.2,14.0,0.10055,145.00262063463,18.0,58.38,19.32,,0,,-0.35,0.3,-0.17,,,2.0,,,7.0,5.0,2.0,3.0,,3.0,1.0,,,28.580548617581,2.0,1.0,,4.0,1.0,2.0,,,,,,,,,,,,,,1.0,
14053769,away,Feyenoord,In-Beom Hwang,in-beom-hwang,I. Hwang,M,6,177.0,3392,M,889689,EUR,843177600,M,6,6,False,56.0,44.0,5.0,,0.0,25.0,28.0,19.0,28.0,3.0,9.0,,,,,90.0,73.0,7.0,14.0,0.0900902,65.21653603048,10.0,24.675,8.19,,1,,0.27,0.1,0.24,,,2.0,,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,0.043,,,1.0,-0.1,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,Hwang
14053769,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177.0,8611,M,959805,EUR,992736000,M,8,8,False,46.0,41.0,,,0.0,15.0,17.0,26.0,29.0,,5.0,,,,,90.0,56.0,6.3,7.0,0.0558909,228.03537983917,17.0,150.36,32.445,,2,,-0.66,0.28,-0.11,,,,,,1.0,3.0,1.0,,2.0,1.0,2.0,,0.2358,89.109760616144,3.0,,-0.52,,1.0,,,1.0,,,,2.0,,,,,,,,,
14053769,away,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184.0,1911,M,1150938,EUR,1134691200,M,16,16,False,24.0,17.0,,,0.0,6.0,7.0,11.0,17.0,2.0,5.0,,,,,90.0,41.0,8.1,13.0,0.498108,178.72107935749,16.0,90.09,32.655,,1,,0.26,0.47,-0.02,,Leo Sauer,1.0,2.0,2.0,7.0,7.0,,6.0,,1.0,1.0,,0.2394,96.40283367183,5.0,,0.51,1.0,1.0,2.0,1.0,,0.7872,,1.0,2.0,,1.0,,,,,,,
14053769,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182.0,7469,M,985823,EUR,904262400,F,9,9,False,17.0,9.0,1.0,,1.0,3.0,6.0,6.0,11.0,1.0,1.0,,,,,90.0,38.0,6.3,18.0,0.191331,61.790918797751,9.0,34.125,21.84,,0,,-0.23,0.1,-0.04,,,,4.0,2.0,8.0,6.0,,1.0,,1.0,7.0,1.0,,25.204007617837,1.0,1.0,,2.0,1.0,,,,,,,3.0,,,1.0,,,,,,bee18
14053769,away,Feyenoord,Sem Steijn,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,F,14,14,False,20.0,17.0,,,0.0,11.0,12.0,6.0,8.0,,2.0,,,,,80.0,27.0,7.5,5.0,0.123979,43.864770273661,5.0,-3.255,10.71,,2,,-0.11,0.01,0.0,,,1.0,,,,1.0,,,,1.0,1.0,,0.5482,,,,0.52,,1.0,,2.0,,0.6942,,,,,1.0,,,,,,,
14053769,away,Feyenoord,Cyle Larin,cyle-larin,C. Larin,F,9,187.0,1619,M,790179,EUR,798076800,F,10,10,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,,,,10.0,2.0,6.3,1.0,1.62e-06,,,,,,0,,-0.01,,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177.0,516,M,796279,EUR,907027200,D,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,1.0,3.0,,1.0,0.00054475,7.4446826661719,1.0,6.93,6.93,,0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190.0,1386,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Liam Bossin,liam-bossin,L. Bossin,G,39,190.0,155,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Jan Plug,jan-plug,J. Plug,D,25,188.0,235,M,1545079,EUR,1112400000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jan Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Hakeem Agboluaje,hakeem-agboluaje,H. Agboluaje,D,72,,65,M,1614358,EUR,1190592000,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Tobias van den Elshout,tobias-van-den-elshout,T. v. d. Elshout,M,44,188.0,109,M,1939011,EUR,1170374400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tobias van den Elshout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Arman Nahany,arman-nahany,A. Nahany,M,,,22,M,2308731,EUR,1210377600,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Arman Nahany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Aymen Sliti,aymen-sliti,A. Sliti,M,32,175.0,961,M,1479467,EUR,1143158400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Jerayno Schaken,jerayno-schaken,J. Schaken,F,,,37,M,2256582,EUR,1245283200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jerayno,,,,,,,,,,,,,,,,,,,,,,,Schaken,,,,,,,,,,,
14053769,away,Feyenoord,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184.0,1592,M,957937,EUR,959817600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053769,away,Feyenoord,Shaqueel van Persie,shaqueel-van-persie,S. v. Persie,F,49,186.0,1908,M,1470002,EUR,1163635200,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Shaqueel van Persie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
