match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11369346,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,28.0,20.0,12.0,4.0,18.0,19.0,2.0,9.0,1.0,1.0,1.0,12.0,1.0,2.0,2.0,1.0,1.0,90.0,38.0,6.7,8.0,0.0,0.0,0.00051502,0,-0.4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369346,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,46.0,35.0,3.0,,18.0,22.0,19.0,27.0,3.0,,,5.0,,,,,,90.0,64.0,6.8,15.0,0.0,0.0,0.149258,0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11369346,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,False,40.0,33.0,8.0,4.0,23.0,27.0,10.0,13.0,5.0,,,5.0,,,,,,71.0,45.0,6.4,7.0,0.0,0.0,0.0043728,0,,,,4.0,4.0,1.0,3.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,
11369346,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,78.0,65.0,21.0,12.0,32.0,37.0,33.0,41.0,4.0,,,9.0,,,,,,90.0,89.0,7.3,13.0,0.072,0.3402,0.0307872,3,,,,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369346,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,36.0,26.0,9.0,3.0,11.0,12.0,17.0,27.0,4.0,4.0,1.0,7.0,,,,,,80.0,56.0,6.2,15.0,0.0,0.0,0.123091,0,,3.0,2.0,1.0,3.0,,1.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11369346,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,48.0,43.0,8.0,5.0,27.0,28.0,17.0,21.0,2.0,1.0,1.0,3.0,,,,,,60.0,55.0,6.6,7.0,0.1291,0.0,0.29093,2,,1.0,1.0,1.0,3.0,1.0,,,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,
11369346,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,38.0,31.0,4.0,2.0,19.0,21.0,12.0,17.0,8.0,2.0,1.0,7.0,,,,,,90.0,56.0,7.0,10.0,0.1648,0.0,0.0102064,3,,,,5.0,4.0,1.0,5.0,,,,,,2.0,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11369346,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,41.0,34.0,6.0,2.0,8.0,8.0,27.0,38.0,9.0,4.0,2.0,2.0,,,,,,90.0,62.0,7.2,15.0,0.0237,0.2712,0.0730248,1,,5.0,1.0,1.0,5.0,1.0,1.0,,,4.0,,,2.0,,,1.0,,2.0,1.0,2.0,,1.0,True,,,,,,,,,
11369346,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,False,25.0,21.0,,,10.0,10.0,11.0,15.0,1.0,4.0,,2.0,,,,,,60.0,41.0,6.3,13.0,0.6457,0.0,0.0167304,1,,,,,11.0,,1.0,,2.0,1.0,4.0,2.0,2.0,,1.0,,,,,4.0,1.0,,,1.0,,,,,,,,
11369346,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,35.0,28.0,2.0,,6.0,7.0,23.0,35.0,1.0,1.0,,5.0,,,,,,90.0,53.0,7.4,16.0,0.1875,0.2501,0.0591664,2,,7.0,1.0,,4.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,
