match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
12437836,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,21.0,18.0,6.0,3.0,0.0,17.0,18.0,1.0,3.0,2.0,2.0,1.0,10.0,1.0,1.0,2.0,2.0,1.0,90.0,30.0,7.0,3.0,0.00013347,0,0.4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437836,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,False,83.0,80.0,4.0,3.0,0.0,42.0,44.0,38.0,39.0,,4.0,,6.0,3.0,,,,,90.0,97.0,6.9,4.0,0.0832499,1,,2.0,2.0,1.0,1.0,1.0,1.0,0.0127,,,,,,,,,,,,,,,,,,,,,,
12437836,home,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,False,61.0,53.0,3.0,1.0,0.0,39.0,43.0,14.0,18.0,,3.0,1.0,1.0,1.0,,,,,90.0,70.0,6.7,8.0,0.00629869,0,,2.0,1.0,,2.0,2.0,,,juanfoyth,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437836,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,65.0,59.0,8.0,4.0,0.0,35.0,36.0,24.0,29.0,2.0,5.0,2.0,4.0,1.0,,,,,90.0,73.0,7.1,6.0,0.0321895,0,,3.0,,,2.0,1.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,
12437836,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,44.0,37.0,4.0,,0.0,13.0,15.0,25.0,32.0,1.0,3.0,1.0,4.0,2.0,,,,,90.0,61.0,7.2,12.0,0.391901,0,,1.0,,,,,,,,,1.0,,,,3.0,1.0,1.0,4.0,,,,,,,,,,,,
12437836,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,26.0,22.0,,,1.0,9.0,9.0,13.0,17.0,1.0,4.0,,,,,,,,65.0,32.0,7.1,5.0,0.0152022,1,,2.0,1.0,,2.0,1.0,1.0,0.0344,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
12437836,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,49.0,44.0,9.0,6.0,0.0,15.0,15.0,29.0,34.0,,5.0,1.0,5.0,,,,,,66.0,64.0,7.5,9.0,0.0653653,3,,7.0,2.0,1.0,3.0,2.0,1.0,0.2811,p.gueye24,1.0,,,1.0,1.0,,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.2803,,,,,,
12437836,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,70.0,58.0,7.0,5.0,0.0,21.0,26.0,37.0,44.0,,5.0,,9.0,1.0,,,,,90.0,81.0,7.3,13.0,0.0426673,0,,3.0,1.0,,4.0,3.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,True,,,,,
12437836,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,33.0,28.0,,,0.0,3.0,3.0,27.0,37.0,1.0,8.0,,6.0,3.0,,,,,90.0,57.0,7.6,14.0,0.440147,2,,4.0,,1.0,1.0,1.0,1.0,0.1665,alexbaena,,1.0,,1.0,,7.0,2.0,2.0,3.0,4.0,3.0,,1.0,,0.2316,,,,,,
12437836,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,False,33.0,28.0,2.0,2.0,0.0,4.0,5.0,24.0,29.0,1.0,3.0,,3.0,,,,,,75.0,50.0,7.2,15.0,0.114147,1,,4.0,,,1.0,1.0,5.0,0.0557,nicolas_pepe19,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,0.1083,,1.0,,,,
