match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_aerialLost,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
12388509,home,SV Meppen,Malte Zumdieck,,,zumdieck-malte,M. Zumdieck,F,,,5,M,1801727,EUR,1109289600.0,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388509,away,Hamburger SV,Daniel Heuer Fernandes,,,daniel-heuer-fernandes,D. H. Fernandes,G,1,188.0,406,M,113442,EUR,721612800.0,G,1,1,False,36.0,30.0,11.0,5.0,0.0,29.0,33.0,1.0,3.0,6.0,,,1.0,90.0,41.0,6.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388509,away,Hamburger SV,Silvan Hefti,,,silvan-hefti,S. Hefti,D,30,182.0,205,M,814214,EUR,877737600.0,D,30,30,False,65.0,62.0,7.0,6.0,0.0,37.0,38.0,25.0,27.0,2.0,,,,90.0,76.0,7.1,4.0,0,,2.0,5.0,,5.0,,,2.0,1.0,1.0,3.0,,,,2.0,,,,,,,,,,,,
12388509,away,Hamburger SV,Sebastian Schonlau,,,sebastian-schonlau,S. Schonlau,D,15,185.0,158,M,326325,EUR,776044800.0,D,4,4,False,97.0,88.0,9.0,7.0,0.0,63.0,66.0,25.0,31.0,,,,,90.0,108.0,7.1,9.0,1,,2.0,5.0,,3.0,,1.0,,,,4.0,,1.0,,2.0,,,,True,,,,,,1.0,,
12388509,away,Hamburger SV,Miro Muheim,,,miro-muheim,M. Muheim,D,28,182.0,745,M,798303,EUR,890697600.0,D,28,28,False,73.0,66.0,6.0,2.0,0.0,30.0,32.0,36.0,47.0,,,,,64.0,91.0,7.9,15.0,2,6.0,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,
12388509,away,Hamburger SV,Bakery Jatta,,,bakery-jatta,B. Jatta,M,18,184.0,441,M,842526,EUR,897091200.0,M,18,18,False,23.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,21.0,1.0,,,,55.0,34.0,6.7,7.0,0,1.0,4.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,2.0,1.0,,2.0,,,,
12388509,away,Hamburger SV,Jonas Meffert,,,jonas-meffert,J. Meffert,M,28,179.0,116,M,148256,EUR,778636800.0,M,23,23,False,64.0,58.0,2.0,1.0,1.0,33.0,37.0,25.0,27.0,9.0,,,,64.0,67.0,7.3,8.0,1,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,
12388509,away,Hamburger SV,Ludovit Reis,,,ludovit-reis,L. Reis,M,6,178.0,894,M,893586,EUR,959817600.0,M,14,14,False,95.0,90.0,6.0,3.0,0.0,43.0,44.0,47.0,52.0,2.0,,,,90.0,112.0,7.7,10.0,2,1.0,5.0,8.0,,,,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,
12388509,away,Hamburger SV,Fabio Baldé,,,balde-fabio,F. Baldé,F,45,182.0,334,M,1546267,EUR,1121817600.0,M,45,45,False,24.0,20.0,1.0,,0.0,1.0,1.0,20.0,24.0,3.0,,,,75.0,41.0,7.0,14.0,2,1.0,9.0,4.0,,,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,4.0,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,,
12388509,away,Hamburger SV,Adam Karabec,,,adam-karabec,A. Karabec,M,7,186.0,1374,M,1000175,EUR,1057104000.0,F,17,17,False,47.0,37.0,5.0,3.0,1.0,10.0,13.0,29.0,37.0,1.0,,,,90.0,59.0,7.6,15.0,0,3.0,3.0,5.0,,,,,3.0,3.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,
12388509,away,Hamburger SV,Immanuel Pherai,,,immanuel-pherai,I. Pherai,M,22,175.0,379,M,989203,EUR,988156800.0,F,10,10,False,39.0,26.0,6.0,2.0,1.0,6.0,7.0,20.0,32.0,3.0,,,,75.0,48.0,9.4,16.0,3,,2.0,2.0,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,3.0,2.0,,2.0,1.0,2.0,
12388509,away,Hamburger SV,Ransford Yeboah Königsdörffer,,,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182.0,1651,M,1012235,EUR,1000339200.0,F,11,11,False,21.0,17.0,1.0,,1.0,5.0,6.0,13.0,17.0,2.0,,,,90.0,35.0,6.9,10.0,3,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,1.0
12388509,away,Hamburger SV,Davie Selke,,,davie-selke,D. Selke,F,9,195.0,1252,M,187437,EUR,790560000.0,F,27,27,True,12.0,12.0,,,0.0,8.0,8.0,4.0,4.0,1.0,,,,35.0,14.0,7.2,,1,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,
12388509,away,Hamburger SV,Noah Katterbach,,,noah-katterbach,N. Katterbach,M,3,178.0,164,M,930271,EUR,987120000.0,D,33,33,True,12.0,9.0,2.0,1.0,0.0,7.0,7.0,2.0,5.0,6.0,,,,26.0,16.0,6.7,3.0,0,,,3.0,,1.0,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,
12388509,away,Hamburger SV,Łukasz Poręba,,,lukasz-poreba,Ł. Poręba,M,8,179.0,646,M,942336,EUR,952905600.0,M,6,6,True,19.0,18.0,1.0,1.0,0.0,12.0,12.0,6.0,7.0,,,,,26.0,23.0,6.6,1.0,0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
12388509,away,Hamburger SV,Moritz Heyer,,,moritz-heyer,M. Heyer,D,5,185.0,69,M,231820,EUR,796953600.0,D,3,3,True,12.0,11.0,1.0,1.0,0.0,10.0,10.0,1.0,2.0,1.0,,,,15.0,15.0,6.3,1.0,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12388509,away,Hamburger SV,Robert Glatzel,,,robert-glatzel,R. Glatzel,F,9,193.0,996,M,168987,EUR,757987200.0,F,9,9,True,3.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,15.0,12.0,7.3,4.0,1,1.0,3.0,4.0,,,,,1.0,,,1.0,,,,,,3.0,2.0,,2.0,,1.0,,1.0,,,
12388509,away,Hamburger SV,Tom Mickel,,,tom-mickel,T. Mickel,G,,186.0,36,M,26805,EUR,608947200.0,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388509,away,Hamburger SV,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191.0,216,M,827192,EUR,871257600.0,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388509,away,Hamburger SV,Nicolas Oliveira Kisilowski,Nicolas,Oliveira Kisilowski,oliveira-kisilowski-nicolas,N. O. Kisilowski,D,25,187.0,77,M,1215019,EUR,1076025600.0,D,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388509,away,Hamburger SV,Levin Öztunalı,,,levin-oztunali,L. Öztunalı,M,21,185.0,118,M,229776,EUR,826848000.0,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
