match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,from,injury,playerName,reason,rescinded,length
12388509,FT,1.0,7.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12388509,,1.0,7.0,,90,,,1,,,goal,186054571.0,True,regular,988139.0,Daniel Haritonov,,,,,,
12388509,,0.0,7.0,,89,,,2,,,goal,186054446.0,False,regular,168987.0,Robert Glatzel,,,,,,
12388509,,0.0,6.0,,80,,,11,,,goal,186054190.0,False,ownGoal,1163863.0,Julius Punt,owngoal,,,,,
12388509,,,,,78,,,13,,,substitution,122949137.0,True,regular,,,,False,,,,
12388509,,,,,75,,,16,,,substitution,122949086.0,False,regular,,,,False,,,,
12388509,,,,,75,,,16,,,substitution,122949085.0,False,regular,,,,False,,,,
12388509,,0.0,5.0,,71,,,20,,,goal,186053964.0,False,regular,1546267.0,Fabio Baldé,,,,,,
12388509,,,,,70,,,21,,,substitution,122949028.0,True,regular,,,,False,,,,
12388509,,,,,64,,,27,,,substitution,122949005.0,False,regular,,,,False,,,,
12388509,,,,,64,,,27,,,substitution,122949004.0,False,regular,,,,False,,,,
12388509,,,,,62,,,29,,,substitution,122948989.0,True,regular,,,,False,,,,
12388509,,,,,62,,,29,,,substitution,122948988.0,True,regular,,,,False,,,,
12388509,,,,,62,,,29,,,card,121489050.0,True,yellow,1049699.0,Nikell Touglo,,,Nikell Touglo,Argument,False,
12388509,,,,,60,,,31,,,card,121560899.0,True,yellow,989060.0,Marek Janssen,,,Marek Janssen,Argument,False,
12388509,,0.0,4.0,,59,,,32,,,goal,186053677.0,False,regular,989203.0,Immanuel Pherai,,,,,,
12388509,,0.0,3.0,,56,,,35,,,goal,186053534.0,False,regular,187437.0,Davie Selke,,,,,,
12388509,,,,,55,,,36,,,substitution,122948936.0,False,injury,,,,True,,,,
12388509,,,,,46,,,45,,,substitution,122948879.0,True,regular,,,,False,,,,
12388509,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12388509,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
12388509,,0.0,2.0,,31,,,15,,,goal,186051972.0,False,regular,798303.0,Miro Muheim,,,,,,
12388509,,,,,30,,,16,,,card,121488756.0,True,yellow,1105174.0,Luis Sprekelmeyer,,,Luis Sprekelmeyer,Foul,False,
12388509,,0.0,1.0,,17,,,29,,,goal,186051505.0,False,regular,989203.0,Immanuel Pherai,,,,,,
