match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId
11369811,home,Oud-Heverlee Leuven,Maxence Prévot,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,False,35.0,30.0,10.0,5.0,29.0,30.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,10.0,1.0,2.0,3.0,2.0,90.0,47.0,7.1,5.0,0.0,0.0,0.00022716,0,-0.1644,,,,,,,,,,,,,,,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,D,52,52,False,23.0,20.0,,,9.0,10.0,11.0,13.0,2.0,5.0,,,2.0,8.0,,,,,90.0,45.0,7.3,8.0,0.1049,0.6582,0.00755512,1,,Richie Sagrado,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,50.0,44.0,10.0,5.0,38.0,39.0,6.0,11.0,,1.0,,,3.0,6.0,,,,,90.0,62.0,7.1,7.0,0.0,0.0,0.00378352,0,,,,2.0,2.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,49.0,38.0,11.0,4.0,34.0,36.0,4.0,13.0,2.0,3.0,,,2.0,1.0,,,,,90.0,57.0,6.4,12.0,0.0,0.0,0.00135759,0,,Federico,Ricca,8.0,9.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,False,21.0,15.0,2.0,,9.0,11.0,6.0,11.0,,2.0,,,4.0,5.0,,,,,87.0,41.0,6.5,11.0,0.0,0.0,0.00324563,0,,,,,3.0,1.0,,,,2.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,M,6,6,False,28.0,21.0,3.0,1.0,16.0,16.0,5.0,12.0,1.0,4.0,1.0,1.0,5.0,7.0,,,,,90.0,49.0,7.1,11.0,0.0603,0.0269,0.00236434,2,,,,1.0,3.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,39.0,32.0,8.0,5.0,18.0,19.0,14.0,22.0,1.0,8.0,,,,7.0,,,,,90.0,56.0,7.4,11.0,0.212,0.0,0.0161385,3,,,,,4.0,,,,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,True,2.0,1.0,1.0,,,,,
11369811,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,20.0,17.0,1.0,1.0,7.0,7.0,10.0,13.0,1.0,1.0,1.0,,,5.0,,,,,75.0,23.0,6.4,5.0,0.0753,0.0,0.00902154,1,,Ezechiel Banzuzi,,,3.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,False,21.0,13.0,2.0,1.0,5.0,6.0,9.0,17.0,,3.0,1.0,,,2.0,,,,,75.0,32.0,6.7,13.0,0.0,0.0,0.0648733,0,,,,1.0,6.0,1.0,,,,,,,2.0,3.0,2.0,2.0,,,1.0,,2.0,1.0,,,,
11369811,home,Oud-Heverlee Leuven,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,False,13.0,8.0,,,4.0,5.0,4.0,8.0,,,,,,1.0,,,,,60.0,19.0,6.7,7.0,0.0518,0.0,0.0712321,1,,Nathaniel Opoku,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,1.0,,2.0,,,
11369811,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,F,77,77,False,17.0,10.0,2.0,,6.0,7.0,6.0,18.0,,2.0,5.0,2.0,,3.0,,,,,89.0,34.0,7.1,17.0,0.0162,0.0,0.129027,1,,,,,4.0,,,,,,,,,,1.0,8.0,,,,1.0,2.0,2.0,,1.0,1.0,
11369811,home,Oud-Heverlee Leuven,Jonatan Braut Brunes,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,True,2.0,,1.0,,,1.0,,1.0,,,,,,2.0,,,,,30.0,7.0,6.5,3.0,0.0244,0.0,0.0,1,,,,1.0,3.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,
11369811,home,Oud-Heverlee Leuven,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,15,15,True,4.0,3.0,,,,,3.0,5.0,1.0,1.0,1.0,,,,,,,,15.0,10.0,6.3,4.0,0.0,0.0,0.00290535,0,,,,,4.0,,,,,1.0,,,1.0,,2.0,1.0,,,1.0,,,,,,,
11369811,home,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,M,33,33,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,,,15.0,4.0,6.6,1.0,0.0,0.0,0.00173987,0,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,
11369811,home,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,2.0,,,,,8.0,7.0,6.6,2.0,0.0,0.0,4.5e-07,0,,Joel Schingtienne,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369811,home,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,126,M,95375,EUR,729820800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
