match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,captain,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_hitWoodwork,stat_goals
11369351,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,home,Deportivo Alavés,Nikola Maraš,nikola-maras,N. Maraš,D,19,189.0,116,M,101156,EUR,819331200,D,19,19,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,home,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,home,Deportivo Alavés,Selu Diallo,selu-diallo,S. Diallo,M,23,187.0,166,M,1522234,EUR,1064966400,M,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Selu Diallo,,,,,,,,,,,,
11369351,home,Deportivo Alavés,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,1099175,EUR,1032393600,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,,184.0,2223,M,13249,EUR,419040000,G,1,1,False,42.0,36.0,12.0,6.0,33.0,33.0,3.0,9.0,8.0,5.0,90.0,55.0,7.5,6.0,0.0,0.0,0.117588,0,0.5012,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,
11369351,away,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,False,57.0,49.0,6.0,2.0,32.0,35.0,17.0,28.0,6.0,,90.0,82.0,6.4,21.0,0.0,0.0,0.0230367,0,,6.0,2.0,,4.0,1.0,1.0,,,1.0,,,1.0,Bellerín,,,3.0,1.0,,,,,,,,,,,,,,,1.0,,
11369351,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187.0,3493,M,158241,EUR,677980800,D,6,6,False,75.0,65.0,6.0,,48.0,51.0,17.0,24.0,6.0,,90.0,85.0,6.6,11.0,0.0107,0.0,0.00767408,1,,,,,3.0,2.0,1.0,,4.0,1.0,,,1.0,germanpezzella,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,True,,,,,
11369351,away,Real Betis,Chadi Riad,chadi-riad,C. Riad,D,34,186.0,10944,M,1064218,EUR,1047859200,D,28,28,False,76.0,71.0,7.0,3.0,58.0,59.0,13.0,17.0,7.0,,90.0,87.0,6.8,5.0,0.0,0.0,0.00365906,0,,,1.0,,2.0,3.0,,,4.0,,3.0,2.0,,chadiriad17,,,,1.0,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181.0,3931,M,973838,EUR,959385600,D,20,20,False,31.0,23.0,3.0,1.0,10.0,14.0,13.0,17.0,7.0,,90.0,46.0,6.7,12.0,0.0,0.0,0.419122,0,,,1.0,2.0,4.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,
11369351,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185.0,3908,M,609752,EUR,766108800,M,5,5,False,23.0,19.0,1.0,1.0,10.0,12.0,9.0,11.0,2.0,,45.0,30.0,6.8,5.0,0.0247,0.0266,0.00206902,1,,,,,2.0,3.0,1.0,1.0,,,,,,guiido_rodriguez,3.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,
11369351,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,False,48.0,37.0,3.0,1.0,18.0,21.0,19.0,27.0,4.0,,76.0,58.0,6.7,14.0,0.0,0.0,0.035196,0,,,,1.0,3.0,3.0,2.0,,,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Assane Diao,assane-diao,A. Diao,F,38,185.0,18044,M,1493689,EUR,1126051200,M,38,38,False,31.0,25.0,,,11.0,13.0,14.0,19.0,3.0,,76.0,51.0,7.3,16.0,0.0336,0.0,0.0295254,1,,1.0,,2.0,1.0,6.0,1.0,,,3.0,,,1.0,,3.0,3.0,8.0,,1.0,,,,,,,,1.0,,,,,,,,
11369351,away,Real Betis,Isco,isco,Isco,M,22,176.0,26276,M,103417,EUR,703814400,M,22,22,False,61.0,49.0,3.0,1.0,9.0,9.0,42.0,57.0,6.0,,90.0,80.0,6.9,20.0,0.0,0.0,0.145684,0,,5.0,2.0,,9.0,6.0,3.0,,,1.0,1.0,1.0,3.0,iscoalarcon,4.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
11369351,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175.0,565,M,1031421,EUR,958435200,M,17,17,False,36.0,31.0,1.0,1.0,12.0,13.0,19.0,26.0,2.0,,65.0,44.0,7.0,8.0,0.042,0.0,0.0661258,1,,3.0,1.0,,2.0,2.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,
11369351,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180.0,3785,M,345195,EUR,743385600,F,10,10,False,10.0,8.0,,,2.0,3.0,6.0,7.0,2.0,,89.0,23.0,7.5,6.0,0.8468,0.9852,0.0120648,2,,,,,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0
11369351,away,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187.0,1602,M,137978,EUR,702604800,M,14,14,True,46.0,39.0,3.0,1.0,18.0,19.0,21.0,27.0,5.0,,45.0,51.0,6.5,10.0,0.0,0.0,0.0213602,0,,,,,3.0,1.0,1.0,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,F,7,7,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,,25.0,9.0,6.4,5.0,0.0,0.0,0.00023615,0,,,2.0,,5.0,1.0,,,,,,,,ez_abde,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
11369351,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,,169.0,1007,M,14942,EUR,528249600,M,18,18,True,11.0,9.0,3.0,1.0,7.0,8.0,2.0,3.0,3.0,,14.0,16.0,6.8,3.0,0.0,0.0,0.00061282,0,,,,,,2.0,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Willian José,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,17.0,6.0,6.1,2.0,0.0,0.0,5.174e-05,0,,,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,D,24,24,True,1.0,1.0,,,,,1.0,1.0,1.0,,8.0,2.0,6.5,1.0,0.0,0.0,0.00055468,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Guilherme Fernandes,guilherme-fernandes,G. Fernandes,G,13,191.0,183,M,1410332,EUR,985737600,G,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Guilherme Fernandes,,,,,,,,,,,,
11369351,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191.0,3299,M,253809,EUR,760579200,G,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Rui,Silva,,,,,,,,,,,
11369351,away,Real Betis,Ricardo Visus,ricardo-visus,R. Visus,D,14,192.0,119,M,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Ricardo Visus,,,,,,,,,,,,
11369351,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185.0,2208,M,855829,EUR,948240000,D,3,3,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Juan Cruz,juan-cruz,J. Cruz,M,10,179.0,541,M,936234,EUR,956620800,M,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369351,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187.0,4084,M,785989,EUR,727228800,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
