match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,captain,stat_onTargetScoringAttempt,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_ownGoals,stat_totalCross,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_accurateCross,stat_challengeLost,stat_errorLeadToAShot,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_penaltyWon
10664219,away,Borussia Dortmund,Nico Schlotterbeck,,,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10365,M,940871,EUR,944006400,D,4,4,False,66.0,52.0,17.0,8.0,42.0,46.0,10.0,20.0,13.0,,,,,,90.0,83.0,7.2,15.0,0,2.0,4.0,2.0,8.0,,3.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,3.0,,,nico.schlotterbeck,,,
10664219,away,Borussia Dortmund,Raphaël Guerreiro,,,raphael-guerreiro,R. Guerreiro,D,22,170,7876,M,246999,EUR,756518400,D,13,13,False,76.0,66.0,4.0,,35.0,39.0,32.0,40.0,12.0,,,,,,90.0,95.0,7.3,14.0,1,,1.0,2.0,3.0,1.0,,1.0,1.0,,,,,,,3.0,,,3.0,,1.0,,1.0,,,1.0,,1.0,,,raphaelguerreiro14,,,
10664219,away,Borussia Dortmund,Emre Can,,,emre-can,E. Can,D,23,186,5008,M,138156,EUR,758332800,M,23,23,False,53.0,43.0,5.0,2.0,27.0,29.0,16.0,24.0,7.0,,,,,,90.0,71.0,7.6,12.0,3,,2.0,1.0,9.0,,4.0,5.0,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,3.0,,2.0,,,emrecan23,,,
10664219,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2468,M,795005,EUR,884476800,M,6,6,False,59.0,52.0,4.0,3.0,25.0,26.0,27.0,33.0,8.0,,,,,,90.0,84.0,7.5,13.0,2,,,5.0,8.0,1.0,2.0,4.0,1.0,4.0,,2.0,,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,4.0,,,,,,
10664219,away,Borussia Dortmund,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3642,M,94286,EUR,733363200,M,10,10,False,26.0,19.0,2.0,2.0,6.0,8.0,13.0,19.0,3.0,,,,,,68.0,39.0,6.2,16.0,1,3.0,,8.0,1.0,1.0,1.0,,,5.0,,1.0,,,1.0,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,2.0,THazard,,,
10664219,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9486,M,226978,EUR,830995200,M,19,19,False,25.0,21.0,2.0,2.0,7.0,7.0,14.0,18.0,5.0,,,,,,62.0,39.0,6.7,11.0,1,1.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,4.0,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,julianbrandt,,,
10664219,away,Borussia Dortmund,Donyell Malen,,,donyell-malen,D. Malen,F,14,176,12695,M,803039,EUR,916704000,M,21,21,False,18.0,15.0,1.0,,2.0,2.0,14.0,20.0,,,,,,,68.0,38.0,6.8,13.0,3,,,4.0,1.0,2.0,,1.0,1.0,3.0,,,,1.0,,2.0,,,4.0,,2.0,,1.0,,,2.0,,,,,donyellmalen,,,
10664219,away,Borussia Dortmund,Youssoufa Moukoko,,,youssoufa-moukoko,Y. Moukoko,F,9,179,11943,M,997006,EUR,1100908800,F,18,18,False,13.0,10.0,1.0,1.0,2.0,4.0,9.0,10.0,2.0,,,,,,89.0,20.0,7.0,4.0,3,,1.0,,2.0,,,,,1.0,,,,2.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,youssoufa_10,,,
10664219,away,Borussia Dortmund,Mats Hummels,,,mats-hummels,M. Hummels,D,15,191,4565,M,16632,EUR,598233600,D,15,15,True,18.0,16.0,5.0,4.0,12.0,13.0,4.0,5.0,5.0,,,,,,28.0,26.0,7.3,2.0,0,,2.0,,3.0,,3.0,1.0,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,aussenrist15,,,
10664219,away,Borussia Dortmund,Jude Bellingham,,,jude-bellingham,J. Bellingham,M,5,188,1020916,M,991011,EUR,1056844800,M,22,22,True,18.0,13.0,,,4.0,4.0,9.0,14.0,1.0,,,,,,28.0,33.0,7.2,13.0,1,,1.0,5.0,4.0,5.0,,,,3.0,,,,1.0,,1.0,,,,1.0,,,,,,,,3.0,,,JudeBell,,1.0,1.0
10664219,away,Borussia Dortmund,Giovanni Reyna,,,giovanni-reyna,G. Reyna,M,13,185,5021,M,989056,EUR,1037145600,M,7,7,True,30.0,24.0,2.0,1.0,5.0,7.0,19.0,23.0,4.0,,,,,,22.0,39.0,7.1,8.0,2,1.0,1.0,1.0,3.0,,,,,2.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,2.0,1.0,,,gioareyna,,,
10664219,away,Borussia Dortmund,Karim Adeyemi,,,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,7.0,5.0,,,3.0,4.0,2.0,4.0,1.0,,,,,,17.0,10.0,6.1,4.0,0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,karim_adeyemi,,,
10664219,away,Borussia Dortmund,Felix Passlack,,,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,30,30,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,,,,,,1.0,12.0,,3.0,1,,,1.0,1.0,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,1.0,,,,,
10664219,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664219,away,Borussia Dortmund,Antonios Papadopoulos,,,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664219,away,Borussia Dortmund,Tom Rothe,,,rothe-tom,T. Rothe,M,15,192,808,M,1210666,EUR,1099008000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664219,away,Borussia Dortmund,Anthony Modeste,,,anthony-modeste,A. Modeste,F,,187,1876,M,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AModeste27,,,
