match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
14065067,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,1.0,,,,,1.0,4.0,,1.0,0.00012861,,0,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
14065067,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,2.0,,,,0.0,,,,2.0,1.0,1.0,,,,,,,1.0,2.0,,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,home,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190,1304,M,1424191,EUR,1149292800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,31.0,21.0,16.0,6.0,0.0,17.0,18.0,4.0,13.0,1.0,1.0,,9.0,2.0,,,2.0,90.0,38.0,6.3,10.0,0.0021387,0.0803,0,-0.654,0.09,0.0,-0.04,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,67.0,57.0,9.0,4.0,0.0,20.0,21.0,37.0,46.0,4.0,7.0,5.0,2.0,,,,,90.0,85.0,6.9,13.0,0.130759,,0,,0.39,0.11,-0.13,,,,1.0,3.0,6.0,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,32.0,22.0,5.0,1.0,0.0,10.0,15.0,12.0,17.0,6.0,6.0,5.0,1.0,,,,,45.0,39.0,6.6,10.0,0.00532825,,0,,-0.07,0.03,-0.1,,,,,2.0,3.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,54.0,48.0,8.0,6.0,0.0,26.0,27.0,22.0,27.0,2.0,6.0,,8.0,,,,,90.0,66.0,7.2,7.0,0.0701259,,2,,0.12,0.11,-0.16,,,,2.0,1.0,3.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,0.1225,0.0237,-0.24,,,,1.0,1.0,,,1.0,1.0,
14065067,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,62.0,53.0,5.0,3.0,0.0,11.0,12.0,42.0,50.0,,2.0,2.0,9.0,,,,,90.0,101.0,7.0,26.0,0.19704,,2,,0.33,0.17,0.17,,,,12.0,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,,,0.1228,,0.02,,1.0,,3.0,,,,,,
14065067,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,30.0,26.0,3.0,3.0,0.0,7.0,7.0,19.0,23.0,1.0,3.0,4.0,4.0,,,,,90.0,46.0,6.5,8.0,0.0248777,,2,,-0.11,0.02,-0.02,,,,1.0,2.0,4.0,,,3.0,,,3.0,2.0,1.0,2.0,,,,,0.0779,,0.0,,1.0,,,1.0,,,,,
14065067,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,16.0,15.0,,,0.0,5.0,5.0,10.0,11.0,1.0,1.0,,1.0,,,,,69.0,31.0,6.6,5.0,0.224997,,0,,0.18,0.03,-0.06,,,,3.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,,1.0
14065067,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,10,10,False,66.0,54.0,8.0,4.0,0.0,15.0,17.0,39.0,49.0,,6.0,,2.0,,,,,90.0,98.0,7.4,22.0,0.400617,,3,,0.22,0.16,-0.14,,,,11.0,2.0,5.0,1.0,3.0,2.0,2.0,,1.0,2.0,,,1.0,2.0,,,0.8218,0.9583,0.31,1.0,5.0,True,4.0,1.0,,2.0,,,1.0
14065067,away,1. FSV Mainz 05,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,380,M,848458,EUR,900633600,F,9,9,False,23.0,22.0,,,0.0,4.0,4.0,18.0,19.0,,4.0,,2.0,,,,,81.0,48.0,6.7,15.0,0.0431821,,2,,-0.12,0.27,0.14,,,,9.0,2.0,4.0,,2.0,,2.0,1.0,3.0,2.0,,1.0,,1.0,,,0.1126,,0.01,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,False,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,3.0,4.0,,,,,,,69.0,18.0,6.6,6.0,0.0448961,,0,,-0.1,0.22,0.0,,Nelson Weiper,,,1.0,3.0,2.0,,,,,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,
14065067,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,20.0,19.0,1.0,1.0,0.0,6.0,7.0,13.0,13.0,3.0,6.0,2.0,,,,,,90.0,33.0,6.7,5.0,0.270687,,3,,0.15,0.07,0.17,,,,2.0,5.0,8.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,,2.0,,,0.2778,,-0.52,,1.0,,,,,,1.0,,1.0
14065067,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,True,19.0,15.0,1.0,,0.0,9.0,10.0,6.0,9.0,3.0,4.0,3.0,2.0,,,,,45.0,28.0,6.7,5.0,0.00530309,,1,,-0.13,0.01,0.34,,,,,3.0,5.0,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,0.0391,,-0.07,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,12.0,9.0,1.0,,0.0,3.0,3.0,6.0,9.0,1.0,1.0,1.0,2.0,,,,,21.0,15.0,6.6,3.0,0.0101641,,0,,-0.08,0.01,0.14,,Nikolas Veratschnig,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,21.0,11.0,6.6,4.0,0.00420726,,2,,-0.07,0.13,0.0,,,,1.0,1.0,4.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,0.3782,0.1001,-0.42,,1.0,,,,,1.0,1.0,1.0,
14065067,away,1. FSV Mainz 05,Ben Justus Bobzien,ben-justus-bobzien,B. J. Bobzen,F,20,174,165,M,1134525,EUR,1051574400,F,37,37,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,2.0,,2.0,,,,,9.0,15.0,6.7,4.0,0.00286641,,0,,0.04,0.05,0.15,,,,1.0,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Sota Kawasaki,sota-kawasaki,S. Kawasaki,M,24,171,441,M,1028306,EUR,996451200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065067,away,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
