match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded
12988610,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12988610,,2.0,0.0,,86,,,5,,,goal,owngoal,189617160.0,True,ownGoal,1022355.0,Ademipo Odubeko,,,,
12988610,,,,,85,,,6,,,substitution,,123252602.0,True,regular,,,False,,,
12988610,,,,,78,,,13,,,substitution,,123252447.0,True,regular,,,False,,,
12988610,,,,,78,,,13,,,substitution,,123252446.0,True,regular,,,False,,,
12988610,,,,,76,,,15,,,substitution,,123252396.0,False,regular,,,False,,,
12988610,,,,,76,,,15,,,substitution,,123252395.0,False,regular,,,False,,,
12988610,,,,,75,,,16,,,substitution,,123252394.0,False,regular,,,False,,,
12988610,,,,,75,,,16,,,substitution,,123252393.0,False,regular,,,False,,,
12988610,,,,,75,,,16,,,substitution,,123252392.0,False,regular,,,False,,,
12988610,,,,,63,,,28,,,substitution,,123252121.0,True,regular,,,False,,,
12988610,,,,,63,,,28,,,substitution,,123252120.0,True,regular,,,False,,,
12988610,,1.0,0.0,,48,,,43,,,goal,,189612852.0,True,regular,1514870.0,Tyler Bindon,,,,
12988610,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12988610,,,,,8,,,38,,,card,,121689660.0,True,yellow,1046484.0,Tivonge Rushesha,,Tivonge Rushesha,Foul,False
