match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_bigChanceCreated,stat_aerialLost,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock
12825255,home,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200,F,7,7,False,59.0,51.0,2.0,,1.0,8.0,10.0,54.0,,2.0,,4.0,,,90.0,76.0,7.8,15.0,0,46.0,5.0,4.0,,4.0,,,6.0,,,,,,,,,2.0,,3.0,1.0,2.0,,,,1.0,1.0,2.0,,,
12825255,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,8.0,7.0,1.0,,0.0,1.0,1.0,8.0,,3.0,,2.0,,,34.0,20.0,6.8,3.0,1,6.0,1.0,2.0,1.0,,,,,Nawaf Alsadi,,,,,,3.0,2.0,,,,,,1.0,,,,1.0,,,,
12825255,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,5,5,True,13.0,12.0,2.0,1.0,0.0,8.0,8.0,5.0,,,,,,,18.0,15.0,6.3,2.0,0,4.0,,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12825255,home,Al-Shabab,Majed Abdullah,majed-abdullah,M. Abdullah,F,19,186.0,45,M,1847479,EUR,1139788800,F,90,90,True,1.0,,,,0.0,,,1.0,,,,1.0,,,14.0,2.0,6.3,2.0,0,,,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
12825255,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,
12825255,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,,
12825255,home,Al-Shabab,Nawaf Al Ghulaimish,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,1630170,EUR,1114992000,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Nawaf Al Ghulaimish,,,,,,,,,,,,,,,,,,,,,
12825255,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Mohammed Al Shwirekh,,,,,,,,,,,,,,,,,,,,,
12825255,home,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,,
12825255,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,17.0,9.0,13.0,5.0,0.0,5.0,7.0,10.0,,,1.0,6.0,,,90.0,31.0,7.4,8.0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,
12825255,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,23.0,21.0,,,0.0,10.0,11.0,16.0,,7.0,1.0,2.0,,,89.0,45.0,6.9,8.0,1,11.0,4.0,3.0,2.0,4.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,1.0,,,4.0,,,,,,,,,
12825255,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,29.0,22.0,4.0,1.0,0.0,14.0,18.0,11.0,,1.0,3.0,2.0,,,90.0,41.0,6.5,8.0,0,8.0,,3.0,1.0,,,1.0,,Mubarak Abdul Rahman Al Rajeh,,,,,,1.0,,,,,,,,,,,1.0,,,,3.0
12825255,away,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,False,25.0,17.0,6.0,2.0,0.0,15.0,19.0,6.0,1.0,1.0,7.0,1.0,,,90.0,35.0,6.4,8.0,0,2.0,,2.0,1.0,,,,,Abdullah Hazazi,,,,,,,,,,,,,,,,,1.0,,,,1.0
12825255,away,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,37.0,32.0,5.0,2.0,0.0,25.0,27.0,10.0,1.0,4.0,5.0,3.0,,,90.0,51.0,6.9,5.0,0,7.0,,2.0,1.0,,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,1.0,,,,1.0
12825255,away,Al Raed,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,D,12,12,False,25.0,15.0,7.0,4.0,1.0,10.0,16.0,11.0,,8.0,1.0,5.0,,,89.0,50.0,7.6,14.0,0,6.0,2.0,1.0,,3.0,,,1.0,Zakaria Al Hawsawi,,,,,,4.0,3.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,2.0
12825255,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,False,27.0,25.0,3.0,3.0,0.0,12.0,13.0,14.0,,3.0,2.0,6.0,,,53.0,38.0,5.8,4.0,0,13.0,,3.0,1.0,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
12825255,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,22.0,14.0,4.0,2.0,0.0,11.0,13.0,9.0,,,3.0,2.0,,,45.0,27.0,6.4,9.0,0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
12825255,away,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,M,15,15,False,37.0,30.0,4.0,3.0,0.0,15.0,17.0,22.0,,6.0,,4.0,,,90.0,54.0,6.7,13.0,0,15.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,2.0,4.0,,1.0,2.0,,,,,,,,,
12825255,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,7,7,False,32.0,26.0,2.0,1.0,0.0,6.0,9.0,24.0,,7.0,,6.0,,,85.0,50.0,7.8,13.0,1,20.0,1.0,4.0,,9.0,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,,6.0,,,,,,1.0,,,
12825255,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,15.0,11.0,2.0,2.0,0.0,7.0,8.0,7.0,1.0,6.0,,3.0,,,90.0,25.0,6.8,7.0,1,4.0,,7.0,1.0,2.0,,,,,,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,,True,,5.0,2.0,,,
12825255,away,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,True,18.0,16.0,4.0,3.0,0.0,11.0,11.0,7.0,,3.0,,2.0,,,45.0,23.0,7.0,3.0,0,5.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,
12825255,away,Al Raed,Omar Shami,omar-shami,O. Shami,M,15,,5,M,1835249,EUR,1080000000,M,25,25,True,3.0,3.0,,,0.0,1.0,1.0,3.0,,,,1.0,,,17.0,5.0,6.6,1.0,0,2.0,1.0,,,,1.0,,,Omar Shami,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Anas Al Zahrani,anas-al-zahrani,A. A. Zahrani,M,42,183.0,5,M,1462375,EUR,1058313600,M,42,42,True,7.0,4.0,1.0,,0.0,3.0,3.0,4.0,,1.0,,,,,10.0,10.0,6.5,4.0,0,1.0,,,,,,,,Anas Al Zahrani,,,,,,,,1.0,1.0,,,,,,,,,,,,
12825255,away,Al Raed,Nawaf Sahli,nawaf-sahli,N. Sahli,F,41,165.0,10,M,1429805,EUR,1052092800,F,41,41,True,2.0,2.0,,,0.0,,,2.0,,,,,,,1.0,2.0,,,0,2.0,,,,,,,,Nawaf Sahli,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Feras Al Rajhi,feras-al-rajhi,F. A. Rajhi,G,,,1,M,1935208,EUR,1183507200,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Feras Al Rajhi,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Bassam Hamoud,hamoud-bassam,H. Bassam,F,77,,12,M,1525043,EUR,1091577600,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Hamoud Bassam,,,,,,,,,,,,,,,,,,,,,
12825255,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
