match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,captain,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot,stat_goals,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded
14065728,home,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191,3024,M,847494,EUR,959212800,G,1,1,False,35.0,29.0,11.0,5.0,0.0,28.0,28.0,1.0,7.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,90.0,43.0,7.4,6.0,0.00225788,0.6484,0,0.4209,0.05,0.01,-0.1,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,home,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,42.0,35.0,5.0,,0.0,18.0,20.0,17.0,22.0,,8.0,1.0,5.0,,,,,90.0,65.0,7.0,10.0,0.246159,,0,,0.35,0.07,-0.12,,,,aissamandi23,2.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
14065728,home,Lille,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,1994,M,1119487,EUR,1055203200,D,3,3,False,81.0,75.0,2.0,2.0,0.0,55.0,56.0,20.0,25.0,4.0,9.0,5.0,5.0,,,,,90.0,99.0,7.6,6.0,0.0473773,,2,,0.13,0.16,0.15,,,,,1.0,1.0,1.0,,,4.0,3.0,3.0,2.0,,,1.0,1.0,1.0,0.0726,-0.28,,,,,,,,,,,,,,,
14065728,home,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,61.0,58.0,4.0,4.0,0.0,43.0,46.0,15.0,15.0,1.0,5.0,2.0,2.0,,,,,44.0,70.0,7.4,4.0,0.00346879,,1,,0.04,0.06,0.29,,Alexsandro Ribeiro,,,,,1.0,,,1.0,2.0,1.0,2.0,1.0,,,,,0.0335,-0.12,1.0,1.0,0.1824,,,,,,,,,,,,
14065728,home,Lille,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,73.0,61.0,3.0,,0.0,19.0,21.0,42.0,52.0,,1.0,1.0,4.0,,,,,90.0,102.0,6.6,22.0,0.409339,,3,,0.57,0.07,-0.2,,,,,8.0,4.0,4.0,1.0,,,1.0,1.0,,,5.0,1.0,2.0,1.0,0.0694,-0.24,,3.0,,2.0,1.0,,,,,,,,,,
14065728,home,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,61.0,55.0,2.0,1.0,0.0,25.0,26.0,30.0,35.0,2.0,4.0,2.0,3.0,,,,,90.0,77.0,6.5,11.0,0.0303285,,0,,0.22,0.16,-0.06,,,,,2.0,,11.0,,,,1.0,,1.0,4.0,,6.0,,,,,,1.0,,2.0,,True,1.0,,,,,,,,
14065728,home,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,False,28.0,24.0,1.0,1.0,0.0,12.0,12.0,12.0,16.0,1.0,4.0,1.0,5.0,,,,,81.0,44.0,6.6,8.0,0.182375,,1,,0.23,0.08,0.14,,Ayyoub Bouaddi,,,1.0,,5.0,2.0,2.0,,1.0,1.0,,1.0,3.0,3.0,,1.0,0.0101,0.0,,2.0,,1.0,,,,,,,,,,,
14065728,home,Lille,Matías Fernández,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,M,7,7,False,21.0,19.0,,,0.0,5.0,5.0,14.0,16.0,,3.0,,1.0,,,,,80.0,36.0,6.4,8.0,0.0421372,,2,,-0.1,0.11,-0.1,,Matias Fernandez,,,7.0,2.0,2.0,,,,1.0,,2.0,,1.0,1.0,,2.0,0.0944,-0.3,,1.0,,,,,1.0,1.0,,,,,,,
14065728,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,False,22.0,21.0,2.0,2.0,0.0,10.0,10.0,11.0,12.0,,,,1.0,,,,,61.0,27.0,6.2,3.0,0.00904899,,1,,0.02,-0.13,-0.1,,Ngal'ayel Mukau,,,1.0,,3.0,1.0,,1.0,,,,1.0,,,1.0,,0.3877,-0.52,,,,,,,1.0,,1.0,,,,,,
14065728,home,Lille,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,M,27,27,False,37.0,29.0,3.0,3.0,0.0,3.0,6.0,26.0,31.0,,2.0,,3.0,,,,,81.0,48.0,7.0,14.0,0.115315,,0,,0.51,0.07,-0.16,,,,,4.0,1.0,5.0,3.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,
14065728,home,Lille,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,False,15.0,10.0,,,0.0,4.0,5.0,6.0,10.0,4.0,4.0,2.0,2.0,,,,,90.0,28.0,6.2,8.0,0.0170669,,5,,-0.22,-0.51,-0.03,,,,OGiroud,,,6.0,,,1.0,,,,1.0,,3.0,2.0,2.0,0.4256,-0.1,1.0,2.0,0.7727,1.0,,,1.0,,,,,,,,
14065728,home,Lille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,18,18,True,34.0,31.0,2.0,1.0,0.0,16.0,17.0,15.0,17.0,1.0,4.0,4.0,3.0,,,,,46.0,43.0,6.6,3.0,0.00794231,,0,,0.11,0.12,-0.18,,,,chancel22,,,2.0,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,
14065728,home,Lille,Hamza Igamane,hamza-igamane,H. Igamane,F,29,181,17006,M,1140859,EUR,1036195200,F,29,29,True,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,,1.0,,1.0,,,,,29.0,18.0,6.3,7.0,0.0124087,,1,,-0.38,0.38,-0.01,,Hamza Igamane,,hamza_igamane,,,5.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,0.0931,0.02,,,,1.0,,,,,,,,,,,
14065728,home,Lille,Ethan Mbappé,ethan-mbappe,E. Mbappé,M,8,180,27254,M,1402698,EUR,1167350400,M,8,8,True,9.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,8.0,,,,,,,,,10.0,11.0,7.5,1.0,0.00711799,,1,,0.0,0.04,-0.09,,Ethan Mbappé,,ethanmbappe,,,2.0,,,,,,,,,,,,0.1544,0.51,1.0,,0.3851,,,,2.0,,,,,1.0,,,
14065728,home,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,F,11,11,True,6.0,3.0,,,1.0,,1.0,3.0,5.0,,,,1.0,,,,,9.0,8.0,6.7,4.0,0.221061,,1,,0.27,0.04,-0.13,,,,osamesahraoui,1.0,,,,,,,,,,2.0,,1.0,,0.0538,-0.04,,,,,1.0,,,,,,1.0,,,,
14065728,home,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,True,18.0,14.0,3.0,1.0,0.0,4.0,5.0,10.0,13.0,,,,1.0,,,,,9.0,21.0,7.2,4.0,0.00629934,,2,,0.15,0.1,0.14,,,,nabilbentaleb,,,,,,,,,,,,,,,0.8202,0.31,2.0,,0.9078,,,,,,,,,1.0,,,
14065728,home,Lille,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,410,M,878898,EUR,889574400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,home,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,home,Lille,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14311,M,361780,EUR,862012800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,c.verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,home,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,1,1,False,24.0,9.0,18.0,4.0,0.0,5.0,9.0,4.0,15.0,1.0,1.0,,5.0,,3.0,3.0,,90.0,31.0,6.5,15.0,0.00076173,0.573,0,0.248,0.04,0.01,-0.2,0.36,Guillaume,Restes,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
14065728,away,Toulouse,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,3,3,False,16.0,12.0,4.0,1.0,0.0,7.0,7.0,5.0,9.0,1.0,4.0,5.0,2.0,,,,,90.0,34.0,6.3,6.0,0.00096351,,0,,0.01,0.05,-0.22,,,,,,,4.0,,,3.0,3.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Charlie Cresswell,charlie-cresswell,C. Cresswell,D,4,190,1084,M,1020744,EUR,1029456000,D,4,4,False,23.0,18.0,7.0,3.0,0.0,13.0,14.0,5.0,9.0,6.0,6.0,7.0,2.0,,,,,90.0,37.0,7.0,5.0,0.00257202,,1,,0.14,0.0,0.24,,,,,,,1.0,,,2.0,,,,,,1.0,,,0.0292,-0.16,1.0,,0.0489,,,,,,,2.0,,,,1.0,
14065728,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,16.0,12.0,1.0,,0.0,9.0,10.0,3.0,6.0,,2.0,8.0,1.0,,,,,90.0,33.0,6.1,8.0,0.00052765,,1,,-0.01,0.03,-0.45,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,0.0168,-0.07,,1.0,,,,True,,,,1.0,,,,,1.0
14065728,away,Toulouse,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,15,15,False,32.0,27.0,8.0,6.0,0.0,13.0,14.0,14.0,18.0,,3.0,,8.0,,,,,90.0,53.0,7.0,17.0,0.0454282,,2,,0.17,0.38,-0.04,,,,,6.0,,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,0.1778,0.06,1.0,2.0,0.3201,2.0,1.0,,,,,,,,,,
14065728,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,23,23,False,36.0,26.0,3.0,,0.0,12.0,16.0,14.0,20.0,2.0,5.0,,9.0,,,,,90.0,48.0,6.9,13.0,0.0749122,,0,,0.16,0.12,-0.03,,,,,4.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,
14065728,away,Toulouse,Abu Francis,francis-abu,A. Francis,M,17,182,1495,M,988801,EUR,988329600,M,17,17,False,22.0,17.0,2.0,,0.0,9.0,11.0,8.0,11.0,1.0,8.0,1.0,4.0,,,,,72.0,38.0,7.4,6.0,0.0120842,,0,,0.03,-0.02,0.53,,,,,,,3.0,1.0,,2.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,1.0,,,3.0,,,,,
14065728,away,Toulouse,Dayann Methalie,dayann-methalie,D. Methalie,M,24,186,426,M,1894003,EUR,1139961600,M,24,24,False,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,,2.0,6.0,1.0,,,,,89.0,37.0,6.5,8.0,0.0161827,,1,,0.05,-0.12,0.3,,,,,1.0,,9.0,4.0,,2.0,2.0,2.0,,3.0,1.0,2.0,,,0.1243,0.12,1.0,,0.2366,,,,,,1.0,,,,,,
14065728,away,Toulouse,Santiago Hidalgo,santiago-hidalgo,S. Hidalgo,F,11,174,1019,M,1199247,EUR,1108598400,F,11,11,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,,,,,55.0,22.0,6.5,9.0,0.0016181,,0,,-0.09,0.11,-0.07,,Santiago Hidalgo,,,2.0,,5.0,4.0,2.0,,1.0,,,,,,,,,,,2.0,,1.0,,,2.0,1.0,,,,,,,
14065728,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,9,9,False,9.0,6.0,1.0,1.0,0.0,1.0,3.0,5.0,6.0,4.0,6.0,3.0,1.0,,,,,89.0,25.0,6.9,7.0,0.0134844,,2,,-0.05,0.0,0.17,,Frank Magri,,,,,10.0,,,1.0,,,2.0,2.0,,5.0,1.0,,0.4045,0.32,1.0,,0.8153,3.0,,,,,,,,1.0,,,
14065728,away,Toulouse,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,10,10,False,20.0,18.0,4.0,2.0,0.0,6.0,7.0,12.0,13.0,,3.0,,4.0,,,,,90.0,32.0,6.5,8.0,0.0682834,,0,,-0.05,0.13,-0.04,,,,,1.0,1.0,6.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,
14065728,away,Toulouse,Rafik Messali,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,True,3.0,2.0,,,0.0,,,2.0,3.0,,2.0,2.0,,,,,,16.0,7.0,6.7,1.0,0.0009873,,0,,0.0,,-0.01,,Rafik Messali,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
14065728,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,2.0,1.0,1.0,,,,,19.0,10.0,6.1,1.0,0.00013053,,1,,0.0,0.0,-0.33,,,,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,0.0181,-0.11,,,,,,,,,,,,,,,
14065728,away,Toulouse,Alexis Vossah,alexis-vossah,A. Vossah,M,17,181,216,M,2193194,EUR,1205193600,M,45,45,True,,,,,0.0,,,,,,,,,,,,,8.0,,5.0,,,,0,,,,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Djibril Sidibé,djibril-sidibe,D. Sidibé,D,19,182,538,M,123388,EUR,712368000,D,19,19,True,1.0,,,,0.0,,,,1.0,1.0,1.0,,,,,,,12.0,3.0,6.0,2.0,0.00017804,,0,,-0.05,,-0.36,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Mario Sauer,mario-sauer,M. Sauer,M,77,180,515,M,1386065,EUR,1084579200,M,77,77,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,1.0,,3.0,,,,,12.0,8.0,6.4,1.0,0.00237888,,1,,-0.02,0.11,-0.11,,,,,,,,,,2.0,,,1.0,,,,,1.0,0.0531,-0.11,,,,,,,,,,,,,,,
14065728,away,Toulouse,Alex Domínguez,alex-dominguez,A. Domínguez,G,30,187,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Julian Vignolo,julian-vignolo,J. Vignolo,F,7,185,309,M,1657108,EUR,1165449600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Noah Edjouma,noah-edjouma,N. Edjouma,F,20,182,400,M,1512354,EUR,1128384000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Noah,Edjouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065728,away,Toulouse,Enzo Faty,enzo-faty,E. Faty,F,20,189,45,M,2203373,EUR,1173398400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Enzo,Faty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
