match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,player_sofascoreId
12117233,home,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,24.0,18.0,10.0,4.0,0.0,14.0,15.0,4.0,9.0,5.0,1.0,90.0,26.0,6.5,6.0,0.00065909,0,-0.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117233,home,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,32.0,22.0,10.0,4.0,0.0,10.0,14.0,14.0,24.0,5.0,,90.0,58.0,7.3,17.0,0.0615255,2,,6.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,0.044,1.0,,,,,,,,,,,,,,,,,,,,
12117233,home,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,54.0,51.0,2.0,2.0,0.0,32.0,35.0,19.0,21.0,8.0,,73.0,65.0,6.5,9.0,0.01853,1,,2.0,,2.0,6.0,4.0,2.0,2.0,,,1.0,1.0,2.0,1.0,0.0086,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12117233,home,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,False,55.0,52.0,8.0,6.0,0.0,35.0,35.0,17.0,20.0,6.0,,90.0,61.0,6.8,3.0,0.015789,0,,,,1.0,3.0,1.0,1.0,,,,3.0,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,
12117233,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,44.0,41.0,5.0,4.0,1.0,20.0,20.0,22.0,28.0,5.0,,90.0,77.0,7.2,13.0,0.114213,1,,4.0,1.0,3.0,10.0,9.0,1.0,4.0,,,1.0,1.0,4.0,2.0,0.0154,1.0,,,3.0,1.0,1.0,,1.0,True,1.0,2.0,,,,,,,,,,
12117233,home,Juventude,Ronaldo,ronaldo,Ronaldo,M,16,175,619,M,824152,EUR,846028800,M,96,96,False,55.0,48.0,11.0,8.0,0.0,21.0,21.0,27.0,34.0,5.0,,90.0,80.0,8.8,11.0,0.105847,1,,,,5.0,5.0,16.0,1.0,2.0,,,2.0,2.0,11.0,7.0,0.2209,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.8292,,,,,,
12117233,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,64.0,53.0,10.0,5.0,0.0,23.0,25.0,30.0,40.0,8.0,,90.0,78.0,7.2,14.0,0.0715,0,,1.0,,,3.0,5.0,1.0,1.0,1.0,,,2.0,4.0,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
12117233,home,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,30.0,22.0,3.0,1.0,0.0,5.0,5.0,17.0,30.0,3.0,,82.0,52.0,7.1,19.0,0.0240092,1,,5.0,,2.0,9.0,7.0,,2.0,1.0,,,,1.0,1.0,0.0839,,Lucas Barbosa,,2.0,4.0,,,2.0,,,3.0,1.0,,1.0,0.2945,,,,,,
12117233,home,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,False,26.0,12.0,4.0,1.0,0.0,4.0,4.0,11.0,37.0,2.0,,73.0,56.0,6.5,30.0,0.0411473,0,,15.0,3.0,1.0,7.0,4.0,1.0,4.0,2.0,,,,1.0,1.0,,1.0,,,2.0,,,2.0,2.0,,,,,,,,,,,,,
12117233,home,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,,27.0,7.0,6.5,2.0,0.00195397,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12117233,home,Juventude,Ronie Carrillo,ronie-carrillo,R. Carrillo,F,9,186,271,M,873891,EUR,842140800,F,79,79,False,12.0,8.0,,,0.0,1.0,1.0,7.0,12.0,,,45.0,17.0,6.7,5.0,0.0116925,1,,1.0,,,4.0,2.0,,,,1.0,,,2.0,1.0,0.0274,,,,4.0,,,,,,,,,,,,1.0,,,,,
