match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_errorLeadToAShot,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_ownGoals,stat_goals,stat_bigChanceCreated,player_sofascoreId
14573095,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,13.0,7.0,2.0,,0.0,,,7.0,13.0,1.0,,90.0,23.0,6.4,8.0,0.121993,23.85418618768,4.0,21.735,8.925,,3,,0.13,0.11,0.16,,,,,4.0,4.0,6.0,4.0,,2.0,,,,4.0,,1.0,1.0,1.0,,0.3128,-0.57,,,,1.0,,,,2.0,,1.0,1.0,,,,,,,
14573095,home,Samsunspor,Tahsin Bülbül ,tahsin-bulbul,T. Bülbül ,F,16,182,20,M,2237105,EUR,1149811200,M,16,16,True,13.0,11.0,2.0,,0.0,4.0,4.0,7.0,9.0,1.0,,16.0,20.0,6.9,4.0,0.00675513,34.194767218377,4.0,-8.715,1.89,,0,,-0.05,-0.01,0.16,,,,,1.0,,2.0,4.0,,,,3.0,3.0,,,1.0,,1.0,1.0,,,Tahsin Bülbül ,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,395,M,1133258,EUR,1041292800,D,2,2,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,,,12.0,10.0,6.8,2.0,0.00302142,7.7757006758234,1.0,5.985,5.985,,0,,0.06,0.01,0.23,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,3.0,,12.0,7.0,6.5,2.0,0.00060195,6.2677211967349,1.0,6.195,6.195,,0,,-0.02,0.02,0.14,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Ebrima Ceesay,ebrima-ceesay,E. Ceesay,F,99,185,90,M,2216420,EUR,1149120000,M,99,99,True,1.0,,,,0.0,,,,1.0,,,11.0,4.0,6.6,2.0,,,,,,,1,,-0.02,,-0.01,,,,,,1.0,,1.0,,,,,,,,,,1.0,,0.2419,0.01,Ebrima Ceesay,,,,,,1.0,,,1.0,,,,,,,,
14573095,home,Samsunspor,Albert Posiadała,albert-posiadala,A. Posiadała,G,22,191,262,M,1164914,EUR,1046131200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Posiadala,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Efe Berat Törüz,efe-berat-toruz,E. B. Törüz,G,48,194,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Berat Törüz,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,271,M,886843,EUR,866592000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,home,Samsunspor,Polat Yaldır,polat-yaldir,P. Yaldir,F,,184,44,M,1135583,EUR,1053129600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Polat Yaldir,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1722,M,227212,EUR,795571200,G,1,1,False,29.0,22.0,18.0,11.0,0.0,17.0,18.0,5.0,11.0,6.0,3.0,90.0,37.0,7.6,7.0,0.00043098,44.746806727882,8.0,-23.415,0.83999999999999,0.1578,0,-0.3933,0.09,0.0,-0.03,0.18,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
14573095,away,AEK Athens,Lazaros Rota,lazaros-rota,L. Rota,D,12,180,866,M,941338,EUR,872294400,D,12,12,False,41.0,36.0,3.0,1.0,1.0,18.0,21.0,18.0,20.0,7.0,,90.0,64.0,7.7,8.0,0.0261776,117.84527989649,16.0,-2.2050000000001,6.405,,0,,0.1,0.31,0.2,,,,,,1.0,2.0,7.0,,2.0,1.0,4.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,
14573095,away,AEK Athens,Harold Moukoudi,harold-moukoudi,H. Moukoudi,D,2,191,781,M,795128,EUR,880588800,D,2,2,False,26.0,23.0,2.0,1.0,0.0,20.0,21.0,3.0,5.0,1.0,,45.0,33.0,5.4,4.0,0.00079176,61.731383746825,11.0,-35.385,3.045,,1,,0.01,0.02,-0.8,,,,,4.0,1.0,5.0,2.0,1.0,,,,,,2.0,,1.0,1.0,1.0,0.1206,-0.22,,,,,,,,,,1.0,,,,,1.0,,,
14573095,away,AEK Athens,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,535,M,1131931,EUR,937785600,D,44,44,False,59.0,53.0,5.0,1.0,0.0,35.0,37.0,18.0,22.0,,,90.0,71.0,7.5,6.0,0.0784187,231.69017484039,29.0,-172.095,1.995,,0,,0.39,0.17,0.66,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Stavros Pilios,stavros-pilios,S. Pilios,D,3,175,431,M,974076,EUR,976406400,D,3,3,False,39.0,27.0,4.0,,0.0,16.0,21.0,11.0,18.0,3.0,,90.0,71.0,6.3,22.0,0.0933283,208.05415916741,19.0,-133.56,9.66,,1,,-0.14,0.35,-0.17,,,4.0,2.0,1.0,1.0,6.0,3.0,1.0,5.0,,,,,1.0,,,3.0,,0.0335,0.01,,,,1.0,5.0,2.0,,1.0,,,,,,,,,,
14573095,away,AEK Athens,Orbelín Pineda,orbelin-pineda,O. Pineda,M,13,169,2463,M,850404,EUR,827625600,M,13,13,False,40.0,29.0,1.0,,0.0,11.0,14.0,18.0,26.0,7.0,,90.0,62.0,6.0,18.0,0.0690783,166.71936797822,22.0,-59.535,6.09,,1,,-0.87,0.47,-0.03,,,1.0,,,1.0,6.0,5.0,1.0,1.0,,2.0,1.0,,2.0,2.0,,3.0,1.0,0.0683,-0.52,,,,,4.0,1.0,,1.0,,,1.0,,,,,,,
14573095,away,AEK Athens,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3926,M,279563,EUR,832809600,M,18,18,False,43.0,42.0,1.0,1.0,0.0,17.0,17.0,25.0,26.0,8.0,,89.0,58.0,7.7,8.0,0.106243,166.76806065759,22.0,-75.495,10.605,,2,,0.25,0.26,-0.02,,,4.0,1.0,,,4.0,3.0,,,1.0,3.0,1.0,,,1.0,1.0,,,0.0988,0.55,,,,3.0,,,1.0,,0.2496,,,,,,,1.0,,
14573095,away,AEK Athens,Petros Mantalos,petros-mantalos,P. Mantalos,M,20,176,1262,M,80465,EUR,683596800,M,20,20,False,58.0,46.0,4.0,1.0,0.0,20.0,22.0,26.0,36.0,5.0,,83.0,69.0,6.5,14.0,0.226621,158.75769254671,22.0,6.195,10.605,,0,,0.29,0.17,-0.09,,True,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,,3.0,,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,
14573095,away,AEK Athens,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,37.0,36.0,1.0,1.0,0.0,17.0,17.0,19.0,20.0,3.0,,90.0,48.0,6.7,4.0,0.0185119,163.47671709974,21.0,-37.905,11.445,,2,,0.02,0.32,-0.05,,,,,,,2.0,2.0,,,,,,1.0,,,2.0,1.0,1.0,0.1684,-0.38,,,,1.0,2.0,1.0,,,,,,,,,,,,
14573095,away,AEK Athens,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1932,M,890110,EUR,906249600,F,11,11,False,15.0,13.0,,,0.0,1.0,2.0,12.0,13.0,4.0,,85.0,32.0,7.7,8.0,0.0128476,100.88379454965,11.0,-59.115,9.24,,3,,-0.25,0.45,0.18,,,,,1.0,,5.0,5.0,,2.0,,2.0,,,,,,2.0,2.0,0.2088,0.5,,,,3.0,2.0,1.0,2.0,1.0,0.9893,,,,,,,1.0,,
14573095,away,AEK Athens,Luka Jović,luka-jovic,L. Jović,F,9,181,15080,M,319129,EUR,882835200,F,9,9,False,30.0,22.0,1.0,1.0,0.0,6.0,8.0,16.0,22.0,2.0,,90.0,42.0,7.0,14.0,0.31196,73.316374373318,10.0,3.99,7.56,,1,,-0.08,0.29,0.15,,,,,,6.0,4.0,9.0,,,,1.0,1.0,2.0,,3.0,,5.0,1.0,0.0468,-0.09,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,lukajovic
14573095,away,AEK Athens,Domagoj Vida,domagoj-vida,D. Vida,D,21,184,1939,M,51225,EUR,609811200,D,21,21,True,14.0,11.0,1.0,,0.0,8.0,9.0,3.0,5.0,2.0,,45.0,23.0,6.7,4.0,0.00137775,17.684105013698,4.0,-1.47,1.47,,1,,-0.2,0.01,0.2,,,,,,3.0,,3.0,,4.0,,,,,,,1.0,1.0,,0.0483,-0.21,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1588,M,280835,EUR,829353600,M,4,4,True,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,13.0,6.0,6.5,1.0,0.00217703,,,,,,0,,0.06,,0.15,,,,,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Niclas Eliasson,niclas-eliasson,N. Eliasson,M,19,179,710,M,316196,EUR,818294400,M,19,19,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,11.0,7.0,6.5,1.0,0.00348541,5.826780929467,1.0,-5.04,-5.04,,1,,-0.03,-0.33,0.17,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,0.0126,-0.06,,,,1.0,,,,,,,,,,,,,,
14573095,away,AEK Athens,James Penrice,james-penrice,J. Penrice,D,29,175,344,M,829190,EUR,914284800,D,29,29,True,2.0,,,,0.0,,1.0,,1.0,,,1.0,5.0,,2.0,,,,,,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Angelos Angelopoulos,angelos-angelopoulos,A. Angelopoulos,G,81,185,189,M,1005956,EUR,1045612800,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Alberto Brignoli,alberto-brignoli,A. Brignoli,G,91,188,468,M,142904,EUR,682560000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Konstantinos Chrysopoulos,chrysopoulos-konstantinos,K. Chrysopoulos,D,5,191,271,M,1386595,EUR,1053475200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Christos Kosidis,christos-kosidis,C. Kosidis,D,34,182,193,M,1195714,EUR,1109462400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Christos Kosidis,,,,,,,,,,,,,,,,,
14573095,away,AEK Athens,Dereck Kutesa,dereck-kutesa,D. Kutesa,M,7,176,854,M,789984,EUR,881366400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
