match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_clearanceOffLine,stat_totalCross,stat_dispossessed,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated
12437615,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191.0,2805,M,791773,EUR,796003200,G,1,1,False,31.0,26.0,9.0,5.0,0.0,24.0,27.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,90.0,39.0,6.1,8.0,0.00050153,0,-1.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437615,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175.0,4235,M,362014,EUR,696470400,D,18,18,False,37.0,30.0,4.0,3.0,0.0,16.0,16.0,14.0,21.0,2.0,,1.0,,,,75.0,56.0,6.9,11.0,0.0142265,0,,,,hamarintos27,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12437615,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178.0,410,M,785468,EUR,764812800,D,6,6,False,77.0,70.0,7.0,5.0,0.0,41.0,45.0,29.0,32.0,4.0,,,,,,90.0,88.0,6.9,7.0,0.0238196,1,,,,,2.0,1.0,4.0,6.0,,,,3.0,1.0,,1.0,1.0,1.0,1.0,4.0,2.0,0.2215,1.0,,,,,,,,,,,,
12437615,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184.0,537,M,934383,EUR,978912000,D,20,20,False,51.0,45.0,5.0,4.0,0.0,30.0,33.0,15.0,18.0,2.0,,,,,,90.0,62.0,7.4,6.0,0.135712,0,,,,,1.0,2.0,2.0,4.0,,,,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
12437615,home,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,12,12,False,39.0,34.0,7.0,4.0,0.0,15.0,18.0,19.0,23.0,4.0,,1.0,,,,90.0,70.0,5.9,14.0,0.0107165,1,,,,,,,4.0,1.0,1.0,1.0,,4.0,,,,1.0,1.0,,1.0,,0.0173,,,2.0,2.0,1.0,,,,,,,,
12437615,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184.0,2013,M,845385,EUR,852595200,M,23,23,False,46.0,35.0,3.0,1.0,0.0,11.0,13.0,24.0,35.0,4.0,,2.0,,,,90.0,72.0,6.8,18.0,0.0244049,2,,,,,2.0,,9.0,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,6.0,4.0,0.1238,1.0,,2.0,3.0,,1.0,0.043,,,,,,
12437615,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,15,15,False,16.0,10.0,1.0,1.0,0.0,7.0,11.0,3.0,6.0,,,1.0,,,,45.0,22.0,6.3,10.0,0.00156774,0,,,,,2.0,,5.0,,,,,,,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,
12437615,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179.0,748,M,980410,EUR,1012435200,M,22,22,False,19.0,17.0,,,0.0,6.0,6.0,12.0,18.0,3.0,,2.0,,,,68.0,37.0,7.1,8.0,0.0212605,1,,,,,1.0,1.0,2.0,7.0,,1.0,1.0,,4.0,1.0,,,,,1.0,1.0,0.0331,,,5.0,,,1.0,0.0551,1.0,,,,,
12437615,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174.0,23791,M,880218,EUR,991612800,F,14,14,False,12.0,10.0,,,0.0,1.0,1.0,10.0,13.0,4.0,,,,,,68.0,34.0,6.6,12.0,0.020878,0,,,,KuboTake,3.0,,14.0,6.0,,5.0,2.0,,1.0,1.0,,,,,3.0,2.0,,1.0,,2.0,6.0,,,,1.0,,,,,
12437615,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181.0,11730,M,823622,EUR,861580800,F,10,10,False,16.0,9.0,,,0.0,8.0,8.0,1.0,8.0,2.0,,5.0,,,,83.0,26.0,6.5,12.0,0.00049582,2,,,,mikel10oyar,3.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,0.2031,,,,,,,,,True,2.0,,,
12437615,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180.0,1503,M,352544,EUR,792288000,F,11,11,False,19.0,11.0,2.0,1.0,0.0,3.0,5.0,12.0,26.0,2.0,,1.0,,,,90.0,38.0,7.3,17.0,0.335108,2,,,,,2.0,2.0,2.0,5.0,,,,1.0,1.0,1.0,,1.0,,,2.0,,0.1248,2.0,,12.0,,,1.0,0.0614,4.0,,,,,
