match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_lastManTackle,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,captain,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot,stat_punches
11450024,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,18,18,False,24.0,14.0,,,3.0,5.0,12.0,21.0,4.0,13.0,2.0,2.0,,,,,,90.0,59.0,7.3,25.0,0.334697,3,,2.0,5.0,14.0,,2.0,10.0,3.0,,3.0,,,2.0,2.0,4.0,,0.0864,,,1.0,1.0,,,,,5.0,,,1.0,,,1.0,,
11450024,home,Kasımpaşa,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,17,188,194,M,387050,EUR,827452800,F,14,14,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,1.0,,,,,,,27.0,13.0,6.4,4.0,0.00039852,1,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,0.1185,,,,,,,,,2.0,,,,,,,,
11450024,home,Kasımpaşa,Loret Sadiku,loret-sadiku,L. Sadiku,M,,180,55,M,143356,EUR,680659200,M,26,26,True,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,12.0,4.0,6.6,2.0,0.00147286,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450024,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,5,5,True,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,3.0,,1.0,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11450024,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450024,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185,571,M,158293,EUR,750816000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450024,home,Kasımpaşa,Trazie Thomas Zai,trazie-thomas-zai,T. T. Zai,M,,172,48,M,1083235,EUR,930787200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Trazie Thomas Zai,,,,,,,,,,
11450024,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450024,home,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450024,home,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Emirhan Yigit,,,,,,,,,,
11450024,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,32.0,26.0,10.0,4.0,22.0,23.0,4.0,9.0,,,3.0,7.0,1.0,,1.0,1.0,1.0,90.0,42.0,6.3,7.0,0.00058751,0,-0.1076,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11450024,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,35.0,23.0,8.0,5.0,8.0,11.0,17.0,34.0,3.0,8.0,2.0,3.0,,,,,,70.0,63.0,7.0,23.0,0.190701,0,,10.0,1.0,2.0,1.0,,2.0,2.0,,,,,2.0,1.0,1.0,,,,,2.0,3.0,,,,,2.0,,,,True,,,,
11450024,away,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,False,29.0,22.0,5.0,3.0,18.0,20.0,4.0,9.0,,2.0,2.0,2.0,,,,,,45.0,35.0,6.6,8.0,0.00255642,0,,,,2.0,,,,,,,,,2.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,
11450024,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,70.0,50.0,19.0,6.0,33.0,36.0,17.0,34.0,3.0,6.0,2.0,11.0,,,,,,90.0,90.0,6.5,25.0,0.0207276,4,,,6.0,15.0,2.0,3.0,1.0,,,2.0,2.0,1.0,3.0,3.0,,3.0,0.1659,1.0,,,,,,,,1.0,,,,,,,,
11450024,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,41.0,30.0,4.0,,14.0,21.0,16.0,21.0,2.0,7.0,8.0,4.0,,,,,,90.0,75.0,7.1,16.0,0.0162811,2,,1.0,2.0,4.0,1.0,,1.0,,,1.0,,,3.0,3.0,2.0,,0.0374,,,,,1.0,0.2082,,,,,,,,,,,
11450024,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,49.0,42.0,7.0,5.0,27.0,30.0,16.0,21.0,2.0,8.0,3.0,10.0,,,,,,90.0,66.0,7.4,10.0,0.245559,0,,2.0,1.0,5.0,1.0,,1.0,1.0,,,,1.0,5.0,2.0,,3.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
11450024,away,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,False,48.0,42.0,2.0,2.0,25.0,25.0,17.0,25.0,2.0,7.0,,3.0,,,,,,86.0,63.0,7.0,12.0,0.0220016,0,,2.0,1.0,5.0,1.0,,4.0,2.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,
11450024,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,15.0,10.0,,,2.0,2.0,8.0,13.0,1.0,1.0,,,,,,,,70.0,23.0,6.7,6.0,0.189982,2,,,5.0,5.0,,,,,,1.0,1.0,1.0,,,,,0.1152,,,,1.0,,,,,1.0,,,,,,,,
11450024,away,Samsunspor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,36.0,27.0,7.0,6.0,9.0,11.0,18.0,26.0,1.0,7.0,1.0,1.0,,,,,,90.0,50.0,7.1,14.0,0.0411808,1,,1.0,2.0,4.0,,1.0,,,,,,,3.0,2.0,3.0,1.0,0.087,,,,,1.0,0.1556,,,2.0,,,,,,,,
11450024,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,47.0,32.0,3.0,1.0,8.0,13.0,26.0,37.0,2.0,9.0,,10.0,,,,,,90.0,64.0,7.9,18.0,0.231433,1,,3.0,1.0,5.0,,2.0,1.0,1.0,,1.0,,3.0,4.0,4.0,2.0,2.0,0.1241,,,2.0,4.0,,,,,,1.0,,,,,,,
11450024,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,12.0,6.0,,,1.0,1.0,5.0,11.0,5.0,5.0,,,,,,,,45.0,16.0,6.7,7.0,0.004809,1,,,2.0,3.0,,,1.0,,,1.0,,1.0,,,,,0.0419,,,,,,,,,,1.0,,,,,,,
11450024,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,True,27.0,21.0,4.0,1.0,8.0,9.0,13.0,20.0,,,,3.0,,,,,,45.0,32.0,6.6,10.0,0.0468365,1,,2.0,1.0,2.0,,,,,,,1.0,,,,,1.0,0.0418,,,,1.0,,,,,2.0,,,,,,,,
11450024,away,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,True,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,5.0,,4.0,,,,,,45.0,17.0,6.8,5.0,0.00254878,2,,,5.0,8.0,,1.0,,,,,2.0,,1.0,1.0,3.0,3.0,0.1471,,,,,,,,,1.0,,,,,,,,
11450024,away,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,True,9.0,8.0,1.0,1.0,3.0,3.0,6.0,7.0,,3.0,,,,,,,,20.0,22.0,6.4,6.0,0.103901,1,,1.0,,5.0,1.0,1.0,4.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.0173,,,1.0,,,,,,,,,,,,,,
11450024,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,11.0,8.0,2.0,2.0,2.0,3.0,6.0,9.0,,1.0,,,,,,,,20.0,19.0,6.8,5.0,0.00459745,1,,1.0,,,,,,,,,,,,,1.0,,0.054,,,,,1.0,0.08,,,,,,,,,,,
11450024,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,98,98,True,6.0,6.0,,,,,6.0,10.0,,,,1.0,,,,,,11.0,10.0,6.6,4.0,0.0107461,0,,4.0,,,,,,,,,,,,,,,,,,,,,,Arbnor,Muja,,,,,,,,,
11450024,away,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450024,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450024,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,
11450024,away,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181,40,M,1605311,EUR,1114560000,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Haluk Mustafa Tan,,,,,,,,,,
11450024,away,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
