match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_shotValueNormalized,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_wasFouled,stat_aerialWon,stat_wonContest,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,player_sofascoreId,stat_penaltyConceded,stat_hitWoodwork,stat_lastManTackle
14053740,home,Sparta Rotterdam,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179.0,144,M,946505,EUR,916358400,M,21,21,True,6.0,4.0,2.0,2.0,0.0,,,4.0,6.0,,1.0,,,,,,24.0,18.0,6.9,5.0,0.1391,0.00118439,,1,,0.23,-0.11,0.31,-0.08,,2.0,5.0,,,5.0,3.0,,1.0,1.0,,,,,,,,2.0,,,1.0,,0.3266,,,,1.0,,,,,,,
14053740,home,Sparta Rotterdam,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178.0,202,M,99960,EUR,607651200,M,18,18,True,4.0,1.0,2.0,1.0,0.0,1.0,1.0,,3.0,,1.0,1.0,,,,,15.0,10.0,6.5,5.0,0.033,5.639e-05,,1,,-0.15,-0.02,0.01,-0.01,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,
14053740,home,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,17,176.0,128,M,896210,EUR,780192000,D,12,12,True,,,,,0.0,,,,,,1.0,,,,,,15.0,5.0,6.3,2.0,,0.00027122,,0,,,,,-0.21,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Nökkvi Þórisson,,,nokkvi-thorisson,N. Þórisson,F,19,188.0,98,M,987077,EUR,934502400,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,15.0,6.0,6.5,2.0,,0.0112574,,0,,,0.03,-0.06,0.17,,2.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194.0,38,M,1067956,EUR,1079481600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Filip Bednarek,,,filip-bednarek,F. Bednarek,G,20,187.0,245,M,139149,EUR,717465600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Tijs Velthuis,,,tijs-velthuis,T. Velthuis,D,5,190.0,110,M,961674,EUR,1010793600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175.0,552,M,74577,EUR,651888000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Mike Kleijn,,,kleijn-mike,M. Kleijn,D,15,175.0,121,M,1193084,EUR,1107907200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Jonathan de Guzmán,,,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180.0,1621,M,1032926,EUR,956361600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,home,Sparta Rotterdam,Ayoni  Santos,Ayoni,Santos,ayoni-santos,A. Santos,M,10,,93,M,1648751,EUR,1121644800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190.0,4474,M,927359,EUR,995846400,G,1,1,False,30.0,23.0,11.0,4.0,0.0,22.0,23.0,1.0,7.0,,2.0,9.0,2.0,2.0,,,90.0,41.0,7.7,7.0,,0.00017805,0.8999,0,-0.3869,,0.02,0.01,-0.36,0.52,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,,,,
14053740,away,AFC Ajax,Lucas Rosa,,,lucas-rosa,L. Rosa,D,2,177.0,706,M,970860,EUR,954720000,D,2,2,False,35.0,30.0,1.0,,0.0,15.0,17.0,15.0,18.0,,2.0,2.0,,,,,45.0,48.0,6.2,7.0,0.0923,0.0106002,,1,,-0.18,-0.33,0.14,-0.21,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,
14053740,away,AFC Ajax,Josip Šutalo,,,josip-sutalo,J. Šutalo,D,37,190.0,4298,M,954836,EUR,951696000,D,37,37,False,84.0,79.0,4.0,2.0,0.0,41.0,43.0,38.0,41.0,,4.0,5.0,,,,,90.0,99.0,6.5,8.0,,0.0177391,,0,,,0.25,0.24,-0.44,,4.0,6.0,,3.0,,,,2.0,1.0,,,1.0,,,3.0,3.0,2.0,,,,,,,,,,,,,josip.sutalo,,,
14053740,away,AFC Ajax,Youri Baas,,,youri-baas,Y. Baas,D,15,182.0,1206,M,1000228,EUR,1047859200,D,15,15,False,90.0,83.0,5.0,4.0,0.0,39.0,44.0,44.0,46.0,,8.0,6.0,,,,,90.0,115.0,7.1,10.0,,0.173933,,0,,,0.47,0.36,-0.39,,2.0,7.0,,,3.0,3.0,1.0,1.0,,,2.0,2.0,,4.0,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,,
14053740,away,AFC Ajax,Jorthy Mokio,,,jorthy-mokio,J. Mokio,M,24,182.0,2993,M,1563462,EUR,1204243200,D,24,24,False,52.0,48.0,3.0,2.0,0.0,33.0,34.0,15.0,18.0,,2.0,4.0,,,,,87.0,75.0,6.0,11.0,0.0142,0.010151,,1,,0.01,-0.13,0.1,-0.58,,5.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,
14053740,away,AFC Ajax,Davy Klaassen,,,davy-klaassen,D. Klaassen,M,18,179.0,1578,M,97410,EUR,730252800,M,18,18,False,15.0,10.0,3.0,,0.0,1.0,4.0,9.0,11.0,1.0,1.0,1.0,,,,,60.0,23.0,6.4,8.0,0.0563,0.0452554,,1,,-0.23,0.05,0.19,-0.12,,2.0,3.0,,,3.0,2.0,,2.0,,,,,True,,,,2.0,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1153,M,1001945,EUR,1057363200,M,28,28,False,54.0,49.0,2.0,,0.0,19.0,20.0,30.0,34.0,2.0,,5.0,,,,,77.0,67.0,6.9,8.0,0.2101,0.612674,,4,,-0.12,0.36,0.31,-0.18,,3.0,5.0,1.0,2.0,3.0,3.0,,,1.0,,1.0,1.0,,,,2.0,2.0,,,,,,,2.0,,,,,,,,1.0,
14053740,away,AFC Ajax,Kenneth Taylor,,,kenneth-taylor,K. Taylor,M,24,182.0,3566,M,959806,EUR,1021507200,M,8,8,False,34.0,31.0,1.0,,0.0,14.0,14.0,17.0,20.0,,,1.0,,,,,90.0,46.0,5.7,8.0,0.0993,0.0680423,,2,,-0.52,-0.3,0.05,-0.17,,4.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,1.0,2.0,,1.0,,0.0671,,1.0,,,,,,,,,
14053740,away,AFC Ajax,Raúl Moro,,,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,7,7,False,26.0,20.0,1.0,,0.0,5.0,6.0,15.0,20.0,,,5.0,,,,,60.0,38.0,6.3,14.0,,0.166806,,0,,,0.06,0.36,-0.04,,7.0,,1.0,3.0,,,3.0,1.0,,,1.0,2.0,,,,,1.0,5.0,2.0,,,,,,1.0,,,,,,,,
14053740,away,AFC Ajax,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197.0,6789,M,252215,EUR,713145600,F,25,25,False,23.0,17.0,,,0.0,3.0,6.0,14.0,17.0,,,2.0,,,,,90.0,35.0,8.2,10.0,0.9128,0.0753213,,2,,0.74,-0.56,0.26,0.18,,3.0,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,,,2.0,2.0,1.717,,,,,,,,wout.weghorst,,,
14053740,away,AFC Ajax,Mika Godts,Mika Godts,,mika-godts,M. Godts,F,11,176.0,3791,M,1149146,EUR,1118102400,F,11,11,False,35.0,33.0,5.0,5.0,1.0,10.0,11.0,23.0,24.0,1.0,,4.0,,,,,90.0,60.0,7.8,14.0,0.1159,0.823759,,2,,-0.24,0.44,0.77,0.14,,8.0,5.0,1.0,7.0,,,3.0,,5.0,1.0,1.0,,,,,5.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,,
14053740,away,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,183.0,902,M,1120315,EUR,1037664000,D,3,3,True,30.0,26.0,3.0,2.0,0.0,7.0,7.0,19.0,23.0,1.0,,2.0,,,,,45.0,40.0,5.9,10.0,0.0423,0.0303741,,1,,-0.04,-0.1,-0.79,-0.28,,2.0,1.0,,,,,,,2.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Oscar Gloukh,Oscar Gloukh,,oscar-gloukh,O. Gloukh,M,10,170.0,4699,M,1155158,EUR,1080777600,M,10,10,True,30.0,26.0,,,1.0,9.0,9.0,17.0,21.0,,,,,,,,30.0,38.0,7.8,8.0,0.0799,0.289148,,1,,0.56,0.16,0.13,-0.02,,1.0,1.0,,,,,2.0,,1.0,,,,,1.0,,,2.0,2.0,1.0,1.0,1.0,0.1583,,,,,,,,,,,
14053740,away,AFC Ajax,Steven Berghuis,,,steven-berghuis,S. Berghuis,F,23,182.0,1912,M,100386,EUR,693100800,F,23,23,True,15.0,14.0,3.0,2.0,0.0,2.0,3.0,12.0,12.0,1.0,,1.0,,,,,30.0,28.0,6.9,8.0,0.0486,0.112377,,1,,-0.28,0.24,0.3,0.15,,2.0,2.0,,2.0,,,1.0,,1.0,,,,,1.0,,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,
14053740,away,AFC Ajax,James McConnell,James McConnell,,mcconnell-james,J. McConnell,M,16,180.0,2779,M,1138428,EUR,1095033600,M,16,16,True,21.0,19.0,5.0,3.0,0.0,6.0,7.0,13.0,14.0,,,1.0,,,,,13.0,28.0,7.4,4.0,,0.0295682,,0,,,0.25,0.07,0.76,,2.0,3.0,,,2.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0
14053740,away,AFC Ajax,Don-Angelo Konadu,Don-Angelo Konadu,,don-angelo-konadu,D. Konadu,F,20,184.0,495,M,1403073,EUR,1146614400,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,,12.0,4.0,6.5,,0.0379,0.00489835,,1,,-0.2,-0.05,0.02,0.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Remko Pasveer,,,remko-pasveer,R. Pasveer,G,22,186.0,812,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Joeri Heerkens,,,jesse-joeri-heerkens,J. J. Heerkens,G,12,193.0,528,M,1424337,EUR,1147046400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Gerald Alders,Gerald Alders,,gerald-alders,G. Alders,D,5,179.0,240,M,1403075,EUR,1115424000,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Aaron Bouwman,Aaron Bouwman,,aaron-bouwman,A. Bouwman,D,30,188.0,782,M,1586649,EUR,1188259200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Rayane Bounida,Rayane Bounida,,rayane-bounida,R. Bounida,M,43,179.0,3813,M,1403090,EUR,1141344000,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053740,away,AFC Ajax,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,594,M,878599,EUR,921801600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
