match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,confirmed,injury,description
11406887,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11406887,,2.0,2.0,,90,2.0,,1,,,goal,penalty,177681634.0,False,penalty,793645.0,Riccardo Orsolini,,,,,,,
11406887,,,,,90,1.0,,1,,,card,,121114174.0,True,yellow,1034303.0,Filippo Terracciano,Filippo Terracciano,Foul,False,,,,
11406887,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,,
11406887,,,,,90,,,1,,,varDecision,,23001.0,False,penaltyNotAwarded,1092409.0,Victor Kristiansen,,,,,False,,
11406887,,,,,87,,,4,,,substitution,,122368627.0,True,regular,,,,,,,,False,
11406887,,,,,87,,,4,,,substitution,,122368628.0,True,regular,,,,,,,,False,
11406887,,2.0,1.0,,83,,,8,,,goal,,177681304.0,True,regular,284441.0,Ruben Loftus-Cheek,,,,,,,
11406887,,,,,82,,,9,,,substitution,,122368614.0,False,regular,,,,,,,,False,
11406887,,,,,82,,,9,,,substitution,,122368613.0,False,regular,,,,,,,,False,
11406887,,,,,74,,,17,,,inGamePenalty,,118449410.0,True,missed,788027.0,Theo Hernández,,woodwork,,,,,Woodwork
11406887,,,,,67,,,24,,,substitution,,122368549.0,False,regular,,,,,,,,False,
11406887,,,,,66,,,25,,,substitution,,122368550.0,False,regular,,,,,,,,False,
11406887,,,,,60,,,31,,,substitution,,122368521.0,True,regular,,,,,,,,False,
11406887,,,,,59,,,32,,,substitution,,122368520.0,True,regular,,,,,,,,False,
11406887,,,,,59,,,32,,,substitution,,122368519.0,True,regular,,,,,,,,False,
11406887,,,,,57,,,34,,,card,,121114075.0,False,yellow,1012383.0,Kacper Urbański,Kacper Urbański,Foul,False,,,,
11406887,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11406887,,,,,45,2.0,,1,,,card,,121114030.0,True,yellow,284441.0,Ruben Loftus-Cheek,Ruben Loftus-Cheek,Foul,False,,,,
11406887,,1.0,1.0,,45,,,1,,,goal,,177678419.0,True,regular,284441.0,Ruben Loftus-Cheek,,,,,,,
11406887,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,,,
11406887,,,,,44,,,2,,,card,,121114022.0,True,yellow,859024.0,Yacine Adli,Yacine Adli,Foul,False,,,,
11406887,,,,,42,,,4,,,inGamePenalty,,118449406.0,True,missed,39070.0,Olivier Giroud,,goalkeeperSave,,,,,Goalkeeper save
11406887,,,,,39,,,7,,,card,,121114011.0,False,yellow,907152.0,Lewis Ferguson,Lewis Ferguson,Foul,False,,,,
11406887,,,,,36,,,10,,,card,,121114007.0,True,yellow,318607.0,Davide Calabria,Davide Calabria,Foul,False,,,,
11406887,,0.0,1.0,,29,,,17,,,goal,,177677656.0,False,regular,917007.0,Joshua Zirkzee,,,,,,,
11406887,,,,,22,,,24,,,card,,121113980.0,True,yellow,851284.0,Rafael Leão,Rafael Leão,Foul,False,,,,
11406887,,,,,2,,,44,,,card,,121113951.0,False,yellow,957602.0,Riccardo Calafiori,Riccardo Calafiori,Foul,False,,,,
11406887,,,,,-5,,,6,,,card,,121114015.0,False,red,,,Thiago Motta,Argument,False,,,,
