match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_penaltyWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_unsuccessfulTouch,stat_penaltyMiss,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyConceded,stat_penaltySave,stat_blockedScoringAttempt
11406887,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,11.0,9.0,,,4.0,5.0,5.0,6.0,1.0,,,,,60.0,14.0,6.1,3.0,0.00298564,1,,,,,,,,,,,,,,,,,0.7884,,1.0,,,,,,,,1.0,1.0,,,,1.0,,0.988,1.0,,,
11406887,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,42,42,True,13.0,11.0,2.0,,5.0,6.0,8.0,10.0,,,,,,31.0,18.0,6.9,4.0,0.210813,0,,,1.0,3.0,2.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11406887,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,18.0,17.0,1.0,1.0,5.0,5.0,12.0,13.0,4.0,,,,,31.0,22.0,6.7,2.0,0.0151938,0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
11406887,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,15,15,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,30.0,7.0,6.4,2.0,0.00010581,0,,,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,
11406887,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,38,38,True,1.0,1.0,,,1.0,1.0,,,2.0,,,,,9.0,3.0,4.6,1.0,2.79e-06,0,,,,,,,,3.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,
11406887,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,F,17,17,True,,,,,,,,,,,,,,9.0,3.0,6.1,2.0,,0,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11406887,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,home,Milan,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184,1270,M,,1095023,EUR,1026950400,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Pellegrino,,,,,,,,,
11406887,home,Milan,Jan-Carlo Simić,jan-carlo-simic,J. Simić,D,4,185,1993,M,,1214992,EUR,1114992000,D,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Carlo Simić,,,,,,,,,
11406887,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,,,,,,,,,
11406887,home,Milan,Chaka Traorè,chaka-traore,C. Traorè,M,28,175,1121,M,,1099371,EUR,1103760000,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chaka Traorè,,,,,,,,,
11406887,home,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,85,85,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,27.0,20.0,8.0,2.0,19.0,21.0,1.0,6.0,3.0,,2.0,2.0,2.0,90.0,31.0,6.9,7.0,0.00022535,0,0.2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11406887,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,False,19.0,17.0,1.0,,15.0,16.0,2.0,3.0,1.0,,,,,82.0,33.0,6.4,3.0,0.00088684,1,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,,0.0288,,,,,,,,,,1.0,,,,,,,,,,,1.0
11406887,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,,898815,EUR,911260800,D,31,31,False,59.0,52.0,10.0,5.0,31.0,32.0,21.0,27.0,2.0,,,,,90.0,69.0,6.3,9.0,0.00923627,0,,,,,,,,2.0,2.0,,,4.0,1.0,,1.0,1.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,
11406887,away,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,73.0,66.0,8.0,4.0,44.0,45.0,22.0,28.0,3.0,,,,,90.0,81.0,6.9,8.0,0.0204742,2,,,1.0,,,,2.0,1.0,4.0,,1.0,2.0,,,,1.0,0.1401,2.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,1.0
11406887,away,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,15,15,False,50.0,41.0,3.0,1.0,24.0,25.0,17.0,26.0,1.0,,,,,90.0,64.0,7.0,11.0,0.010062,1,,,,1.0,,2.0,,4.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0261,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,
11406887,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,False,25.0,23.0,,,15.0,17.0,8.0,8.0,3.0,,,,,67.0,30.0,6.6,2.0,0.00436023,0,,,,,,1.0,,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11406887,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,False,54.0,48.0,3.0,1.0,26.0,30.0,22.0,26.0,6.0,,,,,90.0,74.0,6.9,10.0,0.0229825,0,,,,2.0,,1.0,,6.0,7.0,,,1.0,6.0,4.0,1.0,2.0,,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,
11406887,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,False,23.0,18.0,1.0,,9.0,9.0,10.0,16.0,2.0,,,,,82.0,37.0,6.6,8.0,0.0672725,3,,,,2.0,1.0,1.0,,5.0,1.0,1.0,,1.0,1.0,,,,0.227,3.0,1.0,,,,3.0,,,,,,,,1.0,,,,,,,3.0
11406887,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,48.0,47.0,,,25.0,25.0,22.0,23.0,8.0,,,,,90.0,58.0,6.4,2.0,0.0178812,0,,True,,,,,2.0,4.0,5.0,,,3.0,1.0,,3.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,
11406887,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,False,17.0,13.0,1.0,,7.0,9.0,7.0,9.0,1.0,,,,,67.0,25.0,6.5,5.0,0.139146,1,,,,1.0,1.0,1.0,1.0,5.0,3.0,,,,1.0,1.0,1.0,2.0,0.1575,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0
11406887,away,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,30.0,21.0,,,9.0,10.0,12.0,21.0,5.0,,,,,90.0,56.0,7.5,17.0,0.0917278,6,,,,1.0,,1.0,,7.0,5.0,,2.0,2.0,1.0,1.0,1.0,1.0,0.4744,1.0,1.0,,,,,8.0,3.0,,,,,,,3.0,1.0,0.3022,1.0,,,1.0
11406887,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,13.0,9.0,1.0,,4.0,4.0,5.0,9.0,2.0,,,,,23.0,17.0,6.5,4.0,0.0100008,0,,,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11406887,away,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,F,56,56,True,15.0,10.0,4.0,4.0,4.0,5.0,6.0,10.0,2.0,,,,,23.0,19.0,6.8,7.0,0.00270615,0,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11406887,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,,,,,8.0,9.0,6.5,,0.00109495,0,,,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,6.0,5.0,,,,,5.0,6.0,,,,,,8.0,10.0,7.3,2.0,0.00384432,1,,,,,,,,1.0,2.0,,,,,,1.0,,0.7884,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,0.9877,,,,
11406887,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Mihajlo Ilić,mihajlo-ilic,M. Ilić,D,15,192,608,M,,1193085,EUR,1054684800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406887,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
