match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,player_lastName,stat_goals,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
12117000,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800.0,F,28,28,False,,19.0,13.0,1.0,,2.0,3.0,11.0,22.0,,1.0,,6.0,,,,,,,76.0,34.0,7.3,15.0,0.0131982,3,,2.0,7.0,,,2.0,1.0,,,1.0,1.0,3.0,0.1334,,,1.0,,1.0,6.0,,1.0,0.358,,1.0,,1.0,,,,,
12117000,home,Red Bull Bragantino,Raul,raul,Raul,M,31,180.0,175,M,870760,EUR,837043200.0,M,23,23,True,,3.0,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,29.0,5.0,6.4,3.0,7.241e-05,0,,,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175.0,705,M,1170680,EUR,1005782400.0,F,30,30,True,,2.0,1.0,1.0,,,,1.0,2.0,,2.0,,3.0,,,,,,,29.0,10.0,6.6,3.0,0.00202801,0,,,3.0,,1.0,2.0,,1.0,,,,2.0,,Henry Mosquera,,,,,,2.0,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186.0,169,M,794139,EUR,853977600.0,D,4,4,True,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,14.0,3.0,6.7,1.0,,0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200.0,M,33,33,True,,1.0,,,,,,,1.0,,,,,,,,,,,14.0,1.0,6.3,1.0,,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186.0,801,M,1018547,EUR,1018137600.0,F,18,18,True,,2.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,14.0,7.0,6.6,3.0,0.00116211,0,,3.0,5.0,,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190.0,225,M,981586,EUR,983145600.0,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196.0,161,M,925189,EUR,880675200.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186.0,474,M,977676,EUR,983145600.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800.0,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Dija,dija,Dija,D,13,,14,M,1425091,EUR,1050278400.0,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Dija,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188.0,167,M,1463902,EUR,1021939200.0,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Talisson,,,,,,,,,,,,,,,,,
12117000,home,Red Bull Bragantino,Caetano,caetano,Caetano,M,14,,7,M,1093361,EUR,,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Caetano,,,,,,,,,,,,,,,,,
12117000,away,Corinthians,Cássio,cassio,Cássio,G,1,195.0,4592,M,27756,EUR,549936000.0,G,12,12,False,True,24.0,20.0,12.0,8.0,16.0,16.0,4.0,8.0,,,,12.0,,1.0,2.0,,,,90.0,32.0,6.8,4.0,0.00078527,0,-0.5554,,,,,,,,,,,,,,,,,,,,,,,,,,rcassio12,,,,
12117000,away,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171.0,7286,M,931540,EUR,968371200.0,D,2,2,False,,29.0,21.0,2.0,,11.0,13.0,11.0,21.0,,7.0,2.0,2.0,,,,,,,90.0,68.0,7.1,16.0,0.0405385,2,,,2.0,1.0,,,2.0,1.0,,3.0,1.0,1.0,0.4056,,,2.0,4.0,,5.0,,,,,,,,mateuzinhoo,1.0,1.0,,
12117000,away,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187.0,5321,M,881848,EUR,852940800.0,D,3,3,False,,60.0,50.0,9.0,5.0,34.0,37.0,16.0,24.0,5.0,6.0,4.0,6.0,,,,,,,90.0,83.0,7.0,14.0,0.00779223,0,,4.0,8.0,,,2.0,,5.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,felix_torres,,,1.0,
12117000,away,Corinthians,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188.0,521,M,1047422,EUR,924912000.0,D,34,34,False,,60.0,49.0,8.0,5.0,36.0,41.0,13.0,20.0,1.0,3.0,2.0,1.0,,,,,,,90.0,73.0,6.8,14.0,0.00383671,0,,4.0,5.0,,,3.0,,4.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,
12117000,away,Corinthians,Hugo,hugo,Hugo,D,,179.0,3173,M,1017827,EUR,872812800.0,D,46,46,False,,44.0,37.0,2.0,1.0,18.0,22.0,19.0,22.0,3.0,7.0,1.0,3.0,,,,,,,69.0,56.0,7.3,9.0,0.043835,0,,1.0,2.0,1.0,,1.0,,,1.0,3.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,
12117000,away,Corinthians,Raniele,raniele,Raniele,M,14,184.0,6186,M,866392,EUR,851990400.0,M,14,14,False,,64.0,49.0,3.0,,33.0,39.0,16.0,26.0,5.0,11.0,1.0,5.0,,,,,,,90.0,77.0,7.0,17.0,0.00683277,0,,2.0,4.0,,,1.0,,1.0,,2.0,1.0,2.0,,,,2.0,3.0,,1.0,1.0,,,,,,,R14niele,,,,
12117000,away,Corinthians,Fausto Vera,fausto-vera,F. Vera,M,8,181.0,1966,M,930690,EUR,954028800.0,M,5,5,False,,50.0,42.0,4.0,3.0,25.0,26.0,17.0,24.0,1.0,3.0,,1.0,,,,,,,83.0,62.0,6.7,13.0,0.0332697,2,,1.0,6.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,0.0675,,,,2.0,1.0,,,1.0,0.0295,,,,,,,,,
12117000,away,Corinthians,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000.0,M,77,77,False,,18.0,15.0,2.0,1.0,10.0,11.0,6.0,13.0,,5.0,,2.0,,,,,,,58.0,39.0,6.6,16.0,0.0212127,1,,,5.0,,,4.0,,,,1.0,5.0,3.0,0.0086,,,1.0,2.0,,6.0,2.0,,,,1.0,,,igor_coronado,1.0,,,
12117000,away,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174.0,33134,M,994454,EUR,883872000.0,M,10,10,False,,56.0,46.0,9.0,6.0,21.0,22.0,26.0,41.0,2.0,5.0,,8.0,,,,,,,84.0,79.0,7.3,21.0,0.187957,2,,2.0,5.0,,2.0,1.0,,,,,2.0,1.0,0.0686,,,,2.0,3.0,7.0,1.0,1.0,0.0327,,1.0,,,rodrigarroo,1.0,,,
12117000,away,Corinthians,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179.0,1742,M,219190,EUR,645580800.0,M,16,16,False,,22.0,17.0,2.0,1.0,6.0,7.0,11.0,17.0,1.0,5.0,1.0,4.0,,,,,,,69.0,30.0,7.2,7.0,0.219259,1,,1.0,3.0,1.0,,,1.0,,,2.0,,1.0,0.0654,,,1.0,2.0,2.0,2.0,,,,,,,,,,,1.0,1.0
12117000,away,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191.0,7083,M,866911,EUR,847152000.0,F,20,20,False,,11.0,7.0,1.0,,5.0,5.0,2.0,6.0,1.0,3.0,1.0,4.0,,,,,,,90.0,26.0,6.6,12.0,0.0650256,1,,6.0,8.0,,1.0,2.0,1.0,,,,4.0,,0.0156,,,,1.0,,,1.0,,,,,,,,,,,
12117000,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177.0,10605,M,1197041,EUR,710208000.0,F,11,11,True,,18.0,13.0,2.0,1.0,1.0,2.0,13.0,19.0,,2.0,,2.0,,,,,,,32.0,28.0,6.9,9.0,0.164762,0,,1.0,3.0,,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,3.0,,,,,,,,ÁRomero,1.0,,1.0,
12117000,away,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183.0,45110,M,905463,EUR,984873600.0,F,9,9,True,,4.0,2.0,,,,,2.0,4.0,,,,,,,,,,,21.0,8.0,6.8,2.0,0.0106518,3,,1.0,1.0,,,,2.0,,,,,,0.417,,,,,,,,,,,1.0,,,yurialberto,,,1.0,
12117000,away,Corinthians,Wesley,wesley,Wesley,F,22,180.0,10411,M,1211632,EUR,1109980800.0,F,36,36,True,,7.0,7.0,1.0,1.0,2.0,2.0,5.0,7.0,,3.0,,,,,,,,,21.0,18.0,7.5,2.0,0.151252,2,,,,,,3.0,1.0,1.0,,,,,0.0823,,,,,2.0,2.0,3.0,1.0,0.1733,,,,,wesley_teixeira005,,,,
12117000,away,Corinthians,Paulinho,paulinho,Paulinho,M,,181.0,1933,M,115183,EUR,585792000.0,M,8,8,True,,5.0,5.0,,,3.0,3.0,2.0,2.0,,2.0,,1.0,,,,,,,19.0,9.0,6.9,1.0,0.00792084,1,,,1.0,,1.0,,,,,1.0,,,0.0708,,,1.0,1.0,,,,1.0,0.1025,,,,,,,,,
12117000,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174.0,9937,M,1199261,EUR,1108857600.0,M,27,27,True,,22.0,17.0,2.0,1.0,7.0,8.0,10.0,14.0,1.0,3.0,,2.0,,,,,,,18.0,25.0,6.8,5.0,0.00237988,0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,BrenoBidon,,,,
12117000,away,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204.0,5473,M,973738,EUR,907891200.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,away,Corinthians,Cacá,caca,Cacá,D,25,185.0,3939,M,929200,EUR,924998400.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,away,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172.0,6254,M,981703,EUR,925776000.0,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,away,Corinthians,Caetano,caetano,Caetano,D,16,182.0,910,M,959006,EUR,930182400.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,away,Corinthians,Fagner,fagner,Fagner,D,23,168.0,3781,M,25554,EUR,613526400.0,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Fagner,,,,
12117000,away,Corinthians,Gustavo Silva,gustavo-silva,G. Silva,M,7,169.0,745,M,863283,EUR,873590400.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117000,away,Corinthians,Giovane,giovane,Giovane,F,23,184.0,4963,M,1170773,EUR,1069632000.0,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
