match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_penaltyConceded,stat_clearanceOffLine
14035841,home,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,False,21.0,15.0,,,0.0,3.0,3.0,12.0,18.0,,,80.0,38.0,6.3,13.0,0.0312062,1.0,3,-0.43,0.39,-0.14,,2.0,2.0,7.0,5.0,,1.0,1.0,1.0,,,4.0,1.0,1.0,4.0,1.0,2.0,0.1212,0.0688,-0.56,,,,,,3.0,,,3.0,2.0,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,True,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,1.0,,23.0,14.0,6.7,6.0,0.00278137,,0,-0.1,0.1,0.15,,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Sofiane Boufal,,,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,F,23,23,True,6.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,,,22.0,11.0,7.1,3.0,0.0741863,3.0,1,0.06,0.11,0.13,,,,1.0,2.0,,2.0,1.0,,,,1.0,,,,1.0,,0.0103,,-0.06,,1.0,,1.0,1.0,,Sofianeboufal_19,1.0,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Mamadou Barry,Mamadou Barry,,mamadou-barry,M. Barry,D,3,195,286,M,1839317,EUR,1111276800,D,3,3,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,10.0,4.0,6.7,,2.662e-05,,0,0.0,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Marc Giger,,,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,10.0,3.0,6.6,,0.0013777,1.0,1,0.02,0.08,0.16,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,0.041,0.0144,-0.09,,,,,,,,,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,1.0,,1.0,,0.0,,,,1.0,,,4.0,3.0,,2.0,,,0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Kamiel Van de Perre,,,van-de-perre-kamiel,K. V. D. Perre,M,6,181,375,M,1146316,EUR,1076544000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,home,Royale Union Saint-Gilloise,Cristian Makate,Cristian Makate,,cristian-makate,C. Makate,F,29,178,106,M,1825873,EUR,1032480000,F,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,50.0,29.0,28.0,7.0,0.0,24.0,26.0,5.0,24.0,2.0,,90.0,60.0,6.1,21.0,0.00146364,,0,0.13,0.19,-0.27,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,5.0,1.0,1.0,0.1286,-1.5077,-0.58,,
14035841,away,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,27,27,False,24.0,18.0,7.0,4.0,0.0,12.0,15.0,6.0,9.0,,,72.0,57.0,5.9,13.0,0.0198956,,0,0.06,0.11,-0.98,,2.0,,8.0,10.0,1.0,4.0,2.0,,1.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,
14035841,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,57.0,50.0,4.0,,0.0,44.0,45.0,6.0,12.0,5.0,,90.0,66.0,5.1,9.0,0.00384143,,0,0.02,0.04,-0.84,,4.0,3.0,5.0,3.0,,,,,1.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184,257,M,832976,EUR,881971200,D,5,5,False,26.0,21.0,7.0,6.0,0.0,18.0,22.0,3.0,4.0,5.0,,90.0,44.0,7.0,5.0,0.0013233,,2,-0.01,0.0,-0.59,,2.0,3.0,2.0,7.0,,,,,1.0,1.0,5.0,4.0,3.0,,,,0.1028,,-0.2,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0
14035841,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,19.0,16.0,2.0,1.0,0.0,12.0,14.0,4.0,5.0,7.0,,90.0,47.0,5.8,13.0,0.00778953,,0,-0.03,0.06,-0.85,,,1.0,5.0,4.0,2.0,2.0,,,,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,29.0,23.0,1.0,,0.0,14.0,14.0,9.0,15.0,4.0,,90.0,47.0,6.9,10.0,0.164216,1.0,0,0.12,0.32,-0.19,True,,1.0,3.0,8.0,1.0,,,,1.0,,3.0,4.0,2.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,29.0,27.0,2.0,2.0,0.0,17.0,19.0,10.0,10.0,4.0,,90.0,38.0,6.7,3.0,0.194018,,0,0.21,0.06,-0.22,,,2.0,3.0,4.0,1.0,1.0,,,,1.0,6.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,False,15.0,11.0,,,0.0,4.0,5.0,7.0,10.0,1.0,,58.0,27.0,6.2,9.0,0.013051,,1,0.02,-0.26,-0.12,,1.0,,4.0,1.0,,2.0,,,,,5.0,,,1.0,1.0,1.0,0.0259,,0.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,10,10,False,15.0,10.0,1.0,,0.0,5.0,8.0,5.0,7.0,,,58.0,32.0,6.4,15.0,0.11084,1.0,0,-0.05,0.14,-0.26,,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,10.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173,110,M,826172,EUR,931478400,M,7,7,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,,,58.0,25.0,6.5,9.0,0.0182755,1.0,0,-0.16,0.06,-0.07,,2.0,,5.0,4.0,,3.0,1.0,,,,4.0,2.0,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Jovan Mijatović,Jovan Mijatovic,,jovan-mijatovic,J. Mijatović,F,11,179,1132,M,1146136,EUR,1121040000,F,22,22,False,15.0,11.0,1.0,1.0,0.0,8.0,8.0,3.0,7.0,1.0,,83.0,40.0,6.0,19.0,0.00305449,,1,-0.46,0.04,0.16,,1.0,1.0,10.0,4.0,,7.0,2.0,,,,,,,4.0,1.0,1.0,0.0544,,-0.14,,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Casper Terho,,,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,11,11,True,6.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,,,32.0,16.0,6.4,8.0,0.0383491,1.0,1,-0.06,0.08,-0.07,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,0.0474,,-0.25,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,M,33,33,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,32.0,10.0,5.9,4.0,0.00076284,,1,-0.07,0.02,-0.3,,,1.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,1.0,1.0,0.061,,-0.52,,,,1.0,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Abdoul Karim Traoré,,,abdoul-karim-traore,A. K. Traoré,F,9,178,1010,M,2033824,EUR,1168560000,F,9,9,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,,,32.0,14.0,5.9,5.0,0.0127552,1.0,0,-0.02,0.13,0.14,,5.0,,9.0,2.0,,3.0,,,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,,18.0,14.0,6.8,1.0,0.00271044,,0,-0.04,-0.06,0.17,,,,,3.0,,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,8.0,2.0,6.5,,0.00226315,,0,0.01,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Roggerio Nyakossi,,,roggerio-nyakossi,R. Nyakossi,D,34,194,192,M,1129502,EUR,1073952000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Ayumu Ohata,,,ayumu-ohata,A. Ohata,D,66,168,140,M,1020466,EUR,988329600,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035841,away,Oud-Heverlee Leuven,Wouter George,,,wouter-george,W. George,M,6,172,63,M,983027,EUR,1015027200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
