match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,from,length
14035841,FT,5.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14035841,,,,,86,,,5,,,substitution,124243141.0,False,True,regular,,,,,,,
14035841,,,,,84,,,7,,,card,123696116.0,,True,yellow,Marc Giger,Foul,False,1406947.0,Marc Giger,,
14035841,,,,,83,,,8,,,substitution,124243133.0,False,False,regular,,,,,,,
14035841,,,,,80,,,11,,,substitution,124243125.0,False,True,regular,,,,,,,
14035841,,,,,80,,,11,,,substitution,124243124.0,False,True,regular,,,,,,,
14035841,,,,,79,,,12,,,card,123696097.0,,False,yellow,Abdoul Karim Traoré,Foul,False,2033824.0,Abdoul Karim Traoré,,
14035841,,,,,72,,,19,,,substitution,124243098.0,False,False,regular,,,,,,,
14035841,,5.0,0.0,,71,,,20,,,goal,320112134.0,,True,regular,,,,880780.0,Ousseynou Niang,,
14035841,,,,,68,,,23,,,substitution,124243090.0,False,True,regular,,,,,,,
14035841,,,,,67,,,24,,,substitution,124243080.0,False,True,regular,,,,,,,
14035841,,,,,66,,,25,,,card,123696054.0,,False,yellow,Siebe Schrijvers,Foul,False,190413.0,Siebe Schrijvers,,
14035841,,4.0,0.0,,59,,,32,,,goal,320111860.0,,True,regular,,,,1022491.0,Raul Florucz,,
14035841,,,,,58,,,33,,,substitution,124243059.0,False,False,regular,,,,,,,
14035841,,,,,58,,,33,,,substitution,124243058.0,False,False,regular,,,,,,,
14035841,,,,,58,,,33,,,substitution,124243057.0,False,False,regular,,,,,,,
14035841,,3.0,0.0,,48,,,43,,,goal,320111204.0,,True,penalty,,,,1022491.0,Raul Florucz,penalty,
14035841,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14035841,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
14035841,,2.0,0.0,,4,,,42,,,goal,320107797.0,,True,regular,,,,845558.0,Ross Sykes,,
14035841,,1.0,0.0,,1,,,45,,,goal,320107676.0,,True,regular,,,,1403362.0,Anan Khalaili,,
