match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_wonContest,captain,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_punches,stat_hitWoodwork,stat_goalAssist
10629309,home,Bristol City,Stefan Bajić,stefan-bajic,S. Bajić,G,50,187,240,M,911843,EUR,1009065600,G,31,31,False,44.0,30.0,23.0,10.0,22.0,25.0,8.0,19.0,8.0,1.0,1.0,1.0,1.0,90.0,49.0,5.8,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629309,home,Bristol City,Joe Low,joe-low,J. Low,D,5,196,65,M,1153493,EUR,1014163200,D,32,32,False,32.0,22.0,6.0,1.0,16.0,18.0,6.0,14.0,4.0,,,,,45.0,38.0,5.4,12.0,0,Joe Low,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10629309,home,Bristol City,Timm Klose,timm-klose,T. Klose,D,,193,28,M,70153,EUR,579139200,D,25,25,False,56.0,47.0,6.0,3.0,35.0,36.0,12.0,20.0,5.0,,,,,45.0,58.0,6.3,9.0,0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10629309,home,Bristol City,Robert Atkinson,atkinson-robert,R. Atkinson,D,5,193,95,M,920518,EUR,900288000,D,5,5,False,69.0,50.0,5.0,2.0,25.0,30.0,26.0,40.0,2.0,,,,,77.0,84.0,6.5,21.0,0,,6.0,9.0,8.0,15.0,,1.0,,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10629309,home,Bristol City,Mark Sykes,mark-sykes,M. Sykes,M,17,182,137,M,560196,EUR,870652800,M,17,17,False,15.0,12.0,1.0,1.0,5.0,5.0,7.0,12.0,2.0,,,,,45.0,26.0,6.5,8.0,1,,,1.0,1.0,1.0,,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10629309,home,Bristol City,Dylan Kadji,dylan-kadji,D. Kadji,M,8,188,16,M,1391789,EUR,1062374400,M,27,27,False,17.0,11.0,2.0,1.0,7.0,8.0,4.0,10.0,1.0,,,,,54.0,23.0,6.3,8.0,0,,,1.0,3.0,3.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10629309,home,Bristol City,Andy King,andy-king,A. King,M,10,183,78,M,30530,EUR,594086400,M,10,10,False,84.0,72.0,14.0,11.0,48.0,49.0,24.0,38.0,10.0,,,,,90.0,97.0,7.1,16.0,0,,1.0,1.0,1.0,3.0,,2.0,,,,,1.0,1.0,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10629309,home,Bristol City,Jay Dasilva,dasilva-jay,J. Dasilva,D,3,170,214,M,791985,EUR,893203200,M,3,3,False,39.0,32.0,6.0,3.0,12.0,15.0,22.0,29.0,4.0,,,,,90.0,66.0,6.3,13.0,0,,1.0,,4.0,1.0,1.0,,,2.0,1.0,1.0,,,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,
10629309,home,Bristol City,Andreas Weimann,andreas-weimann,A. Weimann,M,26,179,259,M,87185,EUR,681350400,F,14,14,False,34.0,27.0,2.0,2.0,8.0,10.0,19.0,26.0,2.0,,,,,90.0,55.0,6.6,14.0,0,,1.0,,6.0,2.0,1.0,,,1.0,,,1.0,1.0,,2.0,,3.0,,2.0,,,1.0,True,2.0,,,,,,,,,,
10629309,home,Bristol City,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,91394,M,934354,EUR,947203200,F,11,11,False,17.0,14.0,,,2.0,3.0,12.0,15.0,,,,,,90.0,36.0,6.4,11.0,4,,7.0,1.0,10.0,3.0,,,,4.0,2.0,,,,,1.0,,3.0,,,,2.0,,,1.0,antoinesemenyo42,1.0,2.0,2.0,,,,,,
