match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_sofascoreId,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
13472898,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,34.0,30.0,9.0,5.0,0.0,29.0,32.0,1.0,2.0,6.0,1.0,1.0,90.0,37.0,6.7,4.0,0.00026184,0,0.2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472898,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,False,37.0,31.0,,,0.0,14.0,16.0,17.0,21.0,5.0,,,79.0,62.0,6.5,14.0,0.437984,1,,1.0,1.0,1.0,7.0,5.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.284,1.0,,,,,,,,,,,,,,,,,,
13472898,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,80.0,74.0,4.0,1.0,0.0,40.0,41.0,34.0,39.0,9.0,,,90.0,97.0,7.7,7.0,0.0151666,1,,,3.0,4.0,4.0,8.0,1.0,,,,,1.0,3.0,4.0,4.0,1.0,0.0511,,1.0,3.0,,,,,,,,,,,,,,,,
13472898,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,67.0,57.0,15.0,11.0,0.0,41.0,43.0,16.0,24.0,7.0,,,78.0,73.0,7.0,10.0,0.0174472,0,,,2.0,2.0,3.0,4.0,1.0,,,,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
13472898,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,False,49.0,47.0,5.0,4.0,0.0,15.0,15.0,32.0,34.0,5.0,,,90.0,69.0,7.1,10.0,0.0980887,1,,7.0,1.0,,3.0,3.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0367,2.0,,,1.0,alextelles13,1.0,,,,,,,,,,,,,
13472898,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,85.0,76.0,7.0,3.0,0.0,40.0,40.0,36.0,45.0,5.0,,,90.0,95.0,7.1,11.0,0.0292246,3,,,2.0,1.0,5.0,1.0,,,,,,1.0,,,,1.0,0.1649,2.0,,1.0,,,,True,1.0,1.0,3.0,0.1553,,,,,,,,
13472898,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,25,25,False,45.0,40.0,2.0,,0.0,20.0,21.0,20.0,24.0,3.0,,,59.0,58.0,7.2,8.0,0.00787311,0,,,,,4.0,5.0,,2.0,2.0,1.0,,,1.0,4.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,
13472898,home,Botafogo,Santiago Rodríguez,santiago-rodriguez,S. Rodríguez,M,23,172,1846,M,975216,EUR,947289600,M,23,23,False,36.0,33.0,2.0,1.0,0.0,4.0,4.0,29.0,32.0,4.0,,,59.0,58.0,7.4,13.0,0.17098,0,,3.0,,1.0,5.0,7.0,1.0,2.0,6.0,4.0,,,,1.0,1.0,4.0,,3.0,,2.0,1.0,,1.0,,,,,,2.0,1.0,,,,,,
13472898,home,Botafogo,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5658,M,249929,EUR,776736000,M,30,30,False,38.0,35.0,1.0,1.0,0.0,9.0,9.0,26.0,29.0,1.0,,,90.0,54.0,6.9,9.0,0.127217,2,,1.0,2.0,,4.0,6.0,1.0,,4.0,3.0,1.0,,,3.0,2.0,2.0,0.6263,,,,,tucocorrea,1.0,,2.0,,,0.8229,,,,,,,,
13472898,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,M,11,11,False,45.0,38.0,2.0,1.0,0.0,13.0,14.0,25.0,31.0,2.0,,,90.0,67.0,6.9,16.0,0.0518175,2,,1.0,,,5.0,7.0,,3.0,6.0,4.0,,,1.0,1.0,,2.0,0.112,2.0,,,2.0,,,,,2.0,,,,,Matheus Martins,,,,,
