match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_goalAssist,stat_accurateCross,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
10407415,home,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,False,9.0,6.0,,,,1.0,6.0,8.0,4.0,1.0,1.0,1.0,,,71.0,19.0,7.0,5.0,3,,,,,4.0,,,,,,,2.0,1.0,,1.0,,3.0,2.0,,2.0,1.0,,,,,1.0,,,,,,
10407415,home,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,10.0,9.0,2.0,1.0,2.0,2.0,7.0,8.0,4.0,2.0,1.0,2.0,,,19.0,16.0,6.9,2.0,1,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,
10407415,home,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,True,8.0,3.0,,,,3.0,3.0,5.0,3.0,,,1.0,,,19.0,13.0,6.7,6.0,1,,,,,3.0,,1.0,,,,,1.0,,,,,2.0,3.0,,,1.0,,,,,1.0,,,,,,
10407415,home,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,,,,8.0,3.0,6.5,1.0,0,,,samagoal77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,home,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,home,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198,168,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,Alejandro Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,home,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,27.0,10.0,25.0,8.0,2.0,4.0,8.0,23.0,,,,9.0,,3.0,90.0,32.0,6.7,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
10407415,away,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,False,15.0,8.0,2.0,1.0,4.0,7.0,4.0,8.0,2.0,,,2.0,,,90.0,31.0,6.2,10.0,0,,,,,3.0,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10407415,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,5,5,False,29.0,13.0,10.0,2.0,8.0,12.0,5.0,17.0,6.0,,,7.0,,,90.0,41.0,6.4,18.0,0,,,,,3.0,,5.0,,,1.0,1.0,2.0,1.0,,,,3.0,4.0,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,26.0,20.0,9.0,3.0,11.0,13.0,9.0,13.0,4.0,,,7.0,,,87.0,37.0,6.5,8.0,0,,,,,4.0,,4.0,,1.0,,,,1.0,,,1.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,
10407415,away,Cercle Brugge,Louis Torres,torres-louis,L. Torres,M,,182,10,M,976277,EUR,988502400,D,29,29,False,19.0,12.0,4.0,1.0,4.0,7.0,8.0,14.0,1.0,1.0,,8.0,,,61.0,39.0,6.1,11.0,0,,,,2.0,5.0,2.0,2.0,,6.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0
10407415,away,Cercle Brugge,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,622,M,928033,EUR,905904000,M,14,14,False,37.0,28.0,1.0,1.0,6.0,8.0,22.0,33.0,4.0,,,10.0,,,90.0,54.0,7.0,15.0,2,,,,4.0,9.0,2.0,,,3.0,4.0,4.0,1.0,,,,,2.0,,,2.0,4.0,,,1.0,True,,,,,,,
10407415,away,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,205,M,783478,EUR,912384000,M,22,22,False,22.0,12.0,6.0,4.0,3.0,4.0,9.0,20.0,6.0,2.0,2.0,10.0,,,90.0,36.0,6.5,15.0,1,,,,2.0,10.0,3.0,,,,2.0,2.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,4.0,,,1.0,,,,,,,,
10407415,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,218,M,1002804,EUR,921542400,M,34,34,False,5.0,3.0,1.0,,,,3.0,5.0,6.0,1.0,,2.0,,,45.0,16.0,6.8,7.0,0,,,,,2.0,1.0,,,,4.0,2.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,328,M,362270,EUR,806716800,M,10,10,False,20.0,16.0,,,8.0,8.0,9.0,15.0,2.0,1.0,1.0,2.0,,,87.0,35.0,6.4,9.0,1,,,,3.0,8.0,1.0,,,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,,1.0,3.0,,,,,,,,
10407415,away,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,444,M,960114,EUR,954979200,M,23,23,False,27.0,15.0,2.0,1.0,3.0,4.0,12.0,24.0,10.0,2.0,2.0,5.0,,,90.0,45.0,7.8,14.0,3,,,,1.0,7.0,2.0,,,2.0,4.0,2.0,1.0,2.0,,,1.0,2.0,2.0,,1.0,3.0,,,,,1.0,1.0,1.0,,,,
10407415,away,Cercle Brugge,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7400,M,985823,EUR,904262400,F,36,36,False,13.0,8.0,1.0,,,1.0,8.0,12.0,7.0,,,1.0,,,90.0,20.0,6.5,9.0,0,,,bee18,,9.0,1.0,,,,,,3.0,3.0,,1.0,,6.0,4.0,,,1.0,,,1.0,,,,,,,,
10407415,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3470,M,862470,EUR,975542400,F,9,9,True,13.0,6.0,,,1.0,1.0,5.0,14.0,2.0,,,4.0,,,45.0,23.0,7.0,12.0,1,,,,2.0,6.0,,,,,2.0,2.0,2.0,,,,2.0,5.0,,,,,1.0,,1.0,,1.0,,,,,,
10407415,away,Cercle Brugge,Heitor,heitor,Heitor,D,5,174,194,M,974503,EUR,973382400,D,2,2,True,11.0,7.0,5.0,2.0,3.0,4.0,4.0,7.0,2.0,2.0,1.0,1.0,,,29.0,21.0,6.6,6.0,1,,,,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10407415,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,208,M,1191212,EUR,1027987200,M,66,66,True,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,8.0,4.0,6.6,2.0,0,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Aske Sampers,aske-sampers,A. Sampers,F,42,184,40,M,1046156,EUR,990316800,F,42,42,True,1.0,,,,,,,1.0,1.0,1.0,,,,,8.0,3.0,6.5,2.0,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,143,M,861071,EUR,841449600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Dimitar Velkovski,dimitar-velkovski,D. Velkovski,D,35,180,66,M,553494,EUR,790732800,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407415,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
