match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_totalContest,stat_wonContest,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside,stat_errorLeadToAShot
14062190,home,Eintracht Frankfurt,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3554,M,954061,EUR,1011484800,F,25,25,False,19.0,17.0,,,0.0,7.0,9.0,10.0,10.0,1.0,1.0,,,,90.0,27.0,6.1,6.0,0.0264859,25.925910627597,5.0,11.90625634299,,2,,-0.08,0.07,0.0,,,,,6.0,,,,,,,,,0.0562,,-0.21,,3.0,,,,,1.0,,,,,,,,1.0,,,,,2.0,2.0,,,,
14062190,home,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,30.0,28.0,2.0,2.0,0.0,13.0,13.0,15.0,17.0,,2.0,,,,33.0,36.0,6.7,3.0,0.0262176,69.017181862101,9.0,36.533509743945,,0,,-0.06,0.05,-0.08,,1.0,,,2.0,3.0,,,,,1.0,3.0,1.0,,1.0,,,,,,,3.0,,,,,18.410246851231,20.134569774395,1.0,1.0,,,Oscar Höjlund,,,,,,,,
14062190,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,7,7,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,1.0,,,,21.0,11.0,6.4,4.0,0.00220003,29.545919972995,5.0,23.107453956244,,0,,-0.15,0.1,-0.01,,2.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14062190,home,Eintracht Frankfurt,Ayoube Amaimouni-Echghouyab,amaimouni-echghouyab-ayoube,A. A. Echghouyab,F,29,178,1445,M,1898148,EUR,1101772800,F,29,29,True,6.0,5.0,,,0.0,,,5.0,6.0,,2.0,,,,21.0,19.0,6.6,9.0,0.103343,64.758973907757,7.0,42.591103211627,,1,,0.21,0.35,0.13,,4.0,1.0,,4.0,1.0,,,,,,1.0,1.0,0.0452,1.0,-0.29,,1.0,1.0,,,,2.0,0.353,,,10.284173477168,18.721037257588,1.0,,2.0,,,,,1.0,,,,,
14062190,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,12.0,9.0,6.5,3.0,0.00226554,10.46494210635,2.0,4.1331568801559,,0,,0.03,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,Jean Bahoya,,,,,,,,
14062190,home,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062190,home,Eintracht Frankfurt,Keita Kosugi,kosugi-keita,K. Kosugi,D,26,172,1309,M,1501641,EUR,1142640000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062190,home,Eintracht Frankfurt,Fousseny Doumbia,fousseny-doumbia,F. Doumbia,D,41,187,125,M,1403024,EUR,1109116800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062190,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062190,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fareschaibi28,,,,,,
14062190,away,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,28,28,False,29.0,23.0,7.0,1.0,0.0,23.0,25.0,,4.0,2.0,10.0,3.0,,,90.0,39.0,6.8,6.0,5.367e-05,26.501050798235,6.0,9.2421020519788,0.1839,0,-0.0959,0.09,0.02,-0.09,0.22,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,
14062190,away,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10345,M,1003339,EUR,1043798400,D,4,4,False,61.0,59.0,,,0.0,29.0,30.0,30.0,31.0,2.0,3.0,,,,90.0,71.0,6.9,6.0,0.0227782,265.98225450737,23.0,204.55421329404,,1,,-0.1,0.38,0.15,,2.0,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,0.0206,,-0.13,,,1.0,,,,,0.0544,,,40.627322123294,135.55296801568,5.0,,1.0,1.0,,,jarellquansah,,,,,,
14062190,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,85.0,81.0,6.0,4.0,0.0,50.0,52.0,31.0,33.0,4.0,1.0,,,,90.0,96.0,7.4,4.0,0.0148146,174.51471206705,25.0,94.478191969357,,0,,0.3,0.14,0.23,,,,3.0,1.0,4.0,,,,2.0,1.0,1.0,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,
14062190,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,107.0,95.0,6.0,,0.0,54.0,58.0,41.0,49.0,9.0,3.0,,,,90.0,136.0,7.1,13.0,0.0260461,214.59087966694,30.0,83.117423965716,,1,,0.26,0.12,-0.01,,1.0,,4.0,3.0,7.0,,1.0,1.0,,2.0,1.0,2.0,0.2008,1.0,-0.31,,,,,,,,,,,25.712869657348,26.173635609139,1.0,1.0,2.0,2.0,,,edmondtapsoba,,,,,1.0,
14062190,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,M,13,13,False,35.0,30.0,1.0,,0.0,9.0,10.0,21.0,25.0,3.0,5.0,,,,90.0,62.0,7.7,12.0,0.0267465,157.83803691245,19.0,77.297371507199,,2,,-0.61,0.28,0.21,,3.0,1.0,2.0,5.0,8.0,,,,,,4.0,2.0,0.1654,1.0,0.5,,,1.0,1.0,,2.0,1.0,0.1849,,1.0,14.2810401398,60.893871428663,3.0,,4.0,1.0,Arthur,,,,1.0,,,,
14062190,away,Bayer 04 Leverkusen,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,6,6,False,60.0,53.0,1.0,1.0,0.0,23.0,24.0,30.0,36.0,3.0,1.0,,,,64.0,75.0,6.7,9.0,0.0348178,87.677847060554,17.0,41.684861264379,,1,,0.03,0.12,-0.01,,,,1.0,5.0,4.0,,,1.0,,1.0,2.0,1.0,0.0365,,-0.04,,1.0,,,,1.0,,,,,,,,1.0,2.0,1.0,,,equifernandez,1.0,,,,,
14062190,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,136.0,129.0,5.0,3.0,0.0,63.0,67.0,66.0,69.0,1.0,2.0,,,,90.0,146.0,8.3,11.0,0.0565662,230.5661677386,31.0,49.541681765981,,1,,0.23,0.27,-0.05,,2.0,,,1.0,4.0,,,,,,2.0,1.0,0.4422,,0.51,,,1.0,1.0,,2.0,1.0,0.5669,,2.0,15.422340590213,15.466060422745,1.0,,,,,,AlexGarcia97,,,,,,
14062190,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,83.0,70.0,5.0,3.0,1.0,32.0,39.0,38.0,44.0,2.0,7.0,,,,90.0,107.0,6.8,19.0,0.081813,267.5957295805,32.0,127.75439421139,,1,,-0.26,0.4,-0.05,,2.0,,1.0,5.0,4.0,1.0,,,,2.0,1.0,,0.0231,2.0,-0.16,,1.0,,,,1.0,1.0,,,1.0,25.663832654087,73.815972879712,4.0,1.0,2.0,1.0,,,grimaldo35,2.0,1.0,,,1.0,
14062190,away,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,10,10,False,27.0,24.0,3.0,2.0,0.0,9.0,9.0,15.0,18.0,,3.0,,,,82.0,45.0,8.0,10.0,0.39488,49.860179198433,7.0,26.323340181704,,1,,0.28,0.04,0.17,,2.0,1.0,1.0,7.0,6.0,1.0,,,,,2.0,2.0,0.0731,1.0,0.52,,2.0,1.0,1.0,,1.0,3.0,0.5475,,2.0,,,,,3.0,1.0,,,MalikTillman8,1.0,,,,,
14062190,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,False,29.0,28.0,1.0,1.0,0.0,10.0,10.0,18.0,19.0,,1.0,,,,64.0,39.0,6.9,3.0,0.0170098,61.038702962952,9.0,9.4104648187607,,1,,-0.18,0.03,0.13,,1.0,,,1.0,6.0,,,,,,2.0,,0.0435,,-0.22,,,,,,,,,,2.0,,,,,2.0,2.0,,,,1.0,1.0,,,,
14062190,away,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189,10945,M,2029648,EUR,1153872000,F,35,35,False,11.0,10.0,,,1.0,8.0,9.0,2.0,2.0,3.0,2.0,,,,72.0,20.0,6.6,4.0,0.074999,8.6092326189847,2.0,-7.4188280501827,,0,,-0.21,-0.53,0.24,,,,1.0,5.0,3.0,,,,,,,1.0,,1.0,,,3.0,,,,,1.0,,,1.0,,,,,2.0,1.0,Christian,Kofane,,1.0,,,,1.0,
14062190,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,47.0,42.0,1.0,,0.0,21.0,23.0,21.0,24.0,1.0,5.0,,,,26.0,54.0,6.4,7.0,0.0216896,75.772529602856,11.0,9.9714173586624,,2,,0.1,0.02,-0.12,,,,,1.0,,,,1.0,,1.0,,,0.1444,1.0,-0.18,,,,,,,1.0,,,,,,,,1.0,,,,exepalaciosok,,1.0,,,,1.0
14062190,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,22.0,18.0,3.0,2.0,0.0,9.0,12.0,9.0,10.0,2.0,1.0,,,,26.0,27.0,6.7,6.0,0.0298011,29.049436979394,6.0,0.70420777671148,,0,,-0.2,0.01,0.22,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
14062190,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,18.0,7.0,6.4,1.0,0.00095108,10.870788195895,1.0,9.0096163180001,,0,,-0.05,0.02,0.13,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,p_shicky,,,,,,
14062190,away,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,19,19,True,3.0,3.0,,,1.0,,,3.0,3.0,1.0,,,,,8.0,5.0,7.0,,0.138214,35.186607826832,3.0,33.094050536652,,0,,0.08,0.3,0.15,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,23.491016948001,23.92908029992,1.0,,,,,,,,,,,,
14062190,away,Bayer 04 Leverkusen,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062190,away,Bayer 04 Leverkusen,Axel Tape,axel-tape,A. Tape,D,16,180,1730,M,1937795,EUR,1186704000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axel Tape,,,,,,,,
14062190,away,Bayer 04 Leverkusen,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59984,M,255239,EUR,678326400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LucasVaz91,,,,,,
14062190,away,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062190,away,Bayer 04 Leverkusen,Montrell Culbreath,montrell-culbreath,M. Culbreath,F,42,172,429,M,1568522,EUR,1188345600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montrell Culbreath,,,,,,,,
