match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_aerialWon,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
10388487,home,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,13,13,False,38.0,29.0,19.0,11.0,22.0,24.0,7.0,14.0,3.0,7.0,6.0,8.0,1.0,1.0,90.0,54.0,6.7,9.0,0.0,0.0,0.00178274,0,-1.1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,26,179,95,M,330689,EUR,761443200,D,27,27,False,27.0,16.0,3.0,,12.0,19.0,4.0,10.0,,5.0,,,,,90.0,51.0,6.2,17.0,0.0108,0.0,0.0141404,1,,Cédric,Brunner,2.0,2.0,7.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,4,189,842,M,24248,EUR,588384000,D,4,4,False,58.0,47.0,8.0,1.0,43.0,46.0,4.0,12.0,4.0,7.0,,,,,90.0,71.0,6.0,12.0,0.0,0.0,0.00457017,0,,,,,1.0,2.0,,,5.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,41,185,146,M,962577,EUR,952992000,D,41,41,False,61.0,54.0,6.0,3.0,49.0,50.0,5.0,11.0,4.0,5.0,,,,,90.0,75.0,6.2,8.0,0.0,0.0,0.0117287,0,,,,,3.0,5.0,,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Jere Uronen,jere-uronen,J. Uronen,D,21,177,224,M,138463,EUR,774057600,D,18,18,False,23.0,16.0,2.0,1.0,11.0,14.0,5.0,13.0,,2.0,,,,,45.0,33.0,5.8,13.0,0.0,0.0,0.00171012,0,,Jere,Uronen,4.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Danny Latza,danny-latza,D. Latza,M,46,180,38,M,40360,EUR,628992000,M,8,8,False,59.0,53.0,1.0,1.0,43.0,44.0,10.0,16.0,,6.0,,,,,90.0,71.0,6.5,9.0,0.0414,0.0,0.024067,1,,,,1.0,1.0,4.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,2.0,True,,,,,,,,,,,,
10388487,home,FC Schalke 04,Soichiro Kozuki,soichiro-kozuki,S. Kozuki,M,41,180,284,M,905353,EUR,977443200,M,38,38,False,10.0,7.0,2.0,1.0,2.0,2.0,6.0,10.0,2.0,1.0,,,,,80.0,28.0,7.1,9.0,0.4326,0.8014,0.0223008,2,,,,2.0,4.0,4.0,,,2.0,2.0,2.0,,,2.0,,3.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,
10388487,home,FC Schalke 04,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,6,6,False,14.0,13.0,2.0,1.0,9.0,10.0,4.0,4.0,1.0,4.0,,,,,45.0,21.0,6.3,1.0,0.0,0.0,0.0078537,0,,,,,5.0,5.0,,,,4.0,4.0,,,,4.0,,,,,,,1.0,,,,1.0,,,,,,
10388487,home,FC Schalke 04,Jordan Larsson,jordan-larsson,J. Larsson,M,11,175,1301,M,578380,EUR,866764800,M,7,7,False,11.0,9.0,1.0,1.0,4.0,5.0,5.0,6.0,,1.0,,,,,45.0,13.0,6.0,3.0,0.0,0.0,0.00671817,0,,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,M,11,11,False,20.0,15.0,,,,2.0,16.0,19.0,,2.0,,,,,90.0,37.0,6.1,11.0,0.0,0.0,0.0970857,0,,,,1.0,4.0,4.0,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,
10388487,home,FC Schalke 04,Michael Frey,michael-frey,M. Frey,F,99,189,394,M,134248,EUR,774576000,F,26,26,False,21.0,15.0,,,4.0,4.0,11.0,17.0,1.0,3.0,,,,,80.0,36.0,6.9,14.0,0.1718,0.0,0.02604,2,,,,,10.0,3.0,1.0,,,,,,4.0,1.0,,2.0,1.0,,6.0,,,4.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,
10388487,home,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,,183,65,M,88494,EUR,643680000,M,24,24,True,15.0,13.0,,,9.0,10.0,4.0,5.0,,7.0,,,,,45.0,23.0,6.4,3.0,0.0,0.0,0.00173998,0,,,,,4.0,3.0,,,1.0,1.0,,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,
10388487,home,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,23,23,True,17.0,11.0,2.0,1.0,5.0,8.0,6.0,9.0,1.0,3.0,,,,,45.0,36.0,6.4,14.0,0.0312,0.0,0.00512767,2,,,,,5.0,4.0,1.0,,1.0,,,1.0,2.0,,1.0,3.0,2.0,,4.0,,,1.0,1.0,,,1.0,,,,,,
10388487,home,FC Schalke 04,Andreas Ivan,andreas-ivan,A. Ivan,M,,178,36,M,253987,EUR,789696000,M,37,37,True,10.0,9.0,,,4.0,5.0,5.0,5.0,1.0,1.0,,,,,45.0,15.0,6.1,4.0,0.039,0.0,0.0024449,1,,,,,4.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
10388487,home,FC Schalke 04,Tobias Mohr,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,M,29,29,True,1.0,,,,,1.0,,,,,,,,,10.0,2.0,6.2,1.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10388487,home,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,,192,422,M,26231,EUR,573264000,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,10.0,5.0,6.5,1.0,0.0,0.0,0.0015249,0,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,
10388487,home,FC Schalke 04,Ralf Fährmann,ralf-fahrmann,R. Fährmann,G,,196,176,M,14113,EUR,591321600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Leo Greiml,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Marcin Kamiński,marcin-kaminski,M. Kamiński,D,35,191,675,M,73980,EUR,695433600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388487,home,FC Schalke 04,Kenan Karaman,kenan-karaman,K. Karaman,F,19,189,1025,M,168943,EUR,762825600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388487,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,49.0,46.0,6.0,4.0,43.0,44.0,3.0,5.0,,3.0,,,,,90.0,52.0,6.4,3.0,0.0,0.0,0.00041571,0,-0.1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388487,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,46.0,36.0,4.0,,15.0,20.0,21.0,27.0,2.0,7.0,,,,,90.0,78.0,7.7,14.0,0.1835,0.85,0.0747041,3,,,,1.0,5.0,6.0,,,3.0,5.0,4.0,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,
10388487,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,69.0,60.0,11.0,7.0,43.0,48.0,17.0,21.0,3.0,4.0,,,,,90.0,82.0,6.7,13.0,0.0733,0.0254,0.0104302,2,,,,,3.0,3.0,,,,,,1.0,,1.0,,1.0,,,,True,,1.0,1.0,1.0,,2.0,1.0,,,,,
10388487,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,False,70.0,62.0,6.0,2.0,43.0,44.0,19.0,26.0,5.0,5.0,,,,,90.0,82.0,7.1,11.0,0.0,0.0,0.0278102,0,,,,,2.0,4.0,,2.0,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,3.0,,,,,JGvardiol,
10388487,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,False,41.0,29.0,2.0,,13.0,16.0,17.0,27.0,1.0,2.0,,,,,85.0,57.0,6.8,17.0,0.0,0.0,0.0896235,0,,,,2.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,,,,,,2.0,,1.0,,,,,2.0,,2.0,,,,
10388487,away,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,False,39.0,38.0,2.0,2.0,18.0,19.0,20.0,22.0,2.0,4.0,,,,,77.0,53.0,6.8,5.0,0.4049,0.4334,0.144579,2,,,,2.0,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,3.0,,1.0,KonradLaimer,2.0
10388487,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,37.0,30.0,1.0,,17.0,18.0,13.0,19.0,1.0,8.0,,,,,85.0,47.0,6.6,8.0,0.0,0.0,0.016017,0,,,,,5.0,4.0,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,
10388487,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,M,17,17,False,45.0,41.0,2.0,1.0,10.0,11.0,34.0,38.0,1.0,7.0,,,,,71.0,67.0,7.3,11.0,0.0222,0.0299,0.177766,1,,,,4.0,8.0,6.0,,,,4.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,,1.0,,3.0,,,1.0,,,,2.0,,1.0,DomSzobo,
10388487,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,41.0,31.0,5.0,3.0,10.0,11.0,21.0,30.0,1.0,9.0,,,,,90.0,70.0,10.0,16.0,0.2909,0.7098,0.798239,5,,,,,4.0,13.0,1.0,,1.0,1.0,1.0,6.0,,1.0,,8.0,6.0,,3.0,,,1.0,2.0,2.0,1.0,,1.0,4.0,2.0,3.0,DaniOlmo,
10388487,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,False,34.0,24.0,,,8.0,10.0,16.0,24.0,,3.0,,,,,90.0,49.0,8.1,16.0,1.1189,1.6065,0.595563,5,,,,,6.0,5.0,,,,,,2.0,4.0,,,5.0,2.0,,3.0,,,,,5.0,2.0,1.0,2.0,1.0,,1.0,andresilva9,2.0
10388487,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,False,20.0,12.0,,,2.0,5.0,10.0,15.0,,,,,,,77.0,27.0,6.7,11.0,0.5816,0.5777,0.054347,2,,,,,3.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,timowerner,1.0
