match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_interceptionWon,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goals,stat_outfielderBlock,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
10408558,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,40.0,24.0,19.0,7.0,20.0,27.0,4.0,13.0,8.0,4.0,4.0,1.0,1.0,90.0,44.0,7.7,16.0,0.0,0.0,0.00094723,0,0.5114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408558,home,Real Sociedad,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,False,35.0,28.0,4.0,1.0,12.0,15.0,17.0,23.0,8.0,,,,,90.0,59.0,7.0,13.0,0.0202,0.0,0.0693661,1,,3.0,1.0,2.0,2.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408558,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,74.0,61.0,7.0,4.0,44.0,54.0,17.0,20.0,8.0,,,,,90.0,80.0,7.2,15.0,0.0,0.0,0.178749,0,,,,4.0,5.0,6.0,7.0,,,,,,1.0,2.0,2.0,1.0,,2.0,,lenormand_r,1.0,,,,,,,,,,,,,,,,
10408558,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,67.0,64.0,6.0,3.0,47.0,48.0,17.0,19.0,4.0,,,,,90.0,81.0,7.2,5.0,0.0141,0.0,0.00815358,1,,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10408558,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,False,48.0,33.0,8.0,2.0,14.0,17.0,19.0,32.0,5.0,,,,,90.0,69.0,6.7,21.0,0.0,0.0,0.0172989,0,,1.0,,1.0,1.0,4.0,5.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
10408558,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,48.0,39.0,2.0,,14.0,16.0,25.0,34.0,6.0,,,,,84.0,61.0,6.8,13.0,0.3915,0.1752,0.303499,1,,2.0,,3.0,2.0,7.0,4.0,2.0,,,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,
10408558,home,Real Sociedad,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,16,16,False,35.0,31.0,,,15.0,15.0,16.0,20.0,8.0,,,,,45.0,40.0,6.7,4.0,0.0,0.0,0.018153,0,,,,,,1.0,2.0,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10408558,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,74.0,59.0,5.0,3.0,23.0,27.0,36.0,48.0,5.0,,,,,90.0,89.0,7.4,19.0,0.0186,0.0,0.330433,1,,1.0,,5.0,6.0,8.0,9.0,,2.0,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,mikelmerino,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
10408558,home,Real Sociedad,David Silva,david-silva,D. Silva,M,,170,2751,,11781,EUR,505526400,M,21,21,False,60.0,55.0,,,19.0,20.0,36.0,40.0,5.0,,,,,84.0,70.0,7.0,9.0,0.0292,0.3198,0.314064,1,,,,,1.0,3.0,3.0,1.0,,3.0,1.0,,1.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
10408558,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,14.0,9.0,1.0,1.0,4.0,4.0,5.0,11.0,2.0,,,,,66.0,28.0,7.2,8.0,1.0405,1.7394,0.00510374,2,,1.0,,2.0,1.0,3.0,3.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,mikel10oyar,,,,1.0,2.0,,,,1.0,True,1.0,1.0,1.0,1.0,,,
