match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_goalAssist,stat_penaltyConceded
10407188,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,81,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407188,home,KV Kortrijk,Pape Habib Gueye,,,pape-habib-gueye,P. H. Gueye,F,77,188,358,M,880778,EUR,937785600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407188,away,KV Mechelen,Gaëtan Coucke,,,gaetan-coucke,G. Coucke,G,98,187,159,M,794989,EUR,910051200,G,1,1,False,28.0,16.0,19.0,7.0,10.0,10.0,6.0,18.0,,,13.0,2.0,2.0,1.0,1.0,90.0,41.0,6.8,12.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,
10407188,away,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7764,M,163199,EUR,795139200,D,5,5,False,25.0,15.0,7.0,2.0,6.0,8.0,9.0,18.0,4.0,1.0,2.0,,,,,89.0,43.0,7.8,14.0,1,2.0,,2.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,sandywalsh,1.0,
10407188,away,KV Mechelen,Jordi Vanlerberghe,,,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,143,M,284727,EUR,835833600,D,30,30,False,33.0,29.0,8.0,5.0,15.0,16.0,14.0,18.0,5.0,3.0,2.0,,,,,90.0,45.0,6.7,6.0,0,2.0,,6.0,,,,3.0,,6.0,5.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0
10407188,away,KV Mechelen,Thibault Peyre,,,thibault-peyre,T. Peyre,D,23,182,18,M,252141,EUR,718070400,D,23,23,False,40.0,32.0,8.0,5.0,17.0,20.0,15.0,20.0,3.0,,3.0,,,,,90.0,49.0,7.1,8.0,0,2.0,3.0,6.0,,,,3.0,2.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10407188,away,KV Mechelen,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,118,M,974203,EUR,914976000,D,18,18,False,44.0,39.0,6.0,3.0,19.0,21.0,20.0,23.0,5.0,1.0,5.0,,,,,90.0,59.0,6.6,6.0,0,2.0,1.0,1.0,,,,4.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10407188,away,KV Mechelen,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,121,M,192268,EUR,766454400,M,66,66,False,42.0,33.0,7.0,3.0,13.0,14.0,20.0,28.0,7.0,3.0,4.0,,,,,90.0,51.0,6.7,9.0,1,2.0,,6.0,,1.0,,,1.0,3.0,3.0,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
10407188,away,KV Mechelen,Alessio Da Cruz,,,alessio-da-cruz,A. D. Cruz,F,77,184,274,M,780206,EUR,853545600,M,22,22,False,31.0,24.0,1.0,1.0,8.0,10.0,17.0,22.0,2.0,,5.0,,,,,75.0,41.0,6.9,11.0,0,,3.0,6.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,
10407188,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,196,M,133164,EUR,764380800,M,16,16,False,64.0,52.0,4.0,2.0,15.0,16.0,38.0,51.0,2.0,1.0,13.0,,,,,90.0,84.0,9.3,21.0,3,,,3.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,True,2.0,,1.0,,,,1.0,
10407188,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,137,M,58917,EUR,688003200,F,7,7,False,36.0,33.0,1.0,1.0,10.0,10.0,24.0,29.0,3.0,1.0,3.0,,,,,75.0,53.0,7.9,10.0,2,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,3.0,4.0,1.0,,,,,1.0,,,,,,,
10407188,away,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185,143,M,848680,EUR,878428800,F,9,9,False,16.0,8.0,2.0,,,1.0,8.0,15.0,4.0,,2.0,,,,,89.0,27.0,6.7,14.0,0,,,2.0,,,,,,,,2.0,1.0,2.0,,2.0,,4.0,,1.0,1.0,,,,1.0,,,,,1.0,
10407188,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,279,M,149796,EUR,780883200,F,11,11,False,18.0,15.0,1.0,1.0,2.0,2.0,13.0,17.0,3.0,1.0,2.0,,,,,63.0,38.0,6.9,6.0,1,1.0,,3.0,,,1.0,3.0,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,
10407188,away,KV Mechelen,David Bates,,,david-bates,D. Bates,D,4,193,94,M,839675,EUR,844473600,D,27,27,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,,27.0,12.0,7.2,2.0,1,,1.0,3.0,,1.0,,2.0,1.0,2.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,
10407188,away,KV Mechelen,Boli Bolingoli,,,boli-bolingoli,B. Bolingoli,D,5,180,130,M,333301,EUR,804556800,D,21,21,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,,15.0,12.0,6.6,1.0,0,,,2.0,,,,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10407188,away,KV Mechelen,Yonas Malede,Yonas,Malede,yonas-malede,Y. Malede,F,15,188,71,M,921826,EUR,942537600,F,10,10,True,2.0,2.0,,,,,2.0,2.0,4.0,,1.0,,,,,15.0,9.0,6.6,2.0,1,2.0,,2.0,,,,,,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,
10407188,away,KV Mechelen,Jannes Van Hecke,,,jannes-van-hecke,J. V. Hecke,M,78,175,67,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407188,away,KV Mechelen,Jorge Hernandez,,,jorge-hernandez,J. Hernandez,M,10,170,56,M,1025298,EUR,973641600,M,8,8,True,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407188,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,93,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407188,away,KV Mechelen,Dries Wouters,,,dries-wouters,D. Wouters,D,5,189,34,M,339269,EUR,854409600,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
