match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,player_sofascoreId,stat_goals
12117216,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,20.0,16.0,8.0,4.0,0.0,14.0,14.0,2.0,6.0,1.0,9.0,1.0,3.0,5.0,1.0,90.0,32.0,7.5,4.0,0.00044114,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,False,17.0,12.0,2.0,,0.0,8.0,12.0,6.0,11.0,1.0,2.0,,,,,61.0,37.0,6.7,14.0,0.0987731,0,,,,6.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,57.0,52.0,5.0,3.0,0.0,29.0,29.0,23.0,28.0,3.0,2.0,,,,,90.0,63.0,6.6,6.0,0.0104842,0,,,,,,2.0,3.0,8.0,3.0,2.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,
12117216,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,51.0,42.0,9.0,5.0,0.0,26.0,27.0,16.0,25.0,6.0,2.0,,,,,90.0,65.0,6.9,12.0,0.00992778,0,,,,1.0,,3.0,5.0,4.0,6.0,,1.0,1.0,1.0,,,2.0,,True,,,,,,,,,,,,,,,
12117216,home,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,53.0,40.0,8.0,1.0,0.0,19.0,20.0,22.0,37.0,1.0,5.0,,,,,90.0,76.0,6.9,19.0,0.0227803,1,,,,4.0,1.0,1.0,1.0,2.0,3.0,,,1.0,1.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,0.0278,,,,,,,,,,
12117216,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,33.0,26.0,2.0,1.0,0.0,7.0,7.0,20.0,27.0,1.0,1.0,,,,,90.0,46.0,7.2,10.0,0.0925851,4,,,,1.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,1.0,,,1.0,0.2355,2.0,2.0,0.5644,,,,,,,
12117216,home,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,34.0,29.0,1.0,1.0,0.0,13.0,16.0,16.0,18.0,2.0,8.0,,,,,90.0,45.0,7.2,8.0,0.0169868,0,,,,,,2.0,4.0,2.0,7.0,,,3.0,3.0,,,2.0,,,,,,3.0,,,,,,,,,,,
12117216,home,Vitória,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,36,36,False,23.0,17.0,4.0,4.0,0.0,8.0,10.0,13.0,22.0,,3.0,,,,,77.0,42.0,7.0,15.0,0.143888,1,,,,9.0,4.0,,2.0,4.0,4.0,,2.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,0.0514,,,,2.0,1.0,,,,,
12117216,home,Vitória,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,96,96,False,13.0,10.0,,,0.0,5.0,5.0,5.0,8.0,,5.0,,,,,72.0,32.0,6.8,12.0,0.204793,5,,,,,,2.0,,6.0,4.0,1.0,1.0,2.0,5.0,,,,,,2.0,,2.0,2.0,0.2904,2.0,1.0,0.0779,2.0,,,,,,
12117216,home,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,18.0,13.0,,,0.0,4.0,5.0,9.0,13.0,,2.0,,,,,72.0,36.0,7.5,10.0,0.0464861,6,,,,,,1.0,2.0,3.0,5.0,,2.0,1.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,0.3735,3.0,1.0,0.0703,,,,,,,
12117216,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,F,11,11,False,19.0,16.0,2.0,2.0,0.0,2.0,3.0,15.0,19.0,1.0,5.0,,,,,61.0,35.0,7.0,9.0,0.0451704,2,,,,3.0,1.0,1.0,1.0,8.0,5.0,1.0,2.0,,,1.0,,,2.0,,4.0,2.0,1.0,,0.0747,,1.0,0.0746,2.0,,,,,,
12117216,home,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,True,12.0,10.0,3.0,2.0,0.0,2.0,2.0,9.0,12.0,1.0,1.0,,,,,29.0,28.0,6.7,10.0,0.0604954,0,,,,2.0,1.0,1.0,1.0,4.0,4.0,2.0,,,1.0,,,1.0,,,3.0,2.0,,,,,,,1.0,,,,,,
12117216,home,Vitória,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,863283,EUR,873590400,F,7,7,True,8.0,8.0,,,0.0,1.0,1.0,8.0,11.0,,2.0,,,,,29.0,18.0,6.5,5.0,0.0507055,2,,,,4.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,0.3132,2.0,,,,,1.0,1.0,,,
12117216,home,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,18.0,7.0,6.9,3.0,0.158712,0,,Janderson,,,,4.0,2.0,4.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,
12117216,home,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,,1.0,,,,,18.0,13.0,6.5,3.0,0.0647175,0,,,,1.0,1.0,,,3.0,2.0,,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
12117216,home,Vitória,Everaldo,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,5.0,5.0,,,0.0,,,5.0,7.0,,,,,,,13.0,13.0,6.5,5.0,0.00231392,0,,,,2.0,,,,3.0,2.0,,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,
12117216,home,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,José Breno,jose-breno,J. Breno,M,55,176,90,M,1896090,EUR,1086480000,M,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,José Breno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Pablo Santos,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,Leo Naldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,home,Vitória,Lawan,lawan-kennyd-gabriel,Lawan,F,63,180,84,M,1587979,EUR,1116979200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,Lawan Kennyd,Gabriel Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,24.0,17.0,9.0,3.0,0.0,15.0,16.0,2.0,8.0,1.0,6.0,1.0,2.0,5.0,,90.0,35.0,8.1,7.0,0.00035474,0,0.7872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leocjardim,
12117216,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,46.0,38.0,6.0,2.0,0.0,23.0,24.0,16.0,24.0,3.0,4.0,,,,,90.0,74.0,7.4,13.0,0.075711,0,,,,2.0,1.0,1.0,1.0,6.0,9.0,2.0,1.0,7.0,,1.0,1.0,2.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,
12117216,away,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,70.0,62.0,8.0,4.0,0.0,37.0,41.0,25.0,29.0,6.0,3.0,,,,,90.0,84.0,8.3,8.0,0.0146353,1,,,,,,3.0,3.0,3.0,6.0,,,2.0,,,1.0,1.0,,,,,,2.0,0.0867,,1.0,0.2974,1.0,,,,,,1.0
12117216,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,False,70.0,56.0,15.0,8.0,0.0,43.0,46.0,13.0,24.0,11.0,4.0,,,,,90.0,90.0,7.7,14.0,0.00785215,0,,,,,,3.0,6.0,3.0,7.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
12117216,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,36.0,30.0,4.0,,0.0,22.0,24.0,9.0,17.0,4.0,4.0,,,,,90.0,57.0,7.0,14.0,0.0401909,0,,,,5.0,1.0,,1.0,2.0,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12117216,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,48.0,35.0,7.0,6.0,0.0,16.0,17.0,19.0,32.0,1.0,3.0,,,,,76.0,56.0,6.9,15.0,0.0108223,1,,,,1.0,,2.0,,6.0,2.0,1.0,,2.0,,1.0,,,2.0,,1.0,,,1.0,0.0246,,1.0,0.2159,,,,,,,
12117216,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,False,51.0,45.0,3.0,2.0,0.0,23.0,25.0,22.0,27.0,2.0,4.0,,,,,90.0,66.0,7.5,9.0,0.0154277,1,,,,1.0,,,4.0,2.0,9.0,1.0,1.0,3.0,1.0,2.0,,2.0,,,1.0,1.0,,1.0,0.0385,1.0,,,1.0,,,,,,
12117216,away,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174,618,M,1082956,EUR,967161600,M,17,17,False,16.0,11.0,2.0,1.0,0.0,6.0,7.0,5.0,10.0,,1.0,,,,,45.0,31.0,6.8,10.0,0.00337693,1,,Emerson Rodríguez,,1.0,,1.0,1.0,5.0,6.0,1.0,2.0,2.0,,,,,,,4.0,3.0,1.0,2.0,0.0974,,,,,,,,,,
12117216,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,M,77,77,False,7.0,6.0,2.0,2.0,0.0,3.0,3.0,3.0,5.0,3.0,1.0,,,,,45.0,17.0,7.0,3.0,0.00177629,1,,Rayan,,1.0,,,,,2.0,,,1.0,,,1.0,,,,,,,1.0,0.0161,,1.0,0.0154,1.0,,,,,,
12117216,away,Vasco da Gama,David,david,David,M,7,179,2160,M,840291,EUR,813888000,M,7,7,False,13.0,10.0,2.0,,0.0,5.0,6.0,5.0,7.0,,9.0,,,,,63.0,19.0,6.5,5.0,0.0151391,0,,,,,,1.0,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,
12117216,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,18.0,10.0,,,0.0,3.0,3.0,7.0,15.0,3.0,,,,,,90.0,28.0,7.1,10.0,0.00521841,2,,,,,,8.0,4.0,9.0,7.0,,,,1.0,,,,1.0,True,,,,,0.0625,,2.0,0.1298,3.0,,,,,pablovegetti,
12117216,away,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,M,10,10,True,17.0,15.0,1.0,1.0,1.0,6.0,7.0,10.0,14.0,,3.0,,,,,45.0,27.0,7.2,6.0,0.0651204,1,,,,4.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,2.0,,1.0,1.0,,2.0,2.0,,,0.0187,1.0,,,,,,,,payet27,
12117216,away,Vasco da Gama,Jean Meneses,jean-meneses,J. Meneses,M,16,163,1064,M,818816,EUR,732240000,M,21,21,True,14.0,14.0,,,0.0,6.0,6.0,8.0,9.0,1.0,1.0,,,,,45.0,26.0,6.5,5.0,0.0183257,0,,,,1.0,,1.0,,6.0,4.0,2.0,1.0,3.0,1.0,,,,,,2.0,,,2.0,,,,,1.0,,,,,,
12117216,away,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170,995,M,1589416,EUR,1111017600,M,66,66,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,,,,27.0,14.0,6.8,2.0,0.00069468,1,,Leandro Viana,da Silva Gama,,,2.0,,5.0,2.0,1.0,,1.0,,,,,1.0,,2.0,1.0,,1.0,0.0414,,1.0,0.1414,,,,,,,
12117216,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,4.0,,,,,14.0,8.0,6.6,1.0,0.00055464,0,,Matheus Carvalho,,,,,,1.0,2.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,
12117216,away,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117216,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
