match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wasFouled,stat_shotOffTarget,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11407469,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,35.0,28.0,15.0,8.0,1.0,24.0,24.0,4.0,11.0,1.0,4.0,1.0,2.0,2.0,90.0,41.0,7.1,8.0,0.00207397,1.0,0,-0.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407469,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,43.0,36.0,6.0,1.0,,22.0,25.0,14.0,19.0,,7.0,,,,90.0,64.0,6.7,10.0,0.00568591,,0,,True,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11407469,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,63.0,55.0,5.0,2.0,,43.0,50.0,12.0,13.0,,5.0,,,,90.0,73.0,7.6,9.0,0.00723072,1.0,1,,,,2.0,4.0,,1.0,,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3797,0.615,,,,,,,,,,,,,
11407469,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,50.0,47.0,7.0,7.0,,26.0,27.0,22.0,29.0,,8.0,,,,90.0,69.0,7.7,8.0,0.0753299,1.0,0,,,6.0,1.0,5.0,,2.0,2.0,2.0,3.0,2.0,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,
11407469,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,42,42,False,27.0,23.0,5.0,4.0,,14.0,16.0,9.0,16.0,,3.0,1.0,,,90.0,50.0,6.9,11.0,0.0103838,2.0,1,,,5.0,3.0,5.0,3.0,,,1.0,1.0,4.0,1.0,1.0,,,,,,0.0274,,,1.0,1.0,,,,,,,,,,
11407469,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,False,33.0,32.0,,,,11.0,12.0,21.0,21.0,,8.0,1.0,,,79.0,40.0,7.0,3.0,0.0240972,,0,,,,5.0,4.0,,1.0,1.0,,,2.0,2.0,,,,,,3.0,,,,1.0,,1.0,1.0,,,,,,,,
11407469,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,47.0,45.0,3.0,3.0,,24.0,25.0,21.0,24.0,,4.0,1.0,,,79.0,58.0,7.0,7.0,0.0204318,,1,,,2.0,4.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,0.1183,,,,1.0,1.0,1.0,,,,,,,,
11407469,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,17.0,17.0,,,,6.0,6.0,11.0,12.0,,3.0,2.0,,,90.0,31.0,6.6,5.0,0.0175584,,1,,,1.0,4.0,2.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,,0.0235,,,,,1.0,1.0,1.0,1.0,,,,,,
11407469,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,False,28.0,19.0,4.0,2.0,,10.0,13.0,9.0,16.0,,5.0,3.0,,,64.0,52.0,6.9,21.0,0.00790071,,4,,,1.0,10.0,5.0,,7.0,2.0,,,3.0,1.0,,,,1.0,,1.0,0.2042,,,,2.0,1.0,3.0,2.0,,,,,,,
11407469,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,15,15,False,11.0,8.0,,,1.0,4.0,5.0,4.0,7.0,1.0,2.0,3.0,,,85.0,27.0,8.3,9.0,0.348309,2.0,1,,,1.0,6.0,7.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,2.0,0.1606,0.0798,,2.0,,3.0,1.0,,,,,,,,
