match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_challengeLost,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle,stat_outfielderBlock
14824794,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,16.0,16.0,4.0,4.0,0.0,15.0,15.0,1.0,1.0,2.0,90.0,19.0,6.8,0.00010591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14824794,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,52.0,43.0,6.0,3.0,0.0,20.0,21.0,23.0,31.0,4.0,90.0,73.0,7.2,0.0283233,0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14824794,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,72.0,69.0,4.0,3.0,0.0,58.0,59.0,11.0,13.0,3.0,90.0,80.0,7.0,0.0044408,0,,1.0,3.0,,2.0,,,1.0,,4.0,ThiagoSilva,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14824794,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,71.0,63.0,7.0,3.0,0.0,46.0,50.0,17.0,21.0,5.0,90.0,77.0,7.3,0.0111646,1,,,2.0,,2.0,1.0,,,,8.0,,,,1.0,1.0,,1.0,1.0,1.0,0.0476,1.0,,,,,,,,,,,,,,,,
14824794,home,Fluminense,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,52.0,43.0,5.0,2.0,0.0,17.0,19.0,26.0,33.0,4.0,90.0,85.0,8.5,0.384855,1,7.0,4.0,8.0,1.0,2.0,2.0,1.0,,1.0,18.0,,,2.0,5.0,1.0,1.0,,,,0.0412,2.0,2.0,1.0,1.0,0.1567,,,,,,,,,,,,
14824794,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,29.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,15.0,2.0,45.0,35.0,6.9,0.0369803,0,,1.0,2.0,,1.0,1.0,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14824794,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,60.0,54.0,2.0,2.0,0.0,29.0,32.0,25.0,28.0,4.0,90.0,70.0,6.9,0.0572522,0,,3.0,1.0,,,,,1.0,2.0,8.0,,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
14824794,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,31.0,25.0,,,0.0,8.0,9.0,17.0,22.0,5.0,76.0,52.0,7.2,0.0402067,3,4.0,5.0,6.0,,,1.0,1.0,,1.0,13.0,,,1.0,,,3.0,,1.0,,0.2095,,1.0,,,,5.0,2.0,2.0,1.0,,,,,,,,
14824794,home,Fluminense,Luciano Acosta,,,luciano-acosta,L. F. Acosta,M,32,160,3376,M,548030,EUR,770342400,M,32,32,False,65.0,49.0,4.0,2.0,0.0,12.0,13.0,37.0,52.0,4.0,89.0,85.0,6.9,0.297932,1,2.0,8.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,27.0,,,,,,2.0,,1.0,,0.0955,3.0,,,,,5.0,2.0,,,,,,,,,,
14824794,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,15.0,14.0,,,0.0,5.0,5.0,9.0,10.0,1.0,65.0,18.0,6.3,0.0113102,0,,5.0,,,,,,2.0,3.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
