match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_keyPass,stat_bigChanceCreated,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_penaltyWon,captain,stat_challengeLost,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_hitWoodwork
10408279,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,False,15.0,13.0,6.0,4.0,11.0,12.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,90.0,26.0,6.6,3.0,0.0,0.0,0.00062911,0,-1.2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,15.0,14.0,,,4.0,4.0,10.0,13.0,1.0,1.0,,,,,55.0,32.0,6.7,4.0,0.0,0.0,0.00859351,0,,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,23,23,False,55.0,42.0,7.0,3.0,12.0,14.0,30.0,41.0,,6.0,,,,,90.0,66.0,6.6,17.0,0.2556,0.2518,0.033001,2,,,4.0,3.0,,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,False,25.0,23.0,2.0,2.0,8.0,9.0,15.0,16.0,1.0,2.0,,,,,45.0,28.0,6.4,2.0,0.0,0.0,0.0110592,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,57.0,48.0,2.0,,18.0,20.0,31.0,38.0,1.0,5.0,,,,,90.0,78.0,6.8,13.0,0.1835,0.0368,0.394589,2,,1.0,4.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408279,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,36.0,28.0,9.0,4.0,9.0,12.0,21.0,36.0,1.0,11.0,,,,,78.0,59.0,6.7,20.0,0.0,0.0,0.175864,0,,12.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10408279,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,24.0,22.0,1.0,1.0,1.0,1.0,21.0,28.0,,2.0,,,,,78.0,40.0,7.3,9.0,0.2091,0.5281,0.117751,4,,5.0,5.0,3.0,1.0,,1.0,,,,2.0,,,2.0,3.0,,2.0,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,
10408279,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,56.0,49.0,3.0,2.0,9.0,9.0,41.0,50.0,,5.0,,,,,90.0,76.0,6.9,12.0,0.3313,0.0,0.361093,4,,3.0,7.0,6.0,4.0,,1.0,1.0,1.0,,2.0,,,,6.0,1.0,,3.0,,1.0,,,,1.0,,1.0,,True,2.0,,,,,,,,
10408279,home,Espanyol,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,False,36.0,29.0,2.0,,2.0,4.0,29.0,39.0,,3.0,,,,,55.0,47.0,7.0,12.0,0.0,0.0,0.186167,0,,7.0,3.0,1.0,1.0,,,,,,2.0,,,,2.0,,,,,2.0,,4.0,1.0,,1.0,,,,1.0,,,,,,,,
10408279,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,19.0,12.0,1.0,1.0,6.0,7.0,6.0,12.0,1.0,2.0,,,,,90.0,30.0,7.0,8.0,1.2239,1.5399,0.0412157,6,,,8.0,,,,,1.0,1.0,1.0,1.0,,,6.0,6.0,,5.0,1.0,1.0,,2.0,1.0,,1.0,5.0,,,,,joselumato,3.0,,,,,,
10408279,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,F,21,21,False,51.0,47.0,1.0,1.0,6.0,6.0,43.0,49.0,,5.0,,,,,90.0,76.0,7.2,15.0,0.2942,0.3485,0.166173,5,,4.0,3.0,3.0,,,1.0,2.0,1.0,1.0,,,,1.0,10.0,4.0,2.0,2.0,,2.0,,4.0,,1.0,,1.0,,,2.0,,,,,,,,
10408279,home,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,,,,,,45.0,10.0,6.8,2.0,0.3313,0.878,0.0498316,1,,,1.0,,,,,1.0,1.0,,,,,,4.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,2.0,,,,,,,,
10408279,home,Espanyol,Aleix Vidal,aleix-vidal,A. Vidal,D,,178,364,,41218,EUR,619660800,D,22,22,True,17.0,14.0,3.0,3.0,3.0,5.0,14.0,20.0,1.0,3.0,,,,,35.0,30.0,8.3,9.0,0.0,0.0,0.311512,0,,8.0,,,,,,,,,,,,,1.0,,,,,3.0,,5.0,2.0,1.0,,,,,,,,2.0,,,,,
10408279,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,True,13.0,10.0,,,2.0,2.0,9.0,16.0,,2.0,,,,,35.0,31.0,7.5,12.0,0.2949,0.152,0.341626,2,,5.0,4.0,4.0,2.0,,2.0,1.0,,1.0,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,
10408279,home,Espanyol,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,10.0,10.0,,,4.0,4.0,6.0,6.0,,,,,,,12.0,17.0,6.4,2.0,0.0,0.0,0.106791,0,,,1.0,3.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,12.0,3.0,6.4,1.0,0.0,0.0,0.0080672,0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,braithwaite,1.0,,,,,,
10408279,home,Espanyol,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408279,home,Espanyol,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
