match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_bigChanceMissed,stat_accurateCross,stat_dispossessed,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_challengeLost,stat_lastManTackle,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12501502,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,False,35.0,30.0,2.0,1.0,0.0,15.0,17.0,16.0,25.0,2.0,3.0,,,,85.0,56.0,7.5,12.0,0.0427242,3,,giacomo.raspadori,,7.0,,6.0,1.0,2.0,3.0,3.0,,,1.0,1.0,0.1038,,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,
12501502,home,Napoli,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,13.0,13.0,,,0.0,8.0,8.0,5.0,5.0,,2.0,,,,29.0,24.0,6.4,5.0,0.00420603,2,,davidneres,,,,3.0,2.0,,2.0,,,1.0,3.0,1.0,0.6563,0.2144,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
12501502,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,14.0,7.0,6.6,2.0,0.00154968,0,,simeonegiovanni,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
12501502,home,Napoli,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,15,15,True,6.0,5.0,,,0.0,4.0,4.0,2.0,3.0,,,,,,11.0,7.0,6.5,1.0,0.00213813,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12501502,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,11.0,6.0,6.6,1.0,0.00020629,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12501502,home,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,11.0,3.0,6.5,,0.00373307,0,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,
12501502,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,True,,,,,,,,,,,,,,,,,,,,0,,StanLobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,home,Napoli,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,noah.arinze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,False,25.0,12.0,17.0,4.0,0.0,9.0,12.0,3.0,13.0,5.0,4.0,4.0,4.0,5.0,82.0,37.0,7.4,13.0,0.00017549,0,0.2923,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12501502,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,30.0,25.0,3.0,2.0,0.0,16.0,17.0,10.0,17.0,4.0,4.0,,,,90.0,51.0,6.5,12.0,0.0140659,0,,,,4.0,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,2.0,,1.0,,,,,1.0,,,,,,2.0,,,,
12501502,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,29.0,29.0,1.0,1.0,0.0,20.0,20.0,9.0,9.0,4.0,7.0,,,,90.0,47.0,7.5,,0.0032419,1,,yerrymina,,,2.0,10.0,,4.0,,,,,4.0,3.0,0.0277,,,1.0,4.0,,3.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,
12501502,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,35.0,30.0,5.0,1.0,0.0,19.0,20.0,11.0,15.0,5.0,4.0,,,,90.0,46.0,6.9,6.0,0.00219595,0,,,,,,2.0,,,,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
12501502,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,12.0,12.0,,,0.0,9.0,9.0,3.0,5.0,,1.0,,,,57.0,21.0,6.3,5.0,0.00284391,1,,,,2.0,,,1.0,,1.0,,,,,,0.035,,,,3.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,
12501502,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,26.0,22.0,1.0,,0.0,11.0,13.0,11.0,13.0,3.0,3.0,,,,90.0,35.0,6.3,7.0,0.00854732,0,,,,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,2.0,4.0,,,,,1.0,,,,,,,,,,,,
12501502,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,33.0,28.0,2.0,,0.0,19.0,20.0,9.0,13.0,2.0,2.0,,,,57.0,41.0,6.5,5.0,0.00730881,0,,,,,,2.0,,,,,,,2.0,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,
12501502,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,25.0,16.0,3.0,1.0,0.0,4.0,7.0,12.0,18.0,1.0,4.0,,,,90.0,32.0,6.5,11.0,0.01533,1,,,True,,3.0,5.0,,1.0,1.0,,,1.0,1.0,1.0,0.0314,0.1721,1.0,1.0,7.0,,,,,3.0,,,1.0,,,,,1.0,,,,
12501502,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,17.0,14.0,1.0,,0.0,8.0,9.0,6.0,9.0,1.0,1.0,,,,74.0,29.0,6.1,8.0,0.00161062,0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,
12501502,away,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,13.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,9.0,2.0,1.0,,,,90.0,26.0,6.4,8.0,0.010011,0,,,,,2.0,3.0,4.0,1.0,1.0,,,,,,,,,5.0,10.0,,,,,2.0,,,2.0,,,,,,,,,
12501502,away,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,F,10,10,False,11.0,6.0,,,0.0,4.0,5.0,2.0,8.0,,1.0,,,,57.0,15.0,6.6,7.0,0.00056197,0,,,,2.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,,2.0,,,,33.0,12.0,6.5,1.0,0.00091903,0,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,2.0,,,,,,José,Luis Palomino,1.0,,,,
12501502,away,Cagliari,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,21.0,18.0,4.0,2.0,0.0,8.0,8.0,11.0,16.0,,1.0,,,,33.0,29.0,6.9,6.0,0.0965872,1,,,,3.0,,1.0,1.0,,1.0,1.0,,,,,0.0173,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
12501502,away,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,33.0,8.0,6.5,6.0,0.00056836,0,,,,,1.0,1.0,5.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,
12501502,away,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,16.0,8.0,6.5,2.0,0.00042886,0,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,8.0,2.0,6.8,,2.32e-06,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12501502,away,Cagliari,Velizar-Iliya Iliev,iliev-velizar-iliya,V. Iliev,G,31,194,139,M,1137731,EUR,1121817600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Andrea Cogoni,andrea-cogoni,A. Cogoni,D,13,188,37,M,1397343,EUR,1151971200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Nicola Pintus,nicola-pintus,N. Pintus,D,6,189,78,M,1137733,EUR,1116979200,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Florinel Coman,florinel-coman,F. Coman,M,7,182,5227,M,794254,EUR,892166400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501502,away,Cagliari,Alessandro Vinciguerra,vinciguerra-alessandro,A. Vinciguerra,F,22,167,128,M,1122805,EUR,1124323200,F,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
