match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_errorLeadToAGoal,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_errorLeadToAShot
14064511,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189.0,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,27.0,23.0,6.0,3.0,0.0,22.0,23.0,1.0,4.0,2.0,12.0,1.0,3.0,4.0,4.0,4.0,90.0,41.0,6.6,4.0,0.00123951,0.0372,0,-0.4832,0.03,0.01,-0.11,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183.0,3561,M,,839493,EUR,823996800,D,62,62,False,15.0,9.0,2.0,,0.0,4.0,5.0,5.0,10.0,3.0,,,,,,,45.0,33.0,6.4,12.0,0.0502647,,0,,0.01,-0.18,-0.1,,1.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183.0,1100,M,,1131448,EUR,1041465600,D,4,4,False,85.0,79.0,4.0,1.0,0.0,44.0,46.0,35.0,39.0,4.0,7.0,,,,,,90.0,93.0,6.6,8.0,0.155255,,0,,0.35,0.15,-0.39,,,,2.0,6.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,,,,3.0,2.0,,,,,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188.0,25735,M,nayefaguard,877102,EUR,828144000,D,21,21,False,118.0,114.0,4.0,2.0,0.0,78.0,79.0,36.0,39.0,6.0,7.0,,,,,,90.0,131.0,7.1,5.0,0.0168281,,0,,0.31,0.23,-0.03,,,,1.0,2.0,4.0,,,,2.0,2.0,1.0,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176.0,2398,M,,155997,EUR,775872000,D,33,33,False,84.0,78.0,5.0,2.0,1.0,27.0,27.0,51.0,57.0,1.0,3.0,,,,,,90.0,106.0,7.1,11.0,0.0682215,,0,,0.26,0.16,-0.27,,4.0,,,2.0,5.0,,1.0,,4.0,3.0,,,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4706,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,False,33.0,30.0,2.0,2.0,0.0,13.0,15.0,17.0,18.0,,2.0,,,,,,45.0,38.0,6.8,4.0,0.030659,,0,,0.16,0.13,-0.05,,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,76.0,67.0,5.0,3.0,0.0,21.0,23.0,46.0,53.0,1.0,9.0,,,,,,90.0,94.0,6.9,13.0,0.0367636,,1,,-0.01,0.25,-0.15,,,,1.0,7.0,8.0,3.0,1.0,1.0,4.0,3.0,,1.0,1.0,,,,2.0,2.0,,,,,True,1.0,0.0281,0.0749,0.01,,,,,,,
14064511,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,38.0,25.0,5.0,2.0,0.0,10.0,11.0,15.0,27.0,,1.0,,,,,,90.0,57.0,6.0,23.0,0.0309189,,3,,-0.07,0.09,-0.13,,3.0,,,5.0,2.0,1.0,3.0,1.0,,,4.0,1.0,2.0,,,,,,,,,,,1.0,0.2492,0.0542,-0.15,2.0,,,,,,
14064511,home,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168.0,3430,M,,867441,EUR,967680000,M,8,8,False,22.0,16.0,1.0,,0.0,5.0,5.0,11.0,17.0,,1.0,,,,,,45.0,25.0,6.3,8.0,0.0438138,,1,,-0.01,0.08,-0.12,,1.0,,,4.0,,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,1.0,0.0401,0.3601,0.11,,,,,,,
14064511,home,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168.0,12542,M,,981815,EUR,962150400,M,14,14,False,50.0,42.0,2.0,1.0,0.0,8.0,8.0,34.0,42.0,1.0,8.0,,,,,,76.0,62.0,6.4,12.0,0.0349074,,2,,0.0,0.28,-0.13,,,,,3.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,1.0,2.0,,1.0,,,,1.0,0.1294,0.0989,-0.41,,1.0,,,,,
14064511,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49773,M,Auba,51498,EUR,614131200,F,97,97,False,21.0,20.0,1.0,1.0,1.0,4.0,4.0,16.0,17.0,,3.0,,,,,,90.0,33.0,7.1,6.0,0.297384,,2,,0.26,0.45,0.13,,2.0,,,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,3.0,,,,,,1.0,,,,,0.3033,,-0.58,2.0,,1.0,1.0,,,
14064511,home,Olympique de Marseille,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186.0,10877,M,benpavard21,787505,EUR,827971200,D,28,28,True,22.0,21.0,1.0,,0.0,8.0,8.0,13.0,14.0,3.0,1.0,,,,,,45.0,30.0,6.5,2.0,0.00441695,,0,,0.02,0.03,-0.02,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14064511,home,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187.0,5045,M,,891829,EUR,974764800,M,17,17,True,26.0,25.0,2.0,2.0,0.0,8.0,8.0,17.0,18.0,,5.0,,,,,,45.0,34.0,6.7,3.0,0.0238034,,0,,0.15,0.31,-0.01,,,,,4.0,,1.0,,,,,1.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,
14064511,home,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185.0,6871,M,,1514800,EUR,1171670400,F,34,34,True,13.0,12.0,,,0.0,1.0,1.0,11.0,12.0,1.0,,,,,,,45.0,22.0,9.0,3.0,0.0139654,,2,,-0.12,0.08,0.15,,,,,,3.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,2.0,0.5926,0.7284,0.9,,,,,,2.0,
