match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_keyPass,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_shotOffTarget,stat_errorLeadToAShot,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
11388411,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,30.0,17.0,21.0,9.0,13.0,17.0,4.0,13.0,1.0,9.0,1.0,2.0,3.0,1.0,1.0,90.0,39.0,5.5,14.0,0.0435759,0,-2.3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,30.0,25.0,2.0,,16.0,18.0,9.0,13.0,2.0,4.0,,,,,,90.0,58.0,5.2,10.0,0.00707382,0,,Oliver Braude,45,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,188,75,M,309302,EUR,775353600,D,4,4,False,45.0,44.0,3.0,3.0,35.0,36.0,9.0,9.0,3.0,3.0,,,,,,90.0,51.0,5.5,1.0,0.00488227,0,,,22,,,1.0,1.0,,,,1.0,1.0,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,194,794,M,286097,EUR,822960000,D,5,5,False,14.0,11.0,4.0,1.0,7.0,8.0,4.0,6.0,3.0,1.0,,,,,,45.0,21.0,5.7,3.0,0.00088799,0,,,4,,1.0,2.0,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168,173,M,794998,EUR,894067200,D,7,7,False,22.0,20.0,3.0,1.0,9.0,11.0,12.0,13.0,3.0,2.0,,,,,,90.0,47.0,5.8,5.0,0.140969,0,,,27,2.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,187,10984,M,149666,EUR,792288000,M,33,33,False,39.0,32.0,7.0,4.0,11.0,12.0,22.0,30.0,,7.0,,,,,,90.0,53.0,6.2,11.0,0.0672936,2,,,33,3.0,1.0,3.0,3.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,,,,,thomhaye,2.0,0.0357,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,False,18.0,15.0,,,12.0,14.0,3.0,4.0,1.0,6.0,,,,,,45.0,29.0,6.4,7.0,0.00920529,0,,,10,,,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,184,585,M,1014588,EUR,1003017600,M,24,24,False,10.0,5.0,,,2.0,3.0,3.0,8.0,,2.0,,,,,,72.0,22.0,6.0,11.0,0.0343018,0,,,10,1.0,1.0,5.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11388411,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,180,141,M,794014,EUR,894153600,M,28,28,False,32.0,29.0,,,20.0,21.0,9.0,11.0,1.0,4.0,,,,,,75.0,39.0,6.2,5.0,0.0270159,1,,,8,,,,3.0,,,,,,1.0,,,,3.0,,,,2.0,,,,0.0731,1.0,2.0,0.0556,,,,,,,,,,
11388411,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,M,17,17,False,16.0,12.0,,,4.0,4.0,9.0,13.0,,2.0,,,,,,90.0,34.0,5.6,13.0,0.05134,0,,Ché,11,1.0,1.0,9.0,4.0,5.0,1.0,,3.0,1.0,3.0,,1.0,,,1.0,1.0,2.0,2.0,Nunnely,,,,,2.0,,,,,,,,,,,
