match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,captain,stat_aerialWon,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_goalAssist
11368767,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,20.0,15.0,7.0,2.0,15.0,18.0,,2.0,1.0,7.0,,1.0,3.0,,90.0,30.0,6.9,6.0,4.54e-05,0,0.2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,59.0,56.0,4.0,2.0,39.0,41.0,17.0,18.0,2.0,6.0,,,,,90.0,70.0,7.1,4.0,0.0459392,1,,,,,1.0,3.0,4.0,1.0,,,,1.0,,2.0,1.0,,1.0,1.0,,0.2105,,3.0,,1.0,,,,,,,,1.0,
11368767,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,76.0,75.0,,,53.0,54.0,22.0,22.0,3.0,5.0,,,,,90.0,83.0,6.9,1.0,0.00877809,1,,,,,2.0,5.0,,1.0,,,,,,,,,,2.0,,0.0653,,3.0,,,,,,1.0,,0.1171,,1.0,
11368767,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,48.0,45.0,4.0,4.0,26.0,26.0,19.0,26.0,1.0,2.0,,,,,90.0,74.0,6.5,12.0,0.0305297,1,,,,4.0,,8.0,6.0,4.0,2.0,,,1.0,,4.0,1.0,3.0,,2.0,,0.026,,,,2.0,,,,,,,,,
11368767,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,35.0,30.0,,,8.0,8.0,23.0,31.0,1.0,3.0,,,,,90.0,53.0,7.2,11.0,0.0912896,1,,,,4.0,1.0,7.0,2.0,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,,0.1874,1.0,,,,,1.0,,1.0,,0.7878,1.0,,
11368767,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,57.0,53.0,8.0,7.0,20.0,21.0,34.0,38.0,,,,,,,61.0,67.0,7.1,7.0,0.163922,0,,,,2.0,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,
11368767,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,72.0,69.0,2.0,1.0,43.0,43.0,26.0,29.0,1.0,2.0,,,,,68.0,76.0,6.5,5.0,0.0158776,0,,,,,,4.0,,3.0,,,,,1.0,,,2.0,,1.0,,,,,True,,,,,,,,,,
11368767,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,21.0,14.0,2.0,,9.0,11.0,5.0,10.0,2.0,3.0,,,,,61.0,35.0,6.8,10.0,0.00376016,1,,,,,1.0,4.0,7.0,,1.0,1.0,,1.0,1.0,5.0,3.0,1.0,,1.0,1.0,0.0451,,,,2.0,,,,,,,,,
11368767,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,False,14.0,11.0,,,3.0,4.0,9.0,13.0,2.0,4.0,,,,,45.0,27.0,7.0,7.0,0.168553,0,,,,3.0,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,
11368767,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,37.0,33.0,4.0,4.0,9.0,9.0,27.0,35.0,,2.0,,,,,90.0,58.0,7.6,14.0,0.806341,4,,,,7.0,,2.0,3.0,,2.0,2.0,2.0,,1.0,,,3.0,1.0,1.0,,0.3895,3.0,,,,,3.0,1.0,2.0,2.0,0.4509,,1.0,
11368767,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,12.0,9.0,,,1.0,2.0,8.0,10.0,,,,,,,61.0,19.0,6.9,5.0,0.0161558,1,,,,,1.0,3.0,4.0,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,0.242,,,,1.0,,,,1.0,,0.2013,,,
11368767,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,26.0,21.0,2.0,1.0,8.0,9.0,13.0,19.0,,3.0,,,,,45.0,36.0,6.8,11.0,0.0318129,0,,,,2.0,,3.0,2.0,,1.0,2.0,1.0,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,
11368767,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,24,24,True,22.0,21.0,1.0,1.0,9.0,9.0,12.0,14.0,,2.0,,,,,29.0,25.0,6.6,2.0,0.00809471,0,,,,1.0,,3.0,2.0,1.0,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,F,12,12,True,9.0,6.0,2.0,1.0,3.0,4.0,4.0,6.0,,2.0,,,,,29.0,19.0,6.7,7.0,0.0725469,0,,,,1.0,,3.0,3.0,,2.0,1.0,,,,3.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,
11368767,away,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,Memphis,138833,EUR,761097600,F,9,9,True,9.0,5.0,,,,,5.0,10.0,,,,,,,29.0,12.0,7.0,6.0,0.0530183,0,,,,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0
11368767,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,11.0,10.0,,,2.0,2.0,8.0,9.0,,4.0,,,,,22.0,17.0,7.1,3.0,0.374725,0,,,,,,3.0,2.0,1.0,2.0,,,,,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,
11368767,away,Atlético Madrid,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186,2538,M,,857065,EUR,885254400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368767,away,Atlético Madrid,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4706,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
