match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,description,confirmed,from
12450192,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12450192,,,,,90,4.0,,1,,,substitution,124020262.0,False,False,regular,,,,,,,,,
12450192,,4.0,2.0,,90,2.0,,1,,,goal,315812373.0,,True,regular,250737.0,Adrien Rabiot,,,,,,,
12450192,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,,
12450192,,,,,89,,,2,,,card,123480779.0,,True,yellow,1102791.0,Amar Dedić,,Amar Dedić,Foul,False,,,
12450192,,,,,83,,,8,,,substitution,124020192.0,False,True,regular,,,,,,,,,
12450192,,3.0,2.0,,77,,,14,,,goal,315811715.0,,False,regular,1160386.0,Andrés Gómez,,,,,,,
12450192,,,,,71,,,20,,,substitution,124020040.0,False,False,regular,,,,,,,,,
12450192,,,,,71,,,20,,,substitution,124020025.0,False,True,regular,,,,,,,,,
12450192,,,,,64,,,27,,,substitution,124019948.0,False,True,regular,,,,,,,,,
12450192,,,,,64,,,27,,,substitution,124019947.0,False,True,regular,,,,,,,,,
12450192,,,,,64,,,27,,,card,123480676.0,,True,yellow,839493.0,Amir Murillo,,Amir Murillo,Foul,False,,,
12450192,,,,,61,,,30,,,substitution,124019889.0,False,False,regular,,,,,,,,,
12450192,,,,,61,,,30,,,substitution,124019868.0,False,False,regular,,,,,,,,,
12450192,,,,,61,,,30,,,substitution,124019888.0,False,False,regular,,,,,,,,,
12450192,,,,,50,,,41,,,card,123480571.0,,False,yellow,1009334.0,Lorenz Assignon,,Lorenz Assignon,Foul,False,,,
12450192,,,,,46,,,45,,,substitution,124019704.0,False,True,regular,,,,,,,,,
12450192,HT,3.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12450192,,3.0,1.0,,45,1.0,,1,,,goal,315809734.0,,True,regular,942116.0,Mason Greenwood,,,,,,,
12450192,,,,,45,0.0,,1,,,injuryTime,,,,,,,2.0,,,,,,
12450192,,,,,40,,,6,,,card,123480396.0,,True,yellow,850035.0,Luiz Felipe,,Luiz Felipe,Foul,False,,,
12450192,,2.0,1.0,,38,,,8,,,goal,315807867.0,,True,regular,250737.0,Adrien Rabiot,,,,,,,
12450192,,,,,30,,,16,,,card,123480344.0,,False,yellow,991479.0,Anthony Rouault,,Anthony Rouault,Foul,False,,,
12450192,,,,,29,,,17,,,card,123480338.0,,False,yellow,1134351.0,Ismael Koné,,Ismael Koné,Foul,False,,,
12450192,,,,,27,,,19,,,inGamePenalty,118536810.0,,True,missed,942116.0,Mason Greenwood,,,goalkeeperSave,,Goalkeeper save,,
12450192,,,,,25,,,21,,,varDecision,33886.0,,True,penaltyNotAwarded,928236.0,Leonardo Balerdi,,,,,,False,
12450192,,1.0,1.0,,21,,,25,,,goal,315797737.0,,True,penalty,942116.0,Mason Greenwood,,,,,,,penalty
12450192,,0.0,1.0,,14,,,32,,,goal,315792986.0,,False,regular,1134351.0,Ismael Koné,,,,,,,
