match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,player_firstName,stat_challengeLost,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,player_lastName,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
12450192,home,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2307,M,,1065261,EUR,1051660800,F,17,17,False,24.0,20.0,1.0,1.0,1.0,7.0,7.0,14.0,18.0,4.0,3.0,2.0,,,,,,71.0,40.0,7.9,9.0,0.35454,2,,3.0,1.0,,2.0,1.0,,3.0,1.0,,1.0,,,,1.0,0.2008,Jon Rowe,1.0,,1.0,1.0,4.0,1.0,,,0.5387,,1.0,,,,,,,
12450192,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,,844480,EUR,871430400,D,29,29,True,20.0,17.0,1.0,,0.0,13.0,14.0,4.0,6.0,1.0,2.0,,,,,,,45.0,26.0,6.5,5.0,0.145977,1,,2.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,0.1041,,,,,,,,,,,,,,,,,,,
12450192,home,Olympique de Marseille,Amar Dedić,amar-dedic,A. Dedić,D,17,180,5379,M,,1102791,EUR,1029628800,D,77,77,True,17.0,13.0,1.0,,0.0,5.0,6.0,8.0,11.0,1.0,1.0,,,,,,,26.0,22.0,6.3,5.0,0.00479201,0,,3.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450192,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,True,23.0,21.0,2.0,1.0,0.0,13.0,14.0,8.0,9.0,,1.0,,,,,,,26.0,25.0,6.7,2.0,0.0164293,0,,,,,,,,,,2.0,,,,,,,Bilal,,,,,1.0,,,,,,,,,Nadir,,,,
12450192,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,amineharit,827522,EUR,866592000,M,11,11,True,12.0,11.0,,,1.0,3.0,3.0,8.0,10.0,,2.0,,,,,,,19.0,16.0,7.3,4.0,0.562031,0,,2.0,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,3.0,,,,,,1.0,,,,,,,
12450192,home,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,8,8,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,3.0,,1.0,,,,,,12.0,9.0,6.6,1.0,0.00856204,0,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12450192,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185,742,M,,558320,EUR,821318400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,,164055,EUR,767232000,G,1,1,False,31.0,24.0,6.0,,0.0,24.0,29.0,,2.0,,7.0,,1.0,5.0,6.0,,,89.0,42.0,7.6,7.0,7.525e-05,0,0.6862,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,
12450192,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,,1445625,EUR,1121212800,D,97,97,False,23.0,18.0,1.0,,0.0,11.0,16.0,7.0,8.0,1.0,4.0,,,,,,,61.0,32.0,6.2,6.0,0.00309644,0,,2.0,2.0,,,1.0,,,,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,,991479,EUR,991094400,D,24,24,False,27.0,26.0,2.0,1.0,0.0,21.0,21.0,5.0,6.0,1.0,4.0,,,,,,,90.0,32.0,6.3,1.0,0.00457932,1,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0151,,,1.0,,,1.0,,,,,,,,,,,,,
12450192,away,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,,988907,EUR,941500800,D,5,5,False,49.0,43.0,6.0,3.0,1.0,35.0,38.0,8.0,11.0,4.0,7.0,1.0,,,,,,90.0,58.0,6.0,6.0,0.00711113,0,,3.0,4.0,,,1.0,3.0,,,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0
12450192,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,,999028,EUR,1006214400,D,3,3,False,36.0,32.0,,,0.0,19.0,20.0,15.0,20.0,4.0,2.0,,,,,,,90.0,68.0,6.1,14.0,0.0388829,0,,5.0,2.0,,2.0,1.0,,3.0,2.0,,2.0,2.0,True,1.0,,,,,,4.0,2.0,1.0,,,,,2.0,,,,,,,,
12450192,away,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188,1161,M,,1445628,EUR,1075507200,M,38,38,False,47.0,40.0,8.0,5.0,0.0,26.0,30.0,14.0,17.0,2.0,4.0,,,,,,,90.0,60.0,6.5,10.0,0.00909868,0,,1.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,,1009334,EUR,961632000,M,22,22,False,39.0,27.0,3.0,2.0,0.0,12.0,16.0,15.0,25.0,9.0,7.0,3.0,,,,,,90.0,63.0,6.7,20.0,0.0205506,1,,6.0,,,,2.0,2.0,5.0,1.0,1.0,3.0,3.0,,,1.0,0.0111,,,,2.0,,2.0,,,,,,,,,,,,,
12450192,away,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,,856495,EUR,893721600,M,6,6,False,16.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,8.0,,2.0,,,,,,,61.0,22.0,6.3,6.0,0.00681312,1,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,0.0243,,,,,,1.0,,,,,1.0,,,,,,,,
12450192,away,Stade Rennais,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,,1134351,EUR,1023321600,M,90,90,False,19.0,14.0,4.0,3.0,0.0,9.0,12.0,5.0,7.0,1.0,1.0,,,,,,,61.0,26.0,6.7,7.0,0.0171768,1,,2.0,,,2.0,3.0,,,,,1.0,1.0,,,,0.0193,Ismael Koné,,,,,1.0,1.0,,1.0,0.206,,,,,,,,,1.0
12450192,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,,806076,EUR,883526400,M,10,10,False,20.0,17.0,2.0,2.0,0.0,9.0,10.0,8.0,14.0,4.0,1.0,2.0,,,,,,71.0,31.0,6.5,9.0,0.00672312,1,,2.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,0.0223,,1.0,,4.0,,,,1.0,,,1.0,,,,,,,,
12450192,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,,954061,EUR,1011484800,F,9,9,False,22.0,18.0,,,0.0,8.0,10.0,10.0,12.0,1.0,1.0,1.0,,,,,,90.0,32.0,6.4,9.0,0.00948859,2,,5.0,2.0,,1.0,,,2.0,,,,,,1.0,1.0,0.0555,,,,,,,1.0,,,0.0629,2.0,,,,,,,,
12450192,away,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190,940,M,,1136409,EUR,1083024000,M,17,17,True,6.0,4.0,1.0,1.0,0.0,,,4.0,6.0,2.0,1.0,,,,,,,29.0,12.0,6.6,3.0,0.017126,0,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
12450192,away,Stade Rennais,Andrés Gómez,andres-gomez,A. Gómez,M,11,172,4058,M,,1160386,EUR,1031788800,F,20,20,True,1.0,,,,0.0,,,,1.0,,,,,,,,,29.0,7.0,6.7,4.0,,2,,2.0,,,2.0,,,1.0,,,,,,1.0,1.0,1.0054,,,1.0,,,,1.0,,1.0,0.9925,,,1.0,,,,,,
12450192,away,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,sekofofana,191188,EUR,799804800,M,8,8,True,15.0,15.0,,,0.0,6.0,6.0,9.0,9.0,,1.0,,,,,,,29.0,16.0,6.8,1.0,0.0243837,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
12450192,away,Stade Rennais,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,771,M,,1004346,EUR,1041465600,F,19,19,True,7.0,7.0,,,1.0,3.0,3.0,5.0,5.0,,1.0,,,,,,,19.0,13.0,7.0,2.0,0.427579,0,,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,
12450192,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,,27029,EUR,480816000,G,30,30,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.43e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191,2028,M,,1606642,EUR,1192060800,F,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450192,away,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4184,M,Kyogo_Furuhashi,877766,EUR,790560000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
