match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_dispossessed,stat_fouls,player_sofascoreId,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_ownGoals,stat_bigChanceMissed
12437610,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,21.0,15.0,9.0,3.0,1.0,13.0,16.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,90.0,27.0,6.6,6.0,0.00436659,1.0,0,-1.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437610,home,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,67.0,63.0,3.0,3.0,0.0,36.0,39.0,27.0,29.0,2.0,9.0,,,,90.0,88.0,7.2,5.0,0.0202504,,0,,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12437610,home,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,60.0,55.0,5.0,1.0,0.0,42.0,44.0,13.0,16.0,9.0,,,,,90.0,72.0,6.5,6.0,0.00680337,,0,,,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437610,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,False,54.0,49.0,4.0,1.0,0.0,35.0,38.0,14.0,16.0,3.0,5.0,,,,90.0,68.0,6.9,5.0,0.00907226,,0,,,,1.0,3.0,,2.0,2.0,2.0,1.0,,,,,,ericbailly,1.0,1.0,,,,,,,,,,,,,,,,
12437610,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,48.0,40.0,5.0,1.0,0.0,16.0,18.0,25.0,34.0,2.0,5.0,,,,90.0,67.0,6.7,14.0,0.0567499,1.0,0,,4.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12437610,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,22.0,17.0,,,0.0,5.0,6.0,12.0,16.0,1.0,1.0,,,,71.0,32.0,6.6,8.0,0.281257,2.0,1,,,,6.0,3.0,1.0,2.0,2.0,,1.0,1.0,,,3.0,2.0,,,,,,1.0,0.0957,,,,,,,,,,,,
12437610,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,59.0,55.0,5.0,4.0,0.0,26.0,26.0,29.0,33.0,,10.0,,,,89.0,70.0,7.0,5.0,0.0225783,,0,,,,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12437610,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,38.0,37.0,2.0,2.0,0.0,16.0,16.0,21.0,23.0,,1.0,,,,90.0,48.0,6.8,4.0,0.0240178,,0,,1.0,1.0,4.0,3.0,,1.0,1.0,,1.0,1.0,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,
12437610,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,27.0,24.0,1.0,,0.0,7.0,9.0,18.0,22.0,,3.0,,,,71.0,43.0,6.9,10.0,0.105494,,1,,4.0,,5.0,4.0,,4.0,2.0,1.0,,,2.0,,,1.0,alexbaena,2.0,,1.0,2.0,,0.0491,1.0,,,,,,,,,,,
12437610,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,False,25.0,20.0,2.0,2.0,0.0,10.0,12.0,10.0,14.0,,,,,,71.0,39.0,7.3,11.0,0.0733125,1.0,2,,1.0,1.0,2.0,5.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,,GerardMoreno9,,,,3.0,,0.0965,,2.0,0.1521,,,,,,,,,
12437610,home,Villarreal,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,9,9,False,13.0,7.0,1.0,,0.0,2.0,3.0,5.0,10.0,,2.0,,,,79.0,20.0,7.1,9.0,0.00443933,,3,,,1.0,3.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,0.4701,1.0,1.0,0.6035,1.0,1.0,,,,,,,
