match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonTackle,captain,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAShot
12499289,home,Genoa,Caleb Ekuban,,,caleb-ekuban,C. Ekuban,F,18,182.0,842,M,309156,EUR,764380800,F,18,18,False,9.0,9.0,,,0.0,2.0,2.0,7.0,8.0,4.0,,,,,80.0,24.0,6.6,6.0,0.00615862,5,,1.0,3.0,1.0,1.0,,1.0,0.2456,3.0,7.0,1.0,,,1.0,,0.147,,1.0,,3.0,,,,3.0,2.0,,,1.0,1.0,1.0,,,
12499289,home,Genoa,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181.0,4666,M,195850,EUR,736473600,M,17,17,True,36.0,35.0,5.0,4.0,0.0,11.0,11.0,24.0,25.0,2.0,,,,,45.0,45.0,7.7,2.0,0.0496865,2,,1.0,5.0,,,3.0,,0.0664,,4.0,2.0,,,1.0,3.0,0.0288,2.0,,,,,,,1.0,,2.0,,,,,malinovskyi18,1.0,
12499289,home,Genoa,Vitinha,,,vitinha,Vitinha,F,9,183.0,2248,M,1093695,EUR,953078400,F,9,9,True,10.0,9.0,,,1.0,1.0,2.0,9.0,12.0,2.0,,,,,45.0,23.0,7.5,6.0,0.140342,3,,,2.0,,,,1.0,0.1482,,1.0,2.0,,1.0,1.0,,0.1119,1.0,4.0,1.0,1.0,,,,,2.0,,,1.0,,,,1.0,
12499289,home,Genoa,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,14.0,10.0,,,0.0,4.0,4.0,6.0,10.0,2.0,,,,,10.0,19.0,6.7,5.0,0.0134989,0,,1.0,1.0,,,,,,1.0,3.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
12499289,home,Genoa,Jeff Ekhator,,,jeff-ekhator,J. Ekhator,F,21,188.0,605,M,1613917,EUR,1163203200,F,21,21,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,10.0,3.0,6.7,1.0,0.0551403,0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12499289,home,Genoa,Nicola Leali,,,nicola-leali,N. Leali,G,1,193.0,635,M,98059,EUR,729907200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,home,Genoa,Daniele Sommariva,,,daniele-sommariva,D. Sommariva,G,39,186.0,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,home,Genoa,Honest Ahanor,,,honest-ahanor,H. Ahanor,D,69,184.0,1976,M,1634980,EUR,1203724800,D,69,69,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,home,Genoa,Alan Matturro,,,matturro-alan,A. Matturro,D,3,189.0,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,home,Genoa,Alessandro Marcandalli,,,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,home,Genoa,Patrizio Masini,,,patrizio-masini,P. Masini,M,73,182.0,291,M,970998,EUR,980553600,M,73,73,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,home,Genoa,Federico Accornero,,,accornero-federico,F. Accornero,F,80,,145,M,1121370,EUR,1075939200,M,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189.0,4489,M,793986,EUR,935712000,G,99,99,False,32.0,19.0,20.0,7.0,0.0,14.0,18.0,5.0,14.0,17.0,2.0,6.0,,,90.0,45.0,7.6,13.0,0.0022297,0,-0.2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190.0,4038,M,611210,EUR,829699200,D,23,23,False,38.0,30.0,8.0,6.0,0.0,20.0,23.0,10.0,16.0,2.0,,,,,90.0,48.0,7.3,10.0,0.0335815,1,,1.0,2.0,1.0,1.0,1.0,1.0,0.0837,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,True,,,,,1.0,
12499289,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190.0,9220,M,848287,EUR,935107200,D,5,5,False,53.0,53.0,1.0,1.0,0.0,44.0,44.0,9.0,9.0,3.0,,,,,90.0,67.0,7.3,,0.0024765,1,,2.0,3.0,,7.0,1.0,,0.06,2.0,2.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,evanndicka,1.0,1.0
12499289,away,Roma,Angeliño,,,angelino,Angeliño,M,3,171.0,3336,M,848355,EUR,852336000,D,3,3,False,60.0,53.0,6.0,4.0,0.0,33.0,34.0,22.0,29.0,4.0,,,,,90.0,87.0,7.2,13.0,0.0585776,0,,2.0,4.0,,5.0,1.0,,,,2.0,,,2.0,,1.0,,2.0,3.0,2.0,,,,,,2.0,1.0,,1.0,,,,,
12499289,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5712,M,45925,EUR,720144000,M,92,92,False,11.0,9.0,,,0.0,3.0,5.0,6.0,7.0,1.0,,,,,62.0,27.0,6.4,8.0,0.0426154,2,,,,,1.0,,,0.4049,2.0,6.0,1.0,,2.0,,,0.4763,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,1.0,,stewel92,,
12499289,away,Roma,Manu Koné,,,manu-kone,M. Koné,M,17,186.0,6943,M,974087,EUR,990057600,M,17,17,False,38.0,31.0,1.0,,0.0,11.0,14.0,20.0,24.0,5.0,,,,,90.0,54.0,7.2,10.0,0.0539679,3,,,5.0,1.0,,2.0,1.0,0.34,2.0,6.0,1.0,,2.0,2.0,1.0,,,,,1.0,,,1.0,2.0,1.0,2.0,,1.0,,,,,
12499289,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186.0,2731,M,186855,EUR,794188800,M,4,4,False,57.0,49.0,6.0,3.0,0.0,22.0,28.0,27.0,29.0,6.0,,,,,90.0,76.0,7.4,11.0,0.022281,3,,2.0,6.0,,3.0,3.0,2.0,0.1465,3.0,8.0,,,2.0,,2.0,,,,,3.0,,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,
12499289,away,Roma,Niccolò Pisilli,,,niccolo-pisilli,N. Pisilli,M,61,180.0,2244,M,1175821,EUR,1095897600,M,61,61,False,20.0,17.0,,,0.0,4.0,4.0,13.0,17.0,2.0,,,,,62.0,38.0,7.1,9.0,0.080846,2,,,5.0,,,2.0,4.0,0.0923,,4.0,1.0,,,3.0,3.0,0.1315,,1.0,,1.0,,,,,1.0,1.0,,,,,,,
12499289,away,Roma,Alexis Saelemaekers,,,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,901891,EUR,930441600,M,56,56,False,24.0,21.0,,,0.0,7.0,7.0,14.0,19.0,1.0,,,,,50.0,43.0,7.0,10.0,0.0339347,0,,,7.0,,,4.0,1.0,,,4.0,,,,1.0,,,1.0,2.0,,,,,,3.0,3.0,2.0,,2.0,,,AS56,,
12499289,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,21,177.0,117714,M,256219,EUR,753321600,F,21,21,False,36.0,32.0,4.0,3.0,0.0,5.0,5.0,29.0,34.0,2.0,,,,,62.0,55.0,7.1,15.0,0.45836,1,,,2.0,,,1.0,4.0,0.0295,1.0,7.0,,,,1.0,,,4.0,3.0,2.0,1.0,,,,3.0,3.0,,,,,,LaJoya,1.0,
12499289,away,Roma,Artem Dovbyk,,,artem-dovbyk,A. Dovbyk,F,9,189.0,13962,M,798820,EUR,866851200,F,11,11,False,17.0,9.0,,,0.0,3.0,4.0,6.0,13.0,2.0,,,,,81.0,25.0,6.8,11.0,0.0384975,3,,2.0,3.0,,,,2.0,1.0609,1.0,3.0,3.0,1.0,,,1.0,0.9814,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,tema_dovbyk,,
12499289,away,Roma,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184.0,2630,M,353130,EUR,803433600,D,22,22,True,11.0,8.0,,,0.0,5.0,6.0,3.0,5.0,2.0,,,,,40.0,22.0,6.6,5.0,0.00087248,0,,1.0,3.0,,5.0,1.0,,,3.0,5.0,,,1.0,,,,,,,,,1.0,,1.0,2.0,,,1.0,,,,,
12499289,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180.0,2880,M,893008,EUR,856137600,D,19,19,True,8.0,6.0,,,0.0,5.0,7.0,1.0,1.0,2.0,,,,,28.0,14.0,6.7,2.0,0.00015478,0,,,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
12499289,away,Roma,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170.0,2264,M,1012172,EUR,1048377600,M,35,35,True,4.0,4.0,,,0.0,4.0,4.0,,,2.0,,,,,28.0,13.0,6.8,1.0,0.00013395,0,,,4.0,,2.0,1.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,2.0,,,1.0,,,,,
12499289,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5687,M,555540,EUR,835142400,M,7,7,True,8.0,6.0,1.0,,0.0,5.0,5.0,3.0,5.0,2.0,,,,,28.0,17.0,6.3,6.0,0.116531,0,,1.0,1.0,,1.0,,,,,5.0,,,,,2.0,,2.0,2.0,2.0,,,,,1.0,2.0,,,,,,lorepelle7,,
12499289,away,Roma,Eldor Shomurodov,,,shomurodov-eldor,E. Shomurodov,F,14,190.0,31540,M,791355,EUR,804384000,F,14,14,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,9.0,7.0,6.6,3.0,0.00046965,0,,1.0,2.0,,,,2.0,,1.0,2.0,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,
12499289,away,Roma,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184.0,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,away,Roma,Renato Marin,,,renato-bellucci-marin,R. B. Marin,G,89,194.0,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,away,Roma,Mats Hummels,,,mats-hummels,M. Hummels,D,15,191.0,4596,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aussenrist15,,
12499289,away,Roma,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8314,M,966849,EUR,932256000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s.abdulhamed66,,
12499289,away,Roma,Samuel Dahl,,,dahl-samuel,S. Dahl,D,26,171.0,2179,M,993101,EUR,1046736000,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,away,Roma,Buba Sangare,Buba Sangaré,,sangare-buba,B. Sangaré,D,42,184.0,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499289,away,Roma,Leandro Paredes,,,leandro-paredes,L. Paredes,M,5,180.0,25603,M,255389,EUR,772848000,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LeoParedes,,
12499289,away,Roma,Matías Soulé,,,matias-soule,M. Soulé,F,18,182.0,12526,M,1082406,EUR,1050364800,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matiassoule11,,
