match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_shotOffTarget,stat_errorLeadToAGoal,stat_fouls,captain,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_hitWoodwork
12504369,home,Juventus,Randal Kolo Muani,,,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,20,20,False,19.0,13.0,1.0,1.0,0.0,5.0,8.0,8.0,11.0,,1.0,,,,75.0,27.0,6.6,10.0,0.00792605,0,,,,3.0,4.0,,,,1.0,1.0,,2.0,,,,3.0,1.0,,,,,1.0,,2.0,,,,,,,,,
12504369,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,True,19.0,17.0,,,0.0,5.0,5.0,12.0,16.0,1.0,,,,,45.0,24.0,6.4,5.0,0.0466505,0,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12504369,home,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,Samu,1100836,EUR,1074211200,F,51,51,True,14.0,11.0,1.0,,0.0,4.0,4.0,8.0,11.0,1.0,3.0,,,,37.0,28.0,6.9,7.0,0.153162,0,,1.0,,2.0,4.0,2.0,,,2.0,,,2.0,,,,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,
12504369,home,Juventus,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2748,M,,1160957,EUR,1064793600,D,2,2,True,31.0,27.0,2.0,1.0,0.0,15.0,17.0,12.0,14.0,1.0,,,,,36.0,45.0,6.3,7.0,0.0137234,1,,,,3.0,4.0,,1.0,,4.0,2.0,,1.0,0.0338,,,2.0,,,,,,2.0,,,,,,,,,,,
12504369,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,15,15,True,52.0,52.0,,,0.0,35.0,35.0,17.0,18.0,,3.0,,,,36.0,58.0,6.7,1.0,0.00641543,0,,1.0,,1.0,2.0,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12504369,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,,,,,,15.0,11.0,5.6,2.0,0.00852555,1,,,,,,,,,,,,1.0,0.0304,,,,,,,,1.0,,,,,1.0,,0.106,,,,,
12504369,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,home,Juventus,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Marco Carnesecchi,,,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,False,26.0,16.0,18.0,8.0,0.0,11.0,12.0,5.0,14.0,,10.0,2.0,,2.0,90.0,34.0,7.3,10.0,0.00114079,0,0.8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Berat Djimsiti,,,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,39.0,33.0,8.0,5.0,0.0,26.0,30.0,7.0,9.0,4.0,1.0,,,,90.0,46.0,6.8,7.0,0.00322179,0,,,2.0,4.0,2.0,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
12504369,away,Atalanta,Isak Hien,,,hien-isak,I. Hien,D,4,191,2306,M,,1157713,EUR,916185600,D,4,4,False,26.0,22.0,2.0,,0.0,21.0,23.0,1.0,3.0,3.0,3.0,,,,90.0,39.0,7.0,7.0,0.00041277,1,,,1.0,3.0,3.0,2.0,,,2.0,2.0,,1.0,0.1609,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
12504369,away,Atalanta,Sead Kolašinac,,,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,,142148,EUR,740534400,D,23,23,False,32.0,25.0,2.0,,1.0,15.0,18.0,11.0,15.0,4.0,4.0,,,,84.0,42.0,7.4,9.0,0.1311,0,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,
12504369,away,Atalanta,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,M,16,16,False,24.0,22.0,1.0,,0.0,14.0,14.0,8.0,13.0,4.0,2.0,,,,90.0,42.0,6.4,7.0,0.00907452,0,,3.0,,7.0,1.0,,,,1.0,,,2.0,,2.0,3.0,,,,,,,2.0,,,,,,,,,,,
12504369,away,Atalanta,Marten de Roon,,,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,44.0,37.0,6.0,4.0,0.0,22.0,26.0,15.0,19.0,2.0,11.0,,,,90.0,57.0,7.9,8.0,0.0363555,2,,1.0,1.0,3.0,4.0,,,2.0,2.0,2.0,,,0.4074,,,,,1.0,,1.0,,3.0,True,1.0,,1.0,,0.8306,,,1.0,,
12504369,away,Atalanta,Éderson,,,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,33.0,28.0,3.0,2.0,0.0,11.0,12.0,17.0,22.0,,4.0,,,,80.0,55.0,7.6,11.0,0.330762,2,,1.0,1.0,9.0,5.0,3.0,1.0,3.0,2.0,2.0,,1.0,0.1486,4.0,,1.0,,,4.0,1.0,,1.0,,2.0,,,,,,1.0,,,
12504369,away,Atalanta,Davide Zappacosta,,,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,M,77,77,False,33.0,27.0,2.0,1.0,0.0,13.0,15.0,14.0,18.0,1.0,6.0,,,,90.0,63.0,7.8,11.0,0.0714531,4,,,,4.0,5.0,1.0,1.0,3.0,3.0,1.0,,1.0,0.5945,1.0,,3.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,0.5674,,,1.0,1.0,
12504369,away,Atalanta,Juan Cuadrado,,,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,cuadrado,47743,EUR,580608000,F,7,7,False,16.0,13.0,1.0,1.0,0.0,2.0,4.0,12.0,15.0,,2.0,,,,45.0,32.0,7.0,7.0,0.0579874,0,,3.0,,2.0,7.0,,,1.0,4.0,1.0,,2.0,,,2.0,,,,1.0,,,,,3.0,,,,,1.0,,,,
12504369,away,Atalanta,Mateo Retegui,,,mateo-retegui,M. Retegui,F,32,186,15837,M,mateoretegui,914501,EUR,925344000,F,32,32,False,17.0,15.0,1.0,,0.0,5.0,5.0,10.0,12.0,1.0,6.0,,,,61.0,30.0,6.7,9.0,0.0133295,2,,,2.0,4.0,3.0,1.0,1.0,,,,,5.0,1.0998,,1.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,0.7809,,,1.0,,
12504369,away,Atalanta,Ademola Lookman,,,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,False,18.0,14.0,,,0.0,4.0,5.0,10.0,15.0,,6.0,,,,80.0,47.0,6.9,18.0,0.0179527,6,,2.0,,7.0,3.0,3.0,2.0,,2.0,2.0,,6.0,1.1985,2.0,,2.0,,,1.0,,,,,1.0,2.0,4.0,,1.3368,,,1.0,,1.0
12504369,away,Atalanta,Marco Brescianini,,,marco-brescianini,M. Brescianini,M,4,188,1111,M,,928800,EUR,948326400,M,44,44,True,7.0,4.0,,,0.0,1.0,3.0,3.0,4.0,,2.0,,,,45.0,15.0,6.6,5.0,0.0124041,1,,,,4.0,4.0,,1.0,,3.0,2.0,,,0.0982,,,3.0,1.0,,,,,2.0,,,,,,,,,,,
12504369,away,Atalanta,Charles De Ketelaere,,,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,F,17,17,True,11.0,8.0,,,0.0,3.0,3.0,6.0,10.0,,,,,,29.0,20.0,6.7,7.0,0.0395789,1,,2.0,1.0,2.0,3.0,,,,,,,1.0,0.0658,,,3.0,1.0,,,,,,,1.0,,1.0,,0.347,1.0,,,,
12504369,away,Atalanta,Mario Pašalić,,,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,1.0,1.0,,,,10.0,10.0,6.8,1.0,0.0379905,0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12504369,away,Atalanta,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,,,10.0,5.0,6.5,1.0,0.00327487,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Rafael Tolói,,,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,,,9.0,9.0,7.0,1.0,0.00526573,0,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12504369,away,Atalanta,Rui Patrício,,,rui-patricio,R. Patrício,G,,190,3199,M,rpatricio1,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Francesco Rossi,,,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Matteo Ruggeri,,,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Ibrahim Sulemana,,,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,,105905,EUR,1053561600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186,2182,M,,1397736,EUR,1109808000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187,4629,M,dani.malda,970928,EUR,1002758400,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504369,away,Atalanta,Vanja Vlahović,,,vanja-vlahovic,V. Vlahović,F,99,184,893,M,,1089098,EUR,1080000000,F,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
