match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_duelLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAGoal,stat_goalAssist,stat_hitWoodwork
10408383,home,Almería,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,16,16,False,29.0,19.0,2.0,,7.0,8.0,14.0,23.0,,5.0,,,,,90.0,48.0,7.3,11.0,0.5715,0.5229,0.467762,5,,Luis,Javier Suárez,2.0,11.0,5.0,4.0,,2.0,7.0,,,1.0,,5.0,3.0,,2.0,2.0,2.0,,2.0,,2.0,,1.0,1.0,1.0,2.0,,,,,
10408383,home,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,True,28.0,22.0,7.0,2.0,21.0,22.0,1.0,6.0,2.0,4.0,,,,,57.0,31.0,6.3,6.0,0.0,0.0,0.00033996,0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10408383,home,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,13.0,11.0,1.0,,5.0,6.0,6.0,10.0,,,,,,,45.0,21.0,6.3,7.0,0.0,0.0,0.00830396,0,,,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10408383,home,Almería,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,9,9,True,2.0,2.0,,,,,3.0,3.0,,1.0,,,,,32.0,8.0,6.9,,0.6569,0.9087,0.0345899,2,,,,1.0,2.0,1.0,1.0,,1.0,5.0,,,2.0,,3.0,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,el_bilal_9,,,,
10408383,home,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,,,,17.0,10.0,6.6,3.0,0.1027,0.0129,0.00435145,2,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
10408383,home,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,8.0,5.0,2.0,1.0,1.0,1.0,5.0,9.0,,3.0,,,,,17.0,16.0,6.9,6.0,0.0174,0.0,0.0876677,1,,,,2.0,3.0,3.0,3.0,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,
10408383,home,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,home,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Kaiky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,home,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,home,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,home,Almería,Martin Šviderský,martin-svidersky,M. Šviderský,M,6,180,139,M,964161,EUR,1033689600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,home,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,36.0,24.0,23.0,12.0,17.0,20.0,7.0,16.0,,13.0,5.0,7.0,,,90.0,50.0,7.6,12.0,0.0,0.0,0.00399283,0,1.2926,Rui,Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
10408383,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,False,39.0,29.0,3.0,,13.0,18.0,16.0,21.0,2.0,4.0,,,,,90.0,59.0,5.7,18.0,0.0,0.0,0.0120839,0,,,,,1.0,1.0,,,,7.0,,2.0,3.0,,,,1.0,,,1.0,,,,,2.0,,,,,youssouf_sabaly23,,,,
10408383,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,16,16,False,26.0,21.0,4.0,2.0,17.0,19.0,4.0,7.0,4.0,2.0,,,,,71.0,34.0,6.6,5.0,0.0,0.0,0.00160137,0,,,,,3.0,,,,,3.0,1.0,,,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,germanpezzella,,,,
10408383,away,Real Betis,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,D,3,3,False,34.0,28.0,3.0,1.0,26.0,28.0,2.0,6.0,8.0,5.0,,,,,90.0,49.0,6.6,7.0,0.0,0.0,0.00130494,0,,,,,4.0,,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,False,28.0,16.0,5.0,2.0,9.0,13.0,7.0,15.0,,5.0,,,,,90.0,50.0,6.8,19.0,0.2233,0.4711,0.00165091,1,,,,,7.0,1.0,1.0,3.0,,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,,1.0,4.0,4.0,,,,,,,,1.0,,,,,
10408383,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,44.0,34.0,6.0,2.0,19.0,23.0,15.0,21.0,2.0,1.0,,,,,90.0,62.0,5.8,12.0,0.0,0.0,0.00754397,0,,,,,6.0,,,3.0,2.0,8.0,,,1.0,,2.0,4.0,4.0,,,,,,,,1.0,,,,,guiido_rodriguez,,1.0,,
10408383,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,False,52.0,47.0,6.0,4.0,25.0,26.0,23.0,27.0,1.0,7.0,,,,,90.0,69.0,8.0,8.0,0.0616,0.3428,0.361695,1,,,,1.0,4.0,2.0,1.0,1.0,,8.0,1.0,1.0,1.0,True,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,
10408383,away,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,10,176,2979,M,41560,EUR,666662400,M,10,10,False,47.0,36.0,8.0,4.0,11.0,13.0,26.0,37.0,,9.0,,,,,90.0,69.0,8.3,19.0,1.0324,1.5353,0.124118,5,,,,3.0,3.0,,,3.0,,4.0,,3.0,1.0,,,,2.0,,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,
10408383,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,28,28,False,27.0,23.0,3.0,2.0,7.0,7.0,16.0,21.0,,5.0,,,,,79.0,47.0,8.1,12.0,0.3486,0.8912,0.172019,1,,,,1.0,8.0,7.0,4.0,1.0,3.0,5.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,1.0,
10408383,away,Real Betis,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,M,7,7,False,28.0,24.0,,,13.0,15.0,11.0,13.0,,5.0,,,,,90.0,36.0,6.8,7.0,0.0,0.0,0.600065,0,,,,,3.0,1.0,,,2.0,4.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,2.0,3.0,1.0,,2.0,,,,,,,
10408383,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,False,17.0,15.0,,,8.0,9.0,7.0,8.0,2.0,3.0,,,,,68.0,35.0,6.9,6.0,0.674,0.1339,0.00325361,3,,,,,7.0,3.0,3.0,,3.0,3.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,2.0
10408383,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,21,21,True,8.0,6.0,,,,1.0,6.0,7.0,,,,,,,22.0,12.0,6.2,4.0,0.1876,0.0,0.00322451,1,,,,,1.0,,,,,4.0,,1.0,,,4.0,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,
10408383,away,Real Betis,Víctor Ruiz,victor-ruiz,V. Ruiz,D,30,184,91,M,82400,EUR,601689600,D,6,6,True,12.0,11.0,1.0,1.0,6.0,7.0,5.0,5.0,3.0,2.0,,,,,19.0,16.0,6.8,1.0,0.0,0.0,0.00113628,0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12996,M,1035995,EUR,978393600,F,11,11,True,6.0,3.0,1.0,,,,3.0,6.0,,1.0,,,,,11.0,11.0,6.4,6.0,0.0,0.0,0.0103387,0,,Luiz Henrique,,,2.0,3.0,1.0,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,luizhenrique_07,,,,
10408383,away,Real Betis,Dani Martín,dani-martin,D. Martín,G,1,186,54,M,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Martín Montoya,martin-montoya,M. Montoya,D,,174,175,M,99517,EUR,671587200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Joaquín,joaquin,Joaquín,M,,181,477,,1749,EUR,364521600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408383,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
