match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_goalAssist,stat_blockedScoringAttempt
11449412,home,Pendikspor,Murat Akça,murat-akca,M. Akça,D,,184,9,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,home,Pendikspor,Hasan Kılıç,hasan-kilic,H. Kılıç,M,8,180,7,M,893368,EUR,712195200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,home,Pendikspor,Enes Keskin,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,,33.0,26.0,17.0,10.0,21.0,25.0,8.0,,,,10.0,,1.0,3.0,90.0,46.0,6.6,7.0,0.0,0.0,0.00107744,0,0.1988,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
11449412,away,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,True,30.0,23.0,4.0,1.0,18.0,23.0,7.0,4.0,2.0,,5.0,,,,66.0,49.0,6.4,14.0,0.0,0.0,0.00323822,0,,,,5.0,,,,1.0,1.0,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
11449412,away,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185,23,M,802645,EUR,861148800,D,86,86,False,,32.0,24.0,6.0,4.0,17.0,22.0,10.0,3.0,2.0,1.0,6.0,,,,90.0,37.0,6.5,8.0,0.0,0.0,0.0095593,0,,,,7.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11449412,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,315,M,944222,EUR,928022400,D,3,3,False,,40.0,33.0,5.0,,31.0,32.0,8.0,3.0,2.0,,6.0,,,,90.0,49.0,6.4,8.0,0.0,0.0,0.00110439,0,,,,2.0,,,4.0,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11449412,away,Hatayspor,Engin Aksoy,engin-aksoy,E. Aksoy,D,13,184,16,M,1166884,EUR,1068768000,D,57,57,False,,32.0,19.0,11.0,5.0,9.0,11.0,23.0,4.0,6.0,1.0,8.0,3.0,,,90.0,59.0,6.8,22.0,0.0,0.0,0.0191139,0,,Engin Aksoy,,10.0,2.0,,,1.0,,2.0,2.0,,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,
11449412,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,,36.0,32.0,5.0,3.0,19.0,22.0,15.0,1.0,4.0,,3.0,,,,73.0,47.0,9.9,5.0,0.174,0.2094,0.382588,3,,,,13.0,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,2.0,,1.0,6.0,,2.0,2.0,,1.0,,,3.0,
11449412,away,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,128,M,156569,EUR,789004800,M,29,29,False,,57.0,46.0,7.0,5.0,33.0,40.0,17.0,5.0,5.0,,7.0,2.0,,,89.0,64.0,7.5,13.0,0.0,0.0,0.184375,0,,,,13.0,,,,,1.0,2.0,2.0,,1.0,,1.0,2.0,1.0,1.0,,,2.0,,,1.0,,,,,1.0,
11449412,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,M,10,10,False,,23.0,20.0,2.0,1.0,8.0,8.0,15.0,8.0,4.0,,5.0,2.0,,,90.0,37.0,7.1,9.0,0.0498,0.346,0.019889,2,,,,12.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,3.0,,,1.0,2.0,,,,,1.0,,,,1.0
11449412,away,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3772,M,910121,EUR,981417600,M,17,17,False,,27.0,22.0,,,7.0,8.0,19.0,3.0,6.0,,4.0,2.0,,,90.0,43.0,8.5,10.0,1.3388,1.2828,0.0447603,4,,,,15.0,,,,2.0,,2.0,1.0,,1.0,,,2.0,2.0,2.0,,3.0,1.0,1.0,,,,2.0,,,,1.0
11449412,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,480,M,1032547,EUR,1046390400,M,77,77,False,,10.0,9.0,,,3.0,3.0,10.0,1.0,3.0,,3.0,,,,73.0,23.0,6.9,6.0,0.0831,0.0132,0.00601801,3,,Joelson Mendes,,6.0,3.0,,1.0,1.0,,,,,,1.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,2.0
11449412,away,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,99,99,False,,16.0,9.0,,,3.0,4.0,12.0,9.0,9.0,,1.0,,,,89.0,30.0,6.1,13.0,1.4165,1.2732,0.0199119,5,,Bertug Yildirim,,6.0,,,,3.0,4.0,6.0,2.0,,,2.0,,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,,1.0,1.0,,,,
11449412,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,10.0,7.0,2.0,1.0,4.0,6.0,4.0,1.0,,,4.0,,,,24.0,11.0,6.4,3.0,0.0,0.0,0.0015789,0,,,,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,398,M,1022881,EUR,1062115200,M,7,7,True,,7.0,5.0,,,1.0,1.0,6.0,5.0,2.0,2.0,1.0,1.0,,,17.0,14.0,6.0,6.0,0.0177,0.0,0.00102986,1,,,,4.0,,,,1.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0
11449412,away,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188,68,M,928333,EUR,951782400,M,18,18,True,,6.0,5.0,,,4.0,5.0,1.0,2.0,1.0,,,1.0,,,17.0,9.0,6.4,2.0,0.0,0.0,0.00014734,0,,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
11449412,away,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185,36,M,60363,EUR,721958400,M,6,6,True,,6.0,6.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,1.0,6.0,,,0.0,0.0,0.00166044,0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Onur Arı,ari-onur,O. Arı,F,9,195,17,M,1085710,EUR,983664000,F,26,26,True,,3.0,3.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,3.0,,,0.0,0.0,0.00616545,0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11449412,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,223,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449412,away,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178,224,M,297510,EUR,695779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
