match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalOffside,stat_totalCross,stat_aerialLost,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceMissed,stat_ownGoals
14566882,home,SK Slavia Praha,Jindřich Staněk,,,jindrich-stanek,J. Staněk,G,36,192,178,M,280601,EUR,830563200,G,36,36,False,31.0,14.0,23.0,7.0,0.0,11.0,15.0,3.0,16.0,1.0,1.0,15.0,5.0,8.0,1.0,1.0,90.0,50.0,7.1,17.0,0.00053305,23.58,5.15009,0.0,26.77103121509,5.0,5.88,3.255,1.0632,0,-0.2706,-0.11,0.0,-0.45,0.51,3.29,1.65,0.17,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566882,home,SK Slavia Praha,Tomáš Holeš,,,tomas-holes,T. Holeš,D,3,180,241,M,151440,EUR,733536000,D,3,3,False,19.0,15.0,3.0,1.0,1.0,12.0,13.0,3.0,6.0,1.0,1.0,1.0,,,,,45.0,29.0,6.9,7.0,0.476396,26.928,4.90096,2.0,16.787999850647,3.0,-3.465,5.25,,1,,0.64,-0.08,-0.35,,1.49,2.36,0.71,0.31,0.03,True,1.0,1.0,1.0,1.0,0.024,1.0,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566882,home,SK Slavia Praha,Štěpán Chaloupek,,,stepan-chaloupek,S. Chaloupek,D,2,190,185,M,1144329,EUR,1047081600,D,2,2,False,37.0,34.0,4.0,2.0,0.0,20.0,20.0,14.0,17.0,4.0,,7.0,,,,,90.0,55.0,5.9,5.0,0.00653524,30.024,10.55046,9.0,62.697675872157,11.0,20.58,7.98,,1,,0.09,0.07,-0.54,,2.89,5.25,1.64,0.59,0.18,,,1.0,5.0,1.0,0.0873,,-0.14,2.0,5.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
14566882,home,SK Slavia Praha,David Zima,,,zima-david,D. Zima,D,4,190,299,M,963084,EUR,973641600,D,4,4,False,34.0,27.0,6.0,4.0,0.0,22.0,24.0,5.0,10.0,1.0,,4.0,,,,,90.0,46.0,5.9,10.0,0.00264562,30.492,10.78089,8.0,108.16598133268,14.0,34.545,7.14,,0,,-0.04,0.11,-0.59,,2.86,5.39,1.72,0.65,0.16,,,,4.0,2.0,,,,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,9.4483302228489,1.0,,,,,,,,,,,,,,,
14566882,home,SK Slavia Praha,Oscar Dorley,,,oscar-dorley,O. Dorley,M,19,172,1543,M,845721,EUR,900806400,D,19,19,False,20.0,14.0,,,0.0,9.0,9.0,5.0,11.0,5.0,1.0,1.0,,,,,90.0,38.0,5.7,11.0,0.00217455,29.232,10.69338,4.0,7.5772045151204,2.0,1.47,3.885,,0,,-0.05,0.04,-0.65,,2.85,5.48,1.73,0.54,0.09,,,,,2.0,,,,,4.0,1.0,,4.0,2.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
14566882,home,SK Slavia Praha,Vasil Kušej,,,vasil-kusej,V. Kušej,F,9,168,276,M,876947,EUR,959126400,M,9,9,False,19.0,12.0,1.0,,0.0,8.0,9.0,4.0,10.0,5.0,2.0,5.0,,,,,79.0,36.0,6.4,16.0,0.00510591,31.14,9.30962,8.0,36.74676234316,6.0,19.635,6.195,,1,,-0.08,0.06,-0.25,,2.39,4.59,1.53,0.63,0.17,,,,2.0,4.0,0.2984,,0.32,,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,0.8907,,,,,,,,,
14566882,home,SK Slavia Praha,David Moses,,,moses-david,D. Moses,M,16,171,529,M,1435367,EUR,1074556800,M,16,16,False,13.0,10.0,,,0.0,5.0,6.0,5.0,7.0,1.0,,2.0,,,,,45.0,24.0,6.8,6.0,0.00373939,29.376,5.67993,6.0,21.794952339684,4.0,1.05,6.3,,0,,-0.02,0.05,-0.07,,1.32,2.84,1.02,0.38,0.13,,,,,2.0,,1.0,,,6.0,1.0,2.0,2.0,,,,,3.0,,,,1.0,1.0,,,,1.0,,,,,,,,
14566882,home,SK Slavia Praha,Michal Sadílek,,,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,32.0,28.0,1.0,1.0,0.0,11.0,12.0,17.0,20.0,2.0,,6.0,,,,,90.0,53.0,6.9,7.0,0.123541,30.096,11.18843,9.0,68.429380213529,5.0,47.46,37.275,,1,,0.26,0.08,-0.09,,2.78,5.57,1.9,0.76,0.18,,,1.0,3.0,1.0,0.0295,5.0,-0.05,,4.0,,2.0,1.0,,1.0,4.0,2.0,3.0,40.215853105461,1.0,1.0,,,,,,,3.0,,,,,,,
14566882,home,SK Slavia Praha,Youssoupha Sanyang,,,sanyang-youssoupha,Y. Sanyang,M,11,175,835,M,1923332,EUR,1125446400,M,11,11,False,20.0,14.0,,,0.0,4.0,4.0,10.0,16.0,7.0,2.0,2.0,,,,,72.0,41.0,6.6,11.0,0.0114428,30.528,9.2158,13.0,121.37702622543,10.0,2.415,13.86,,2,,-0.04,0.14,-0.2,,2.13,4.39,1.62,0.83,0.24,,,2.0,1.0,4.0,0.1662,,-0.56,2.0,11.0,4.0,1.0,5.0,,1.0,,4.0,1.0,29.821868458864,2.0,,2.0,,,,,3.0,,,,,,,,
14566882,home,SK Slavia Praha,Lukáš Provod,,,lukas-provod,L. Provod,F,17,189,537,M,846122,EUR,846028800,F,17,17,False,49.0,38.0,2.0,,0.0,11.0,16.0,27.0,33.0,12.0,,8.0,,,,,90.0,81.0,7.1,24.0,0.256807,31.752,11.26157,12.0,279.07881265886,18.0,199.08,40.53,,3,,0.46,0.34,0.19,,2.83,5.7,1.73,0.72,0.28,,,1.0,2.0,1.0,0.0478,2.0,0.2,,4.0,8.0,1.0,2.0,1.0,,2.0,1.0,,203.34373153811,8.0,,1.0,4.0,1.0,,0.1763,2.0,2.0,1.0,,,,,,
