match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon
10408433,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,22.0,15.0,10.0,4.0,14.0,15.0,1.0,7.0,7.0,1.0,90.0,27.0,6.3,7.0,0.0,0.0,0.00014647,0,-0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,50.0,29.0,4.0,1.0,15.0,29.0,14.0,24.0,9.0,,90.0,86.0,7.0,28.0,0.0,0.0,0.064126,0,,,,True,3.0,1.0,3.0,4.0,10.0,1.0,2.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,64.0,51.0,12.0,6.0,38.0,45.0,13.0,19.0,9.0,,90.0,75.0,6.9,14.0,0.0,0.0,0.00835348,0,,,,,,5.0,3.0,6.0,5.0,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408433,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,57.0,42.0,12.0,5.0,27.0,35.0,15.0,22.0,12.0,,90.0,73.0,6.8,17.0,0.0,0.0,0.0193096,0,,,,,,2.0,3.0,4.0,7.0,,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
10408433,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,40.0,34.0,4.0,3.0,17.0,18.0,17.0,22.0,9.0,,90.0,62.0,6.5,7.0,0.139,0.0,0.0104495,2,,,,,,2.0,2.0,5.0,4.0,3.0,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,
10408433,home,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,23,23,False,50.0,36.0,4.0,1.0,20.0,25.0,16.0,25.0,8.0,,81.0,66.0,6.9,17.0,0.0,0.0,0.158248,0,,,,,,3.0,3.0,8.0,9.0,2.0,,2.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,
10408433,home,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,False,41.0,33.0,4.0,2.0,20.0,21.0,13.0,20.0,3.0,,90.0,53.0,7.3,8.0,0.0,0.0,0.00991737,0,,,,,,,2.0,2.0,7.0,1.0,,1.0,,5.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
10408433,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,24.0,17.0,2.0,2.0,5.0,7.0,13.0,19.0,6.0,,80.0,48.0,6.3,15.0,0.1233,0.0,0.0675184,1,,,,,2.0,,2.0,11.0,8.0,6.0,5.0,2.0,,3.0,2.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,
10408433,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,45.0,36.0,3.0,2.0,7.0,10.0,29.0,36.0,4.0,,90.0,62.0,6.7,17.0,0.0,0.0,0.0307253,0,,,,,1.0,,,3.0,6.0,,5.0,,,1.0,1.0,4.0,1.0,,,,,2.0,,,2.0,,4.0,,,,,,
10408433,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,22.0,17.0,1.0,,3.0,5.0,15.0,27.0,4.0,,89.0,55.0,6.4,26.0,0.0798,0.0,0.140231,3,,,,,10.0,,1.0,5.0,3.0,,4.0,,,,,7.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
10408433,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,16.0,11.0,,,4.0,6.0,8.0,11.0,,,66.0,21.0,6.7,6.0,0.0,0.0,0.148324,0,,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,
10408433,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,F,7,7,True,8.0,2.0,,,,3.0,2.0,7.0,,,24.0,12.0,6.4,9.0,0.0,0.0,0.00106301,0,,,,,2.0,2.0,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,M,22,22,True,4.0,2.0,,,,,2.0,4.0,,,10.0,5.0,6.4,3.0,0.0,0.0,0.00021921,0,,,,,,3.0,2.0,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,,966802,EUR,974246400,M,16,16,True,8.0,5.0,3.0,2.0,1.0,1.0,4.0,7.0,3.0,,9.0,10.0,6.5,3.0,0.0,0.0,0.00961464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,29,29,True,2.0,2.0,,,,,2.0,2.0,,,8.0,3.0,6.6,,0.0,0.0,0.00224071,0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Ander Iru,ander-iru,A. Iru,G,1,188,14,M,,1010276,EUR,903744000,G,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Mikel Balenziaga,mikel-balenziaga,M. Balenziaga,D,24,176,74,M,,41963,EUR,573091200,D,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,,267863,EUR,705801600,D,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408433,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,False,39.0,12.0,33.0,6.0,7.0,10.0,5.0,29.0,11.0,,90.0,44.0,6.9,27.0,0.0,0.0,0.00091575,0,-0.9584,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,
10408433,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,D,16,16,False,29.0,23.0,4.0,2.0,12.0,16.0,11.0,16.0,4.0,,56.0,43.0,6.8,9.0,0.0,0.0,0.0125333,0,,,,True,3.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,
10408433,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,,1006489,EUR,955411200,D,22,22,False,43.0,36.0,4.0,2.0,30.0,33.0,6.0,10.0,7.0,,90.0,52.0,7.1,8.0,0.0,0.0,0.00699506,0,,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
