match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_wasFouled,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_ownGoals,stat_errorLeadToAShot
12499389,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,15.0,11.0,,,0.0,1.0,1.0,10.0,14.0,2.0,3.0,,,,,,,84.0,32.0,10.0,7.0,0.0312065,8,,,,4.0,6.0,4.0,8.0,,,,2.0,,,,,2.0,,2.7562,,,,,,2.0,,,4.0,,3.4162,2.0,4.0,,,
12499389,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,D,24,24,True,13.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,9.0,,,,,,,,,20.0,14.0,6.7,,0.0514356,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,14.0,10.0,,,0.0,1.0,1.0,9.0,13.0,1.0,,,,,,,,20.0,18.0,6.9,4.0,0.246625,0,,,,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
12499389,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,6.0,1.0,,,0.00212077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,,,,,,6.0,8.0,,,0.00152524,1,,,,,1.0,,1.0,,,,1.0,,,,,,,0.0328,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,14.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,7.0,,2.0,,,,,,,5.0,15.0,,1.0,0.0071478,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,home,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,julien.drnl,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,,137692,EUR,712886400,G,1,1,False,23.0,17.0,8.0,2.0,0.0,15.0,15.0,2.0,8.0,4.0,9.0,1.0,3.0,4.0,1.0,1.0,1.0,90.0,39.0,6.5,6.0,0.00337754,0,-0.9404,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,,791642,EUR,808531200,D,18,18,False,35.0,24.0,8.0,3.0,0.0,14.0,17.0,13.0,26.0,6.0,4.0,,,,,,,90.0,66.0,5.5,25.0,0.331319,0,,8.0,3.0,,1.0,5.0,2.0,,3.0,,,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,2.0,,,,,,,1.0,,
12499389,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,,830803,EUR,899164800,D,5,5,False,41.0,36.0,9.0,5.0,0.0,25.0,25.0,11.0,16.0,5.0,2.0,,,,,,,90.0,51.0,5.9,6.0,0.00734122,2,,,,2.0,3.0,4.0,3.0,,,,2.0,,2.0,,,1.0,1.0,0.0787,,,,,,,1.0,,,,,,,,,
12499389,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,,855663,EUR,917049600,D,4,4,False,53.0,46.0,6.0,2.0,0.0,38.0,38.0,8.0,15.0,4.0,1.0,,,,,,,90.0,66.0,5.7,7.0,0.0347416,0,,,,6.0,2.0,8.0,3.0,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,
12499389,away,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,,1210666,EUR,1099008000,D,15,15,False,35.0,25.0,6.0,4.0,0.0,16.0,21.0,10.0,16.0,3.0,6.0,,,,,,,90.0,62.0,5.6,17.0,0.190101,0,,2.0,1.0,4.0,1.0,10.0,4.0,2.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
12499389,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,,149479,EUR,759628800,M,8,8,False,11.0,9.0,1.0,,0.0,4.0,5.0,5.0,6.0,3.0,1.0,,,,,,,57.0,25.0,6.6,5.0,0.00159645,0,,,,1.0,1.0,4.0,4.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,True,,1.0,,,,,,,,,,
12499389,away,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,,787889,EUR,862272000,M,29,29,False,12.0,10.0,2.0,1.0,0.0,6.0,7.0,4.0,5.0,3.0,1.0,,,,,,,57.0,23.0,6.8,4.0,0.00074065,0,,,,,1.0,2.0,5.0,,,,,,1.0,3.0,3.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
12499389,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,,927405,EUR,937785600,M,11,11,False,22.0,16.0,2.0,1.0,0.0,4.0,6.0,12.0,19.0,1.0,2.0,,,,,,,72.0,29.0,6.4,10.0,0.653073,0,,3.0,,1.0,,3.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
12499389,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,,877302,EUR,923961600,M,13,13,False,28.0,21.0,1.0,,0.0,11.0,12.0,10.0,16.0,3.0,7.0,,,,,,,82.0,41.0,6.6,9.0,0.0559375,0,,,,1.0,1.0,5.0,5.0,,,,,,1.0,2.0,1.0,2.0,3.0,,1.0,,,,,2.0,1.0,,,,,,,,,
12499389,away,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,,975800,EUR,990057600,M,16,16,False,15.0,9.0,3.0,2.0,0.0,3.0,4.0,6.0,11.0,,4.0,,,,,,,72.0,31.0,6.5,12.0,0.0256386,3,,,,,1.0,4.0,4.0,1.0,3.0,1.0,1.0,,,2.0,2.0,2.0,,0.1502,,,,,,,1.0,,1.0,,0.1312,1.0,,,,1.0
12499389,away,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,,953767,EUR,954720000,F,23,23,False,9.0,5.0,,,0.0,2.0,2.0,3.0,7.0,,1.0,,,,,,,90.0,21.0,6.4,10.0,0.00213701,1,,,,6.0,2.0,10.0,3.0,1.0,1.0,,,,1.0,,,4.0,1.0,0.0382,,,,,,1.0,1.0,,,,,1.0,,,,
12499389,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,,168985,EUR,765244800,M,19,19,True,14.0,11.0,2.0,1.0,0.0,8.0,10.0,3.0,4.0,1.0,1.0,,,,,,,33.0,20.0,6.3,4.0,0.0029587,0,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12499389,away,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,,354558,EUR,873763200,M,20,20,True,11.0,5.0,3.0,1.0,0.0,1.0,1.0,4.0,11.0,1.0,1.0,,,,,,,33.0,17.0,6.1,8.0,0.0007147,0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12499389,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,,800252,EUR,842054400,M,21,21,True,4.0,2.0,,,0.0,1.0,3.0,1.0,1.0,,2.0,,,,,,,18.0,8.0,6.4,2.0,0.0004295,0,,,,,,1.0,2.0,,,,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,
12499389,away,1. FC Union Berlin,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183,1866,M,,1090010,EUR,1014854400,F,27,27,True,1.0,,,,0.0,,1.0,,,,,,,,,,,18.0,2.0,6.3,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,,1086547,EUR,1071878400,D,14,14,True,2.0,2.0,,,0.0,2.0,2.0,,,3.0,,,,,,,,8.0,5.0,6.1,,2.96e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Ivan Prtajin,prtajin-ivan,I. Prtajin,F,9,189,858,M,,796672,EUR,832032000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499389,away,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,,117373,EUR,712454400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Kevin,Volland,,,,,,,,,,,,,
