match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,player_sofascoreId,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_goals,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_clearanceOffLine,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceCreated,stat_hitWoodwork
11067280,home,São Paulo,Jonathan Calleri,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,23.0,13.0,1.0,1.0,4.0,4.0,9.0,20.0,3.0,,,90.0,37.0,6.6,18.0,0.0,0.0,0.151897,0,,,1.0,12.0,9.0,4.0,,1.0,,2.0,2.0,,,4.0,jocalleri,5.0,,,,4.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,,,,
11067280,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,True,30.0,19.0,6.0,1.0,14.0,22.0,5.0,8.0,2.0,,,62.0,42.0,7.8,11.0,0.029,0.0,0.00751415,1,,,,,9.0,1.0,1.0,3.0,,,,,,,,4.0,2.0,2.0,,2.0,,,,,,1.0,,,,1.0,2.0,,,,,
11067280,home,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,F,7,7,True,17.0,12.0,1.0,,6.0,8.0,6.0,9.0,4.0,,,45.0,20.0,6.7,6.0,0.0,0.0,0.00405427,0,,,,5.0,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,
11067280,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,14.0,9.0,,,,1.0,11.0,15.0,1.0,,,45.0,22.0,6.6,6.0,0.0,0.0,0.106761,0,,,2.0,5.0,3.0,2.0,1.0,1.0,1.0,,2.0,Rodriguinho,,1.0,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,
11067280,home,São Paulo,Jhegson Méndez,jhegson-mendez,J. Méndez,M,32,175,674,M,590150,EUR,862012800,M,21,21,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,10.0,5.0,6.7,,0.0,0.0,0.0006997,0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,Marcos Paulo,marcos-paulo,M. Paulo,F,10,186,862,M,962027,EUR,980985600,F,32,32,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,10.0,7.0,6.6,2.0,0.0,0.0,0.0444223,0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11067280,home,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Young,,,,,,,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,Raí Ramos,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Nathan,,,,,,,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,Pedro Vilhena,pedro-vilhena,P. Vilhena,M,30,175,470,M,1009937,EUR,1013990400,M,47,47,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,David,david,David,M,7,179,2160,M,840291,EUR,813888000,F,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Bento,bento,Bento,G,24,190,9735,M,1016104,EUR,928972800,G,1,1,False,20.0,14.0,9.0,3.0,12.0,12.0,2.0,8.0,5.0,2.0,3.0,90.0,29.0,6.6,6.0,0.0,0.0,0.00951526,0,-1.0154,,,,,,,2.0,,,,,,,bento_matheus,,,,,,,,,,,,,,,,,2.0,2.0,,,
11067280,away,Athletico,Madson,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,False,40.0,34.0,3.0,1.0,15.0,18.0,19.0,23.0,2.0,,,90.0,56.0,6.6,9.0,0.0,0.0,0.189398,0,,,1.0,1.0,2.0,,,5.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,
11067280,away,Athletico,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,34,34,False,49.0,45.0,12.0,9.0,29.0,31.0,16.0,19.0,5.0,,,90.0,63.0,6.8,5.0,0.0,0.0,0.0124452,0,,,1.0,6.0,5.0,1.0,1.0,2.0,3.0,,2.0,,,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11067280,away,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,43.0,37.0,12.0,9.0,23.0,26.0,14.0,17.0,2.0,,,90.0,50.0,6.7,6.0,0.0437,0.0,0.0423386,1,,True,,4.0,3.0,,,4.0,,,1.0,,,3.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,
11067280,away,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,False,17.0,14.0,3.0,1.0,10.0,13.0,4.0,4.0,4.0,,,54.0,30.0,6.6,8.0,0.0,0.0,0.00120397,0,,,,,2.0,,,2.0,2.0,4.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
11067280,away,Athletico,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,17,17,False,38.0,35.0,7.0,5.0,15.0,15.0,20.0,24.0,4.0,,,90.0,50.0,7.0,4.0,0.0222,0.0,0.0245268,1,,,1.0,4.0,7.0,1.0,1.0,,1.0,,1.0,,,,,,4.0,1.0,,2.0,3.0,,,,,,1.0,,,,1.0,,,,,
11067280,away,Athletico,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,False,17.0,15.0,,,8.0,8.0,7.0,9.0,2.0,,,67.0,24.0,6.7,4.0,0.0216,0.0,0.00544321,1,,,,2.0,4.0,1.0,1.0,,,2.0,1.0,,,1.0,,,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,,
11067280,away,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,18.0,13.0,,,5.0,5.0,9.0,17.0,4.0,,,68.0,31.0,6.7,12.0,0.1182,0.0357,0.0795608,2,,,4.0,3.0,3.0,,,1.0,,2.0,,,,,,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,
11067280,away,Athletico,Vitor Bueno,vitor-bueno,Vitor Bueno,M,15,183,625,M,808785,EUR,778723200,M,8,8,False,34.0,26.0,2.0,,7.0,10.0,23.0,31.0,2.0,,,82.0,52.0,7.5,14.0,0.0268,0.0,0.534991,1,,,7.0,2.0,2.0,1.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,4.0,3.0,1.0,,1.0,,,,,,,1.0,1.0
11067280,away,Athletico,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,30.0,23.0,2.0,1.0,8.0,10.0,15.0,22.0,8.0,,,90.0,53.0,7.2,12.0,0.0202,0.1229,0.0831117,1,,,2.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,4.0,2.0,,,,1.0,,,,,,,,,,,
11067280,away,Athletico,Vitor Roque,vitor-roque,V. Roque,F,9,174,72751,M,1150391,EUR,1109548800,F,9,9,False,11.0,7.0,1.0,1.0,3.0,5.0,4.0,6.0,4.0,,,82.0,26.0,7.3,8.0,0.7538,0.9163,0.00137436,3,,,,5.0,3.0,1.0,,,1.0,2.0,,Vitor Roque,,3.0,VRoque,,1.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,
11067280,away,Athletico,Vinicius Kauê,vinicius-kaue,Vinicius Kauê,D,,181,36,M,1116334,EUR,1046476800,D,21,21,True,20.0,17.0,3.0,3.0,6.0,8.0,11.0,12.0,2.0,,,36.0,39.0,6.9,9.0,0.0,0.0,0.015077,0,,,,2.0,4.0,,,1.0,,1.0,1.0,,,,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,
11067280,away,Athletico,Léo Cittadini,leo-cittadini,L. Cittadini,M,20,178,378,M,332171,EUR,762307200,M,18,18,True,12.0,10.0,,,3.0,4.0,7.0,8.0,2.0,,,23.0,14.0,6.7,3.0,0.0214,0.0,0.00661519,1,,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
11067280,away,Athletico,David Terans,david-terans,David Terans,M,80,176,906,M,586662,EUR,776563200,M,10,10,True,11.0,9.0,4.0,3.0,2.0,3.0,7.0,9.0,1.0,,,22.0,16.0,6.8,3.0,0.0407,0.0,0.0181003,2,,,1.0,3.0,2.0,1.0,1.0,,,,2.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
11067280,away,Athletico,Marcelo Cirino,marcelo-cirino,Marcelo Cirino,F,,182,127,M,329027,EUR,696038400,F,7,7,True,2.0,1.0,,,,,1.0,2.0,,,,8.0,5.0,6.4,2.0,0.0966,0.0,0.00041988,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11067280,away,Athletico,Willian Bigode,willian,W. Bigode,F,9,171,759,M,146308,EUR,532742400,F,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,8.0,4.0,6.5,1.0,0.0,0.0,0.00843417,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Khellven,khellven,Khellven,D,12,176,2672,M,984896,EUR,983059200,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Matheus Felipe,matheus-felipe,M. Felipe,D,4,186,105,M,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Thiago Andrade,thiago-andrade,T. Andrade,M,11,179,253,M,1106509,EUR,972950400,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067280,away,Athletico,Luciano Arriagada,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,1014798,EUR,1020124800,F,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
