match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_hitWoodwork
12437058,home,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,38.0,30.0,12.0,5.0,0.0,28.0,31.0,2.0,7.0,1.0,1.0,1.0,10.0,2.0,2.0,5.0,1.0,90.0,54.0,8.2,8.0,0.00055532,0,0.8544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,D,2,2,False,78.0,75.0,2.0,1.0,0.0,40.0,40.0,37.0,41.0,,6.0,1.0,3.0,,,,,90.0,99.0,7.9,7.0,0.0909118,1,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0249,3.0,,,,,,,,,,
12437058,home,Southampton,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,,980637,EUR,1012348800,D,6,6,False,97.0,89.0,4.0,2.0,0.0,68.0,75.0,21.0,22.0,1.0,3.0,6.0,5.0,,,,,90.0,112.0,7.4,9.0,0.0101378,2,,,,2.0,,,,,1.0,1.0,,2.0,,1.0,,,,0.3225,,1.0,1.0,1.0,,,,,,,
12437058,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,85.0,79.0,5.0,4.0,0.0,61.0,66.0,18.0,19.0,2.0,3.0,7.0,9.0,,,,,90.0,96.0,7.2,6.0,0.00808721,0,,,,3.0,,1.0,1.0,,,,3.0,,,,,1.0,,,,1.0,1.0,,,,,,,,
12437058,home,Southampton,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,5,5,False,68.0,62.0,4.0,3.0,0.0,38.0,41.0,24.0,27.0,,3.0,2.0,4.0,,,,,79.0,77.0,7.1,6.0,0.0335821,0,,,,2.0,,,,,,,,1.0,1.0,,2.0,1.0,,,,,1.0,,True,,,,,,
12437058,home,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,False,19.0,18.0,,,0.0,12.0,12.0,8.0,12.0,,1.0,,,,,,,59.0,28.0,6.7,7.0,0.238331,0,,5.0,2.0,3.0,,1.0,,,,,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,
12437058,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,,361352,EUR,855532800,M,9,9,False,23.0,20.0,1.0,1.0,0.0,8.0,9.0,14.0,20.0,,2.0,,3.0,,,,,90.0,42.0,7.4,13.0,0.0658461,3,,6.0,2.0,6.0,1.0,2.0,1.0,,,,,,,2.0,1.0,2.0,,0.2924,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,0.732,,
12437058,home,Southampton,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,4,4,False,54.0,51.0,1.0,,0.0,27.0,28.0,24.0,26.0,1.0,6.0,1.0,3.0,,,,,90.0,66.0,7.1,7.0,0.187719,0,,,,7.0,3.0,,,,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,
12437058,home,Southampton,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,10,10,False,28.0,25.0,1.0,1.0,0.0,8.0,9.0,17.0,19.0,,4.0,1.0,2.0,,,,,45.0,38.0,6.8,6.0,0.0111514,0,,,,2.0,,2.0,1.0,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,
12437058,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,39.0,38.0,2.0,2.0,0.0,15.0,16.0,23.0,27.0,,9.0,2.0,3.0,,,,,89.0,68.0,7.0,11.0,0.0256054,0,,4.0,,7.0,2.0,9.0,6.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
12437058,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,False,12.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,6.0,1.0,6.0,,4.0,,,,,89.0,28.0,6.9,9.0,0.0269341,1,,,,6.0,1.0,4.0,1.0,,,,,1.0,1.0,2.0,3.0,,2.0,0.0647,1.0,1.0,1.0,1.0,,,,,,,
12437058,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,M,7,7,True,27.0,24.0,,,0.0,17.0,18.0,7.0,9.0,1.0,2.0,1.0,5.0,,,,,45.0,39.0,6.8,6.0,0.00242987,2,,,,1.0,,,,,,,,1.0,,3.0,,,,0.04,,,1.0,1.0,,,1.0,,0.0778,1.0,
12437058,home,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,M,33,33,True,13.0,12.0,,,0.0,2.0,3.0,10.0,10.0,,2.0,,,,,,,31.0,21.0,6.4,5.0,0.0161904,0,,,,5.0,1.0,3.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,
12437058,home,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,True,5.0,5.0,,,1.0,3.0,3.0,2.0,3.0,,,,,,,,,11.0,8.0,6.8,3.0,0.0698246,0,,1.0,,2.0,,,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,
12437058,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,3.0,,,0.00020265,0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12437058,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,1.0,4.0,,2.0,0.00023919,0,,,,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,
12437058,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,home,Southampton,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,home,Southampton,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,30.0,18.0,19.0,7.0,0.0,14.0,15.0,4.0,15.0,,,1.0,6.0,,1.0,1.0,1.0,90.0,36.0,6.5,12.0,0.00537807,0,-0.1901,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,28.0,22.0,5.0,1.0,0.0,7.0,7.0,15.0,21.0,,1.0,,7.0,,,,,90.0,43.0,6.7,10.0,0.0422494,0,,,,4.0,,1.0,,,,,2.0,1.0,,,,1.0,,,3.0,,2.0,,,,,,,,
12437058,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,34.0,29.0,4.0,3.0,0.0,20.0,22.0,9.0,12.0,2.0,6.0,5.0,3.0,,,,,90.0,50.0,7.2,7.0,0.451228,1,,,,5.0,1.0,,,1.0,,1.0,,2.0,2.0,,3.0,2.0,,0.0207,1.0,,2.0,1.0,True,,,,,,
12437058,away,Everton,Michael Keane,,,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,34.0,30.0,5.0,2.0,0.0,19.0,20.0,11.0,14.0,1.0,2.0,3.0,1.0,,,,,90.0,42.0,6.5,5.0,0.00328109,1,,,,5.0,1.0,,,,,1.0,,1.0,1.0,,,3.0,,0.1019,,2.0,,,,1.0,1.0,,0.6256,,1.0
12437058,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,29.0,22.0,7.0,1.0,0.0,10.0,11.0,13.0,23.0,,4.0,3.0,4.0,,,,,90.0,47.0,6.8,12.0,0.0259095,1,,5.0,1.0,2.0,,,,,1.0,,1.0,3.0,2.0,,1.0,,,0.0323,,2.0,,,,,,,,,
12437058,away,Everton,Idrissa Gueye,,,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,40.0,38.0,1.0,1.0,0.0,12.0,13.0,26.0,27.0,,7.0,2.0,8.0,,,,,90.0,57.0,7.0,6.0,0.112189,1,,,,7.0,2.0,,,,,,1.0,6.0,1.0,1.0,1.0,4.0,,0.0309,1.0,,1.0,1.0,,,,,,,
12437058,away,Everton,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,8,8,False,28.0,25.0,,,0.0,12.0,13.0,13.0,15.0,,7.0,1.0,4.0,,,,,90.0,42.0,7.1,5.0,0.018559,3,,,,5.0,,3.0,3.0,,1.0,,1.0,2.0,1.0,1.0,2.0,4.0,,0.1576,,,1.0,1.0,,,1.0,,0.05,,
12437058,away,Everton,Jesper Lindstrøm,,,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,,947929,EUR,951782400,M,29,29,False,20.0,18.0,,,0.0,9.0,9.0,12.0,20.0,1.0,7.0,1.0,6.0,,,,,88.0,49.0,7.4,12.0,0.137579,3,,9.0,3.0,6.0,2.0,1.0,1.0,1.0,,,1.0,3.0,,2.0,2.0,,,0.076,2.0,,4.0,1.0,,,2.0,,0.1059,,
12437058,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,28.0,20.0,8.0,3.0,0.0,6.0,6.0,15.0,26.0,,6.0,,4.0,,,,,90.0,45.0,6.9,16.0,0.091036,0,,4.0,1.0,7.0,1.0,6.0,4.0,1.0,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,
12437058,away,Everton,Iliman Ndiaye,,,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,12.0,10.0,,,0.0,4.0,4.0,6.0,9.0,,4.0,,5.0,,,,,62.0,26.0,7.1,7.0,0.00256321,2,,1.0,,4.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,,0.0349,,,,1.0,,,1.0,,0.073,,
12437058,away,Everton,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,8.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,3.0,1.0,,,,,,62.0,16.0,6.8,7.0,0.00161603,1,,,,1.0,,2.0,2.0,,1.0,,,,,3.0,,2.0,,0.094,,,,,,,,,,,
12437058,away,Everton,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,F,11,11,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,1.0,,,,,28.0,11.0,6.2,3.0,0.00164571,2,,,,1.0,1.0,,,,,,,,,1.0,,,,0.3271,,,,2.0,,1.0,,,,,
12437058,away,Everton,Beto,,,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,1.0,,,,0.0,,,,1.0,1.0,4.0,,1.0,,,,,28.0,6.0,6.6,2.0,,1,,,,2.0,,1.0,1.0,,,,,,,1.0,2.0,,1.0,0.6866,,2.0,,1.0,,1.0,,,,,1.0
12437058,away,Everton,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,True,6.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,,,,,,,,,10.0,6.0,6.6,1.0,0.00046399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Asmir Begović,,,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Séamus Coleman,,,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437058,away,Everton,Harrison Armstrong,,,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
