match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,captain,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_errorLeadToAShot
10385646,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,28.0,22.0,18.0,12.0,14.0,14.0,8.0,14.0,1.0,6.0,3.0,4.0,1.0,90.0,37.0,8.1,6.0,0.0,0.0,0.00097427,0,0.5848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385646,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,24,24,False,25.0,22.0,5.0,3.0,16.0,17.0,7.0,10.0,3.0,4.0,,,,90.0,42.0,7.3,6.0,0.0,0.0,0.0496781,0,,2.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385646,home,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,nayefaguard,877102,EUR,828144000,D,27,27,False,32.0,28.0,6.0,3.0,20.0,21.0,8.0,11.0,5.0,4.0,,,,90.0,44.0,7.4,4.0,0.0653,0.0,0.0222957,2,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,
10385646,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,False,39.0,33.0,6.0,4.0,18.0,22.0,15.0,17.0,3.0,5.0,,,,90.0,45.0,6.9,6.0,0.0,0.0,0.00424808,0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10385646,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,False,29.0,24.0,1.0,,12.0,15.0,13.0,19.0,1.0,3.0,,,,89.0,44.0,6.5,11.0,0.0,0.0,0.00918279,0,,5.0,1.0,,5.0,2.0,,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,
10385646,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,30.0,19.0,1.0,,12.0,15.0,8.0,16.0,2.0,7.0,,,,90.0,44.0,7.2,11.0,0.1075,0.0901,0.0160551,2,,1.0,1.0,5.0,3.0,6.0,,2.0,1.0,,,1.0,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10385646,home,West Ham United,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,42.0,34.0,5.0,1.0,16.0,19.0,19.0,24.0,,12.0,,,,90.0,60.0,7.4,10.0,0.0236,0.0,0.0190682,1,,1.0,1.0,,2.0,7.0,1.0,4.0,2.0,,1.0,,,,,,1.0,,,,,,,True,5.0,4.0,,,,,,
10385646,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,M,20,20,False,21.0,13.0,1.0,,6.0,8.0,7.0,16.0,4.0,5.0,,,,90.0,43.0,6.9,16.0,0.1905,0.065,0.0108976,2,,3.0,,4.0,7.0,8.0,1.0,2.0,1.0,,3.0,,1.0,,,4.0,1.0,,2.0,,1.0,,,,,,4.0,,,,,
10385646,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,11,11,False,43.0,31.0,3.0,1.0,13.0,16.0,18.0,27.0,,8.0,,,,89.0,61.0,7.5,17.0,0.0932,0.0,0.0888443,2,,,,1.0,4.0,7.0,1.0,,3.0,2.0,1.0,,3.0,,,1.0,,,1.0,2.0,,,,,3.0,2.0,2.0,1.0,,,,
10385646,home,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,M,22,22,False,39.0,29.0,2.0,,8.0,11.0,23.0,33.0,1.0,5.0,,,,87.0,59.0,7.8,17.0,0.1275,0.5585,0.369185,3,,5.0,2.0,1.0,4.0,3.0,3.0,,2.0,1.0,,,3.0,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,1.0,,,
10385646,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,13.0,6.0,,,1.0,1.0,5.0,15.0,,1.0,,,,89.0,35.0,6.1,18.0,0.6954,0.0,0.0045768,3,,3.0,,2.0,11.0,8.0,2.0,,,,2.0,1.0,1.0,,,5.0,1.0,,2.0,2.0,,,,,5.0,4.0,5.0,,,2.0,,
10385646,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,True,1.0,,1.0,,,,,1.0,,1.0,,,,13.0,3.0,6.5,2.0,0.0,0.0,0.0,0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
