match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goals,stat_totalOffside,stat_punches
14109730,home,Fenerbahçe,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,False,28.0,17.0,16.0,5.0,0.0,14.0,16.0,3.0,12.0,3.0,1.0,90.0,33.0,6.0,13.0,0.00132281,27.076782788072,5.0,20.37,6.615,0.0604,0,-0.5438,0.03,-0.03,-0.09,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109730,home,Fenerbahçe,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7755,M,nelsonsemedo50,252821,EUR,753408000,D,27,27,False,32.0,25.0,7.0,3.0,0.0,11.0,14.0,14.0,18.0,6.0,,90.0,58.0,6.7,16.0,0.0147095,137.94412359295,16.0,30.45,23.625,,0,,0.05,0.05,-0.15,,4.0,1.0,1.0,6.0,9.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,
14109730,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,False,59.0,54.0,4.0,2.0,0.0,32.0,33.0,22.0,26.0,5.0,,90.0,72.0,6.5,6.0,0.00803667,160.0951776436,20.0,-8.61,19.425,,1,,0.03,0.04,0.18,,,4.0,2.0,7.0,4.0,,,,4.0,2.0,,,1.0,2.0,2.0,,True,2.0,1.0,1.0,0.084,-0.12,,,,,,,,,,,
14109730,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,,1048324,EUR,988243200,D,24,24,False,61.0,45.0,14.0,2.0,0.0,21.0,25.0,24.0,36.0,4.0,,90.0,78.0,6.4,16.0,0.00845873,180.49980218878,22.0,47.985,21.315,,2,,0.07,0.08,0.13,,,1.0,3.0,3.0,6.0,,,,5.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,2.0,1.0,0.308,-0.23,Jayden Oosterwolde,,,,,,,,,,
14109730,home,Fenerbahçe,Archie Brown,brown-archie,A. Brown,D,3,190,3095,M,,1009738,EUR,1022544000,D,3,3,False,40.0,29.0,5.0,2.0,0.0,10.0,14.0,19.0,26.0,4.0,,89.0,63.0,6.8,19.0,0.0319798,97.598201617974,11.0,42.315,26.88,,0,,0.27,0.14,-0.21,,3.0,2.0,2.0,6.0,8.0,,3.0,1.0,1.0,5.0,3.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,
14109730,home,Fenerbahçe,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10871,M,EdsonAlvarez19,847151,EUR,877651200,M,11,11,False,71.0,66.0,3.0,2.0,0.0,37.0,40.0,29.0,31.0,8.0,,90.0,90.0,7.2,8.0,0.0216694,252.4013612109,26.0,41.58,16.065,,1,,0.01,0.2,-0.03,,,3.0,3.0,6.0,11.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,,,,2.0,,,0.0207,0.0,,,,1.0,0.0315,,,,,,
14109730,home,Fenerbahçe,Dorgeles Nene,nene-dorgeles,D. Nene,F,45,174,10361,M,d.nene10,1102788,EUR,1040601600,M,45,45,False,20.0,14.0,,,0.0,3.0,3.0,11.0,17.0,4.0,,79.0,34.0,6.1,13.0,0.020358,78.239359284201,9.0,55.125,17.955,,1,,-0.06,0.01,-0.08,,4.0,1.0,,5.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,0.0108,-0.11,Nene Dorgeles,,1.0,,,1.0,,,,,
14109730,home,Fenerbahçe,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31813,M,marcoasensio10,361004,EUR,822182400,M,21,21,False,31.0,27.0,3.0,1.0,0.0,5.0,6.0,22.0,25.0,6.0,,90.0,59.0,6.9,12.0,0.157635,99.063873071845,13.0,34.02,22.26,,5,,0.18,0.28,0.17,,5.0,,,3.0,3.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,2.0,,1.0,3.0,,0.3195,-0.39,,,1.0,,,2.0,1.0,,,,
14109730,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,24.0,18.0,2.0,2.0,0.0,4.0,6.0,14.0,18.0,3.0,,79.0,44.0,6.9,12.0,0.0105692,64.023662839677,6.0,37.59,15.12,,0,,0.04,0.01,-0.12,,1.0,1.0,,4.0,8.0,,5.0,2.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,
14109730,home,Fenerbahçe,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,9,9,False,19.0,13.0,1.0,,0.0,2.0,2.0,11.0,17.0,2.0,,63.0,39.0,6.9,14.0,0.148204,81.995227229853,9.0,44.94,26.775,,1,,0.36,0.13,-0.08,,5.0,2.0,,5.0,5.0,,3.0,1.0,,,2.0,2.0,3.0,2.0,,1.0,,1.0,,,0.0352,0.02,,,2.0,,,1.0,,,,,
