match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_challengeLost,stat_wonContest,stat_goals,stat_aerialLost,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_hitWoodwork,player_firstName,player_lastName,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
11396228,home,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,15.0,11.0,,,6.0,8.0,7.0,,2.0,,,62.0,22.0,7.9,8.0,0.0215005,2,,boniface_jrn,5.0,,3.0,2.0,4.0,1.0,,,,1.0,,,2.0,,,,1.03,1.1664,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,
11396228,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,M,10,10,True,,26.0,25.0,,,11.0,11.0,16.0,,1.0,,,45.0,45.0,9.4,7.0,0.0937021,5,,FWirtz,14.0,1.0,,5.0,1.0,3.0,,,,1.0,1.0,1.0,3.0,1.0,,2.0,0.8981,1.8744,,1.0,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,
11396228,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,,7.0,6.0,,,1.0,1.0,8.0,,2.0,,,28.0,16.0,6.9,4.0,0.281193,1,,jeremie_frimpong,7.0,2.0,,3.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,,0.29,0.5631,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
11396228,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,7.0,4.0,,,1.0,2.0,5.0,,,,,28.0,11.0,6.5,6.0,0.051564,1,,p_shicky,3.0,,,3.0,,1.0,,,,1.0,,,1.0,,,,0.193,0.1729,,1.0,,,,,1.0,,,,,,1.0,,,,,,
11396228,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,D,20,20,True,,8.0,8.0,,,5.0,5.0,3.0,1.0,2.0,,,13.0,15.0,7.3,2.0,0.00630807,0,,grimaldo35,3.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
11396228,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,,16.0,16.0,1.0,1.0,7.0,7.0,9.0,,,,,13.0,21.0,7.4,1.0,0.180832,1,,exepalaciosok,9.0,,,3.0,2.0,1.0,1.0,,,,,1.0,,,,,0.0703,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,
11396228,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396228,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur,,,,
11396228,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,josip_stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396228,home,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Puerta,,,,
11396228,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,False,,47.0,41.0,12.0,7.0,39.0,42.0,5.0,,8.0,5.0,5.0,90.0,58.0,6.9,6.0,0.00059221,0,0.1549,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,
11396228,away,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,False,,59.0,45.0,8.0,3.0,35.0,42.0,17.0,1.0,6.0,,,90.0,69.0,5.5,17.0,0.0056035,1,,,10.0,,1.0,5.0,4.0,1.0,2.0,2.0,,2.0,2.0,,,1.0,,,0.036,,,,,,,,2.0,1.0,,1.0,,,,,Julian Malatini,,,,1.0
11396228,away,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,D,36,36,False,,64.0,61.0,3.0,1.0,50.0,51.0,13.0,4.0,5.0,,,90.0,79.0,6.7,3.0,0.00599003,0,,,11.0,,,3.0,5.0,1.0,4.0,4.0,,,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,
11396228,away,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,,62.0,55.0,7.0,4.0,45.0,50.0,12.0,2.0,3.0,,,90.0,71.0,6.2,7.0,0.00471191,0,,,10.0,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,
11396228,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,,25.0,20.0,5.0,3.0,8.0,10.0,17.0,,4.0,,,90.0,43.0,6.3,13.0,0.0137232,1,,,12.0,2.0,,1.0,4.0,2.0,2.0,1.0,,4.0,,,1.0,,,,0.4097,0.7336,,1.0,,,,,,2.0,,,1.0,,1.0,,,,,,
11396228,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,True,49.0,45.0,6.0,4.0,24.0,26.0,24.0,,5.0,,,77.0,62.0,6.4,8.0,0.0410066,2,,,22.0,1.0,,6.0,4.0,2.0,1.0,,,,,,1.0,1.0,,,0.0538,0.029,1.0,2.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,
11396228,away,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,,66.0,61.0,4.0,2.0,38.0,42.0,24.0,3.0,3.0,,,90.0,82.0,6.7,6.0,0.0235693,0,,,23.0,,,2.0,4.0,,3.0,1.0,,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,
11396228,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,,49.0,39.0,5.0,2.0,20.0,24.0,28.0,2.0,6.0,,,90.0,72.0,6.6,18.0,0.523694,1,,,20.0,3.0,,6.0,5.0,4.0,1.0,1.0,,3.0,1.0,1.0,,,1.0,,0.0325,,1.0,,1.0,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,,
11396228,away,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,,27.0,20.0,1.0,,15.0,21.0,9.0,1.0,4.0,,,69.0,45.0,6.8,10.0,0.0286834,0,,,6.0,3.0,,1.0,6.0,,6.0,3.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
11396228,away,SV Werder Bremen,Nick Woltemade,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,29,29,False,,14.0,11.0,1.0,1.0,3.0,4.0,10.0,,6.0,,,69.0,27.0,6.5,9.0,0.0207654,1,,,8.0,,,5.0,3.0,1.0,2.0,1.0,,3.0,,,,1.0,,,0.0951,,,1.0,,1.0,,,,,,3.0,,,,,,,,,
11396228,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,,18.0,13.0,,,8.0,8.0,11.0,2.0,1.0,,,90.0,23.0,6.5,6.0,0.0103393,0,,,5.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,
11396228,away,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,D,2,2,True,,7.0,5.0,1.0,,5.0,6.0,1.0,,1.0,,,21.0,11.0,6.2,3.0,9.039e-05,1,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,0.0489,0.5923,,,,,,,,,,,,,,,,,,,
11396228,away,SV Werder Bremen,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,True,,5.0,2.0,,,1.0,2.0,3.0,,,,,21.0,5.0,6.4,3.0,9.389e-05,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11396228,away,SV Werder Bremen,Isak Hansen Aarøen,isak-hansen-aaroen,I. H. Aarøen,M,8,173,1169,M,1019011,EUR,1093132800,M,21,21,True,,4.0,3.0,,,3.0,3.0,1.0,,,,,13.0,5.0,6.1,2.0,8.142e-05,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396228,away,SV Werder Bremen,Eduardo Dos Santos Haesler,eduardo-dos-santos-haesler,E. D. S. Haesler,G,13,195,49,M,939692,EUR,918604800,G,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396228,away,SV Werder Bremen,Cimo Röcker,cimo-rocker,C. Röcker,M,40,186,11,M,138151,EUR,759110400,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396228,away,SV Werder Bremen,Leon Opitz,opitz-leon,L. Opitz,M,17,183,129,M,1481688,EUR,1113177600,F,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon Opitz,,,,
11396228,away,SV Werder Bremen,Joel Imasuen,joel-imasuen,J. Imasuen,F,26,193,47,M,1536650,EUR,1098835200,F,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
