match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot
11369370,home,Real Betis,Willian José,willian-jose,W. José,F,189,3025,M,123223,EUR,690854400,F,12,12,False,12.0,9.0,,,4.0,4.0,5.0,8.0,1.0,2.0,,4.0,,64.0,26.0,7.2,11.0,0.00311203,2,,12,,,,4.0,3.0,2.0,1.0,,4.0,,,,,,,,,1.0,0.4848,,,,,,,,1.0,1.0,0.8963,,
11369370,home,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,182,12996,M,1035995,EUR,978393600,F,11,11,True,10.0,7.0,,,2.0,3.0,5.0,8.0,,3.0,,3.0,,26.0,18.0,6.4,7.0,0.00309192,0,,11,luizhenrique_07,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,,,2.0,,,,,Luiz Henrique,,,,,,,,,,,
11369370,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,177,44492,M,1011375,EUR,1008547200,F,7,7,True,6.0,6.0,,,1.0,1.0,5.0,8.0,,,,,,15.0,13.0,6.6,5.0,0.00397458,1,,10,ez_abde,3.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,0.0461,,,,,,,,,,,,
11369370,home,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,181,3931,M,973838,EUR,959385600,D,20,20,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,10.0,7.0,6.7,1.0,0.0510795,0,,16,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11369370,home,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,187,1602,M,137978,EUR,702604800,M,14,14,True,12.0,9.0,,,4.0,5.0,5.0,8.0,,,,1.0,,10.0,15.0,6.6,4.0,0.00141675,0,,41,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,home,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,home,Real Betis,Rui Silva,rui-silva,R. Silva,G,191,3299,M,253809,EUR,760579200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Rui,Silva,,,,,,,,,,
11369370,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,176,879,M,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,home,Real Betis,Ricardo Visus,ricardo-visus,R. Visus,D,192,119,M,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,Ricardo Visus,,,,,,,,,,,
11369370,home,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,175,565,M,1031421,EUR,958435200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,home,Real Betis,Juan Cruz,juan-cruz,J. Cruz,M,179,541,M,936234,EUR,956620800,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,home,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,169,1007,M,14942,EUR,528249600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,192,995,M,294377,EUR,736646400,G,1,1,False,40.0,22.0,25.0,7.0,16.0,19.0,6.0,21.0,,,1.0,6.0,,90.0,43.0,6.0,19.0,0.00247542,0,-1.034,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,183,656,M,910267,EUR,930873600,D,12,12,False,23.0,17.0,1.0,1.0,10.0,13.0,7.0,13.0,,1.0,1.0,5.0,,90.0,42.0,6.4,11.0,0.0197131,0,,12,,3.0,1.0,4.0,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,194,940,M,900792,EUR,783302400,D,24,24,False,48.0,39.0,8.0,5.0,30.0,34.0,9.0,14.0,2.0,5.0,3.0,10.0,,90.0,55.0,7.1,9.0,0.136361,0,,24,,,1.0,6.0,,,,,,4.0,,3.0,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,
11369370,away,Osasuna,David García,david-garcia,D. García,D,185,306,M,591136,EUR,761184000,D,5,5,False,47.0,41.0,5.0,2.0,29.0,31.0,12.0,16.0,3.0,6.0,5.0,6.0,,90.0,61.0,6.6,6.0,0.00377441,1,,5,,,1.0,4.0,,1.0,1.0,3.0,,1.0,True,1.0,,,1.0,,2.0,,0.0171,,,,,,,,,,,1.0,
11369370,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,170,186,M,255973,EUR,679795200,D,15,15,False,33.0,21.0,3.0,,11.0,17.0,10.0,18.0,1.0,5.0,1.0,8.0,,77.0,58.0,6.1,20.0,0.00456687,0,,7,,2.0,3.0,9.0,3.0,1.0,1.0,4.0,1.0,3.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0
11369370,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,182,703,M,976141,EUR,895017600,M,7,7,False,28.0,26.0,,,18.0,20.0,8.0,11.0,,3.0,1.0,3.0,,45.0,38.0,6.6,6.0,0.00522684,0,,7,,3.0,,3.0,1.0,,,1.0,,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11369370,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,190,714,M,187313,EUR,774576000,M,6,6,False,48.0,35.0,4.0,,19.0,23.0,16.0,25.0,1.0,5.0,,8.0,,77.0,56.0,7.0,14.0,0.0151107,2,,6,,,1.0,5.0,,,,1.0,1.0,4.0,,3.0,2.0,,1.0,,,2.0,0.0815,,,1.0,,,,,,,,,
11369370,away,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,171,2160,M,789381,EUR,760492800,M,9,9,False,20.0,16.0,5.0,2.0,4.0,5.0,12.0,17.0,2.0,3.0,,5.0,,45.0,28.0,6.4,7.0,0.0111016,0,,9,,2.0,2.0,7.0,1.0,,,,,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,,
11369370,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,177,1253,M,985329,EUR,1006819200,M,10,10,False,39.0,33.0,1.0,,13.0,15.0,20.0,24.0,,8.0,,6.0,,90.0,60.0,7.0,12.0,0.0118319,2,,10,,,1.0,7.0,2.0,1.0,1.0,,3.0,2.0,,6.0,2.0,,1.0,,2.0,2.0,0.0617,,,1.0,,,,,,,,,
11369370,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,174,627,M,149370,EUR,772329600,M,16,16,False,61.0,54.0,2.0,,24.0,24.0,31.0,40.0,,9.0,,8.0,,90.0,82.0,7.1,13.0,0.20306,0,,16,,3.0,,5.0,,1.0,1.0,,3.0,2.0,,6.0,5.0,,2.0,,3.0,,,,,1.0,,1.0,,,,,,,
11369370,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,190,8134,M,37318,EUR,680140800,F,17,17,False,11.0,5.0,,,1.0,4.0,4.0,7.0,4.0,8.0,1.0,2.0,,89.0,21.0,6.9,7.0,0.00056745,1,,17,budimir_ante,,5.0,7.0,,,,,1.0,2.0,,3.0,2.0,,1.0,1.0,,1.0,0.0162,,,,,,,,,,,,
11369370,away,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,185,3950,M,344847,EUR,714355200,D,22,22,True,23.0,17.0,1.0,,9.0,12.0,8.0,12.0,,2.0,1.0,9.0,,45.0,34.0,6.7,7.0,0.0110642,0,,22,,1.0,,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,192,691,M,997280,EUR,973209600,F,23,23,True,8.0,5.0,,,1.0,2.0,4.0,6.0,,4.0,1.0,2.0,,45.0,19.0,6.5,7.0,0.00339272,0,,9,,,2.0,5.0,1.0,,,,3.0,,,3.0,,,1.0,,2.0,,,,,,,,,,,,,,
11369370,away,Osasuna,Rubén García,ruben-garcia,R. García,M,171,1085,M,260031,EUR,742608000,M,14,14,True,2.0,1.0,,,,,2.0,3.0,1.0,1.0,,,,13.0,5.0,7.3,1.0,0.0206915,1,,14,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.2215,,,1.0,,1.0,,,1.0,1.0,0.3463,,
11369370,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,178,163,M,591132,EUR,860112000,F,11,11,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,2.0,,,13.0,9.0,6.5,2.0,0.00825191,0,,11,,1.0,1.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11369370,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,179,350,M,1084381,EUR,883612800,M,19,19,True,,,,,,,,,,,,,,8.0,1.0,6.4,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Unai García,unai-garcia,U. García,D,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,Unai,García,,,,,,,,,,
11369370,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,192,259,M,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,178,208,M,94539,EUR,697852800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,179,228,M,1119586,EUR,1036454400,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369370,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,175,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
